_back,_rand,_degree,_adpDegree,_FD,_MS,_PR,_DND,_Core,_control
0.898,0.898,0.898,0.898,0.898,0.898,0.898,0.898,0.898,0.898
0.896,0.898,0.898,0.898,0.897,0.897,0.897,0.897,0.898,0.898
0.895,0.897,0.898,0.898,0.896,0.894,0.891,0.895,0.898,0.898
0.895,0.896,0.898,0.897,0.892,0.893,0.887,0.894,0.897,0.898
0.894,0.895,0.897,0.896,0.891,0.892,0.884,0.893,0.896,0.898
0.893,0.895,0.896,0.895,0.89,0.892,0.881,0.892,0.895,0.898
0.892,0.894,0.895,0.895,0.888,0.891,0.876,0.891,0.895,0.898
0.891,0.894,0.895,0.894,0.886,0.891,0.876,0.89,0.894,0.898
0.89,0.893,0.894,0.893,0.883,0.89,0.876,0.888,0.893,0.898
0.885,0.892,0.894,0.891,0.882,0.889,0.876,0.887,0.891,0.898
0.884,0.892,0.894,0.891,0.881,0.885,0.876,0.886,0.891,0.898
0.882,0.891,0.894,0.891,0.879,0.885,0.872,0.885,0.891,0.898
0.88,0.89,0.893,0.889,0.879,0.882,0.871,0.884,0.889,0.898
0.875,0.889,0.893,0.889,0.877,0.881,0.854,0.882,0.889,0.898
0.874,0.887,0.893,0.888,0.876,0.88,0.848,0.877,0.888,0.898
0.873,0.886,0.891,0.888,0.876,0.877,0.848,0.876,0.888,0.898
0.871,0.885,0.891,0.887,0.874,0.874,0.848,0.87,0.887,0.898
0.87,0.884,0.889,0.886,0.872,0.873,0.846,0.869,0.886,0.898
0.869,0.883,0.888,0.886,0.871,0.872,0.845,0.868,0.886,0.898
0.863,0.882,0.888,0.885,0.87,0.871,0.829,0.867,0.885,0.898
0.862,0.881,0.888,0.885,0.869,0.87,0.829,0.865,0.885,0.898
0.858,0.88,0.888,0.885,0.868,0.868,0.828,0.864,0.885,0.898
0.854,0.879,0.888,0.884,0.864,0.867,0.826,0.863,0.884,0.898
0.853,0.878,0.888,0.883,0.863,0.865,0.826,0.862,0.883,0.898
0.852,0.877,0.887,0.883,0.859,0.865,0.826,0.861,0.883,0.898
0.851,0.876,0.887,0.882,0.858,0.864,0.824,0.859,0.882,0.898
0.847,0.875,0.887,0.881,0.857,0.863,0.824,0.858,0.881,0.898
0.845,0.874,0.886,0.88,0.855,0.862,0.821,0.857,0.88,0.898
0.844,0.873,0.886,0.88,0.854,0.861,0.819,0.856,0.88,0.898
0.843,0.872,0.885,0.879,0.853,0.86,0.818,0.855,0.879,0.898
0.838,0.871,0.884,0.878,0.85,0.858,0.812,0.854,0.878,0.898
0.834,0.87,0.884,0.877,0.849,0.857,0.812,0.853,0.877,0.898
0.833,0.869,0.884,0.875,0.847,0.856,0.807,0.852,0.875,0.892
0.833,0.869,0.884,0.874,0.845,0.855,0.803,0.851,0.874,0.892
0.831,0.867,0.884,0.874,0.843,0.855,0.803,0.848,0.874,0.889
0.829,0.861,0.884,0.873,0.834,0.854,0.8,0.846,0.873,0.889
0.828,0.86,0.883,0.873,0.829,0.853,0.8,0.845,0.873,0.889
0.828,0.859,0.882,0.873,0.828,0.849,0.8,0.845,0.873,0.889
0.827,0.858,0.882,0.872,0.827,0.847,0.8,0.844,0.872,0.889
0.826,0.857,0.882,0.87,0.825,0.846,0.8,0.843,0.87,0.889
0.825,0.857,0.882,0.869,0.822,0.844,0.8,0.842,0.869,0.889
0.824,0.857,0.881,0.867,0.821,0.843,0.798,0.84,0.867,0.889
0.823,0.856,0.881,0.866,0.82,0.841,0.796,0.839,0.866,0.884
0.822,0.855,0.881,0.865,0.818,0.84,0.795,0.838,0.865,0.884
0.821,0.853,0.881,0.864,0.817,0.839,0.789,0.837,0.864,0.884
0.82,0.852,0.881,0.864,0.816,0.837,0.786,0.836,0.864,0.884
0.816,0.852,0.88,0.864,0.815,0.837,0.783,0.835,0.864,0.881
0.808,0.851,0.879,0.864,0.814,0.837,0.78,0.833,0.864,0.881
0.807,0.85,0.879,0.863,0.813,0.835,0.775,0.832,0.863,0.881
0.806,0.849,0.879,0.862,0.812,0.834,0.769,0.831,0.862,0.881
0.805,0.848,0.879,0.861,0.811,0.83,0.768,0.829,0.861,0.881
0.804,0.847,0.878,0.86,0.81,0.83,0.762,0.828,0.86,0.881
0.803,0.846,0.878,0.859,0.808,0.829,0.762,0.827,0.859,0.881
0.799,0.844,0.878,0.858,0.807,0.828,0.762,0.826,0.858,0.881
0.798,0.843,0.877,0.857,0.806,0.827,0.762,0.825,0.857,0.881
0.796,0.842,0.877,0.856,0.805,0.827,0.753,0.824,0.856,0.876
0.794,0.841,0.877,0.854,0.804,0.826,0.75,0.823,0.854,0.876
0.789,0.84,0.877,0.854,0.803,0.823,0.748,0.822,0.854,0.869
0.786,0.839,0.875,0.853,0.802,0.823,0.746,0.821,0.853,0.869
0.785,0.836,0.874,0.852,0.801,0.821,0.746,0.82,0.852,0.869
0.784,0.836,0.874,0.85,0.797,0.82,0.746,0.819,0.85,0.869
0.775,0.835,0.874,0.848,0.796,0.819,0.744,0.818,0.848,0.869
0.773,0.834,0.873,0.847,0.79,0.818,0.744,0.816,0.847,0.869
0.765,0.833,0.871,0.846,0.788,0.817,0.739,0.814,0.846,0.869
0.763,0.832,0.871,0.836,0.781,0.816,0.739,0.813,0.836,0.869
0.762,0.829,0.87,0.835,0.777,0.816,0.734,0.812,0.835,0.869
0.761,0.828,0.87,0.835,0.776,0.814,0.731,0.811,0.835,0.866
0.76,0.825,0.87,0.832,0.775,0.812,0.727,0.81,0.832,0.866
0.759,0.822,0.869,0.831,0.774,0.812,0.727,0.809,0.831,0.865
0.757,0.819,0.868,0.83,0.772,0.81,0.727,0.804,0.83,0.865
0.756,0.817,0.868,0.828,0.771,0.803,0.721,0.802,0.828,0.865
0.756,0.816,0.868,0.826,0.77,0.802,0.701,0.799,0.826,0.862
0.756,0.816,0.867,0.826,0.769,0.798,0.686,0.797,0.826,0.86
0.743,0.814,0.867,0.825,0.768,0.793,0.686,0.795,0.825,0.86
0.74,0.814,0.867,0.824,0.76,0.788,0.686,0.794,0.824,0.86
0.739,0.813,0.866,0.824,0.759,0.785,0.679,0.793,0.824,0.856
0.735,0.812,0.865,0.823,0.757,0.783,0.679,0.788,0.823,0.856
0.729,0.811,0.865,0.82,0.755,0.782,0.674,0.787,0.82,0.856
0.728,0.81,0.864,0.819,0.754,0.775,0.674,0.786,0.819,0.856
0.727,0.809,0.864,0.817,0.752,0.773,0.671,0.781,0.817,0.856
0.724,0.808,0.864,0.816,0.751,0.77,0.663,0.78,0.816,0.852
0.723,0.807,0.864,0.815,0.75,0.768,0.662,0.779,0.815,0.852
0.711,0.806,0.863,0.811,0.748,0.767,0.658,0.778,0.811,0.852
0.71,0.806,0.863,0.81,0.747,0.763,0.658,0.777,0.81,0.852
0.709,0.804,0.863,0.809,0.746,0.762,0.658,0.776,0.809,0.852
0.705,0.802,0.862,0.807,0.746,0.76,0.658,0.775,0.807,0.852
0.704,0.799,0.86,0.806,0.745,0.755,0.658,0.773,0.806,0.846
0.694,0.798,0.86,0.805,0.744,0.754,0.658,0.766,0.805,0.846
0.693,0.797,0.86,0.803,0.742,0.75,0.658,0.765,0.803,0.846
0.691,0.796,0.859,0.802,0.739,0.745,0.658,0.765,0.802,0.845
0.691,0.795,0.859,0.801,0.738,0.741,0.658,0.764,0.801,0.845
0.69,0.795,0.858,0.801,0.737,0.733,0.655,0.763,0.801,0.845
0.678,0.79,0.858,0.8,0.736,0.732,0.655,0.762,0.8,0.845
0.674,0.789,0.857,0.799,0.735,0.73,0.655,0.753,0.799,0.845
0.672,0.785,0.856,0.797,0.732,0.73,0.655,0.749,0.797,0.845
0.671,0.785,0.856,0.796,0.732,0.729,0.653,0.749,0.796,0.844
0.67,0.784,0.854,0.795,0.73,0.727,0.649,0.748,0.795,0.841
0.664,0.783,0.854,0.794,0.729,0.726,0.635,0.747,0.794,0.84
0.663,0.782,0.853,0.793,0.728,0.725,0.635,0.744,0.793,0.84
0.66,0.781,0.853,0.79,0.727,0.716,0.635,0.743,0.79,0.84
0.651,0.78,0.847,0.79,0.725,0.714,0.635,0.736,0.79,0.84
