_back,_rand,_degree,_adpDegree,_FD,_MS,_PR,_DND,_Core,_control
0.629,0.629,0.629,0.629,0.629,0.629,0.629,0.629,0.629,0.629
0.628,0.628,0.629,0.629,0.628,0.628,0.628,0.629,0.629,0.629
0.627,0.628,0.627,0.627,0.627,0.628,0.627,0.629,0.627,0.629
0.626,0.628,0.625,0.625,0.626,0.627,0.626,0.629,0.625,0.629
0.625,0.627,0.625,0.625,0.622,0.627,0.625,0.629,0.625,0.629
0.624,0.626,0.625,0.625,0.621,0.627,0.624,0.629,0.625,0.629
0.623,0.626,0.625,0.625,0.619,0.627,0.622,0.629,0.625,0.629
0.619,0.626,0.624,0.624,0.618,0.625,0.621,0.629,0.624,0.629
0.617,0.625,0.623,0.623,0.616,0.624,0.619,0.629,0.623,0.629
0.616,0.624,0.623,0.623,0.613,0.623,0.616,0.629,0.623,0.629
0.616,0.624,0.623,0.623,0.611,0.622,0.613,0.628,0.623,0.629
0.612,0.624,0.622,0.622,0.604,0.62,0.612,0.628,0.622,0.629
0.611,0.623,0.621,0.621,0.603,0.619,0.612,0.626,0.621,0.629
0.61,0.622,0.621,0.621,0.602,0.618,0.61,0.626,0.621,0.629
0.609,0.622,0.621,0.621,0.601,0.617,0.61,0.626,0.621,0.629
0.608,0.621,0.621,0.62,0.599,0.616,0.609,0.624,0.62,0.629
0.606,0.62,0.621,0.62,0.597,0.615,0.606,0.623,0.62,0.629
0.604,0.62,0.621,0.62,0.596,0.615,0.605,0.623,0.62,0.629
0.602,0.619,0.621,0.62,0.591,0.615,0.605,0.623,0.62,0.629
0.599,0.619,0.621,0.62,0.588,0.614,0.604,0.622,0.62,0.629
0.598,0.619,0.621,0.62,0.586,0.613,0.603,0.621,0.62,0.629
0.597,0.618,0.621,0.62,0.585,0.612,0.601,0.621,0.62,0.629
0.592,0.617,0.62,0.619,0.582,0.612,0.599,0.619,0.619,0.629
0.591,0.616,0.62,0.619,0.58,0.612,0.599,0.617,0.619,0.629
0.59,0.615,0.62,0.619,0.579,0.611,0.595,0.616,0.619,0.629
0.589,0.614,0.619,0.618,0.578,0.611,0.595,0.616,0.618,0.629
0.588,0.613,0.619,0.617,0.577,0.61,0.595,0.615,0.617,0.629
0.587,0.613,0.619,0.617,0.576,0.61,0.59,0.614,0.617,0.629
0.586,0.612,0.619,0.615,0.574,0.61,0.59,0.614,0.615,0.629
0.582,0.612,0.618,0.615,0.568,0.609,0.585,0.613,0.615,0.629
0.58,0.612,0.618,0.615,0.567,0.609,0.581,0.61,0.615,0.629
0.579,0.611,0.618,0.615,0.566,0.608,0.58,0.609,0.615,0.629
0.579,0.61,0.616,0.615,0.565,0.602,0.578,0.609,0.615,0.629
