_back,_rand,_degree,_adpDegree,_FD,_MS,_PR,_DND,_Core,_control
0.954,0.954,0.954,0.954,0.954,0.954,0.954,0.954,0.954,0.954
0.954,0.953,0.954,0.954,0.953,0.953,0.953,0.953,0.954,0.954
0.953,0.952,0.954,0.954,0.95,0.952,0.943,0.952,0.954,0.954
0.951,0.951,0.954,0.953,0.948,0.95,0.942,0.951,0.953,0.954
0.95,0.95,0.953,0.951,0.944,0.949,0.939,0.95,0.951,0.954
0.949,0.949,0.951,0.95,0.943,0.948,0.939,0.949,0.95,0.954
0.948,0.948,0.95,0.95,0.942,0.947,0.934,0.948,0.95,0.954
0.947,0.947,0.947,0.947,0.939,0.946,0.934,0.947,0.947,0.954
0.945,0.946,0.946,0.946,0.939,0.945,0.933,0.945,0.946,0.952
0.943,0.945,0.945,0.945,0.938,0.944,0.924,0.944,0.945,0.952
0.942,0.944,0.944,0.944,0.937,0.943,0.917,0.943,0.944,0.951
0.941,0.943,0.943,0.943,0.935,0.942,0.916,0.942,0.943,0.951
0.94,0.942,0.943,0.942,0.933,0.94,0.916,0.941,0.942,0.95
0.936,0.941,0.943,0.941,0.932,0.935,0.916,0.94,0.941,0.947
0.935,0.94,0.942,0.94,0.931,0.934,0.911,0.938,0.94,0.946
0.934,0.939,0.942,0.939,0.928,0.93,0.91,0.937,0.939,0.944
0.932,0.938,0.942,0.938,0.927,0.929,0.909,0.935,0.938,0.941
0.931,0.937,0.939,0.937,0.926,0.922,0.907,0.934,0.937,0.941
0.93,0.936,0.939,0.937,0.925,0.921,0.906,0.933,0.937,0.935
0.929,0.935,0.939,0.937,0.924,0.92,0.905,0.932,0.937,0.935
0.928,0.934,0.939,0.937,0.923,0.919,0.903,0.931,0.937,0.935
0.925,0.933,0.938,0.937,0.919,0.917,0.903,0.93,0.937,0.935
0.923,0.931,0.937,0.936,0.918,0.916,0.903,0.929,0.936,0.935
0.922,0.93,0.936,0.933,0.917,0.915,0.902,0.928,0.933,0.934
