_back,_rand,_degree,_adpDegree,_FD,_MS,_PR,_DND,_Core,_control
0.959,0.959,0.959,0.959,0.959,0.959,0.959,0.959,0.959,0.959
0.958,0.958,0.959,0.959,0.958,0.958,0.958,0.958,0.959,0.959
0.957,0.957,0.959,0.959,0.958,0.954,0.957,0.957,0.959,0.959
0.956,0.956,0.959,0.958,0.957,0.953,0.955,0.956,0.958,0.959
0.955,0.955,0.958,0.957,0.956,0.952,0.953,0.955,0.957,0.959
0.954,0.954,0.957,0.956,0.955,0.951,0.952,0.954,0.956,0.959
0.953,0.953,0.956,0.956,0.954,0.95,0.951,0.953,0.956,0.959
0.952,0.953,0.956,0.955,0.953,0.949,0.951,0.952,0.955,0.959
0.951,0.952,0.955,0.954,0.952,0.947,0.949,0.951,0.954,0.959
0.95,0.951,0.954,0.953,0.95,0.946,0.946,0.95,0.953,0.959
0.949,0.95,0.953,0.952,0.948,0.939,0.945,0.949,0.952,0.959
0.948,0.949,0.953,0.952,0.946,0.938,0.942,0.948,0.952,0.959
0.947,0.948,0.953,0.951,0.944,0.937,0.939,0.947,0.951,0.959
0.946,0.947,0.953,0.95,0.942,0.936,0.938,0.946,0.95,0.959
0.944,0.946,0.952,0.95,0.941,0.93,0.928,0.945,0.95,0.958
0.943,0.945,0.951,0.949,0.94,0.929,0.928,0.944,0.949,0.955
0.942,0.944,0.951,0.948,0.939,0.928,0.927,0.943,0.948,0.955
0.939,0.943,0.95,0.947,0.938,0.927,0.926,0.942,0.947,0.955
0.937,0.942,0.949,0.946,0.937,0.925,0.926,0.94,0.946,0.955
0.936,0.941,0.949,0.945,0.936,0.924,0.926,0.939,0.945,0.955
0.935,0.94,0.948,0.944,0.935,0.923,0.923,0.938,0.944,0.955
0.933,0.939,0.948,0.941,0.933,0.921,0.923,0.937,0.941,0.955
0.928,0.937,0.948,0.94,0.93,0.92,0.919,0.935,0.94,0.955
0.927,0.936,0.948,0.939,0.928,0.919,0.915,0.933,0.939,0.955
0.926,0.935,0.948,0.938,0.925,0.918,0.912,0.932,0.938,0.955
0.925,0.934,0.947,0.937,0.924,0.917,0.911,0.931,0.937,0.955
0.923,0.933,0.946,0.936,0.923,0.916,0.908,0.93,0.936,0.955
0.922,0.932,0.945,0.936,0.921,0.913,0.908,0.929,0.936,0.955
