_back,_rand,_degree,_adpDegree,_FD,_MS,_PR,_DND,_Core,_control
0.808,0.808,0.808,0.808,0.808,0.808,0.808,0.808,0.808,0.808
0.808,0.808,0.808,0.808,0.807,0.807,0.795,0.805,0.808,0.808
0.794,0.807,0.808,0.808,0.804,0.807,0.795,0.804,0.808,0.808
0.793,0.792,0.808,0.808,0.802,0.807,0.772,0.802,0.808,0.808
0.792,0.792,0.807,0.807,0.801,0.806,0.772,0.801,0.807,0.808
0.791,0.791,0.807,0.807,0.798,0.805,0.756,0.8,0.807,0.808
0.79,0.791,0.807,0.807,0.796,0.804,0.756,0.798,0.807,0.808
0.775,0.791,0.807,0.807,0.793,0.803,0.756,0.796,0.807,0.808
0.765,0.79,0.807,0.807,0.792,0.802,0.735,0.795,0.807,0.808
0.764,0.789,0.807,0.807,0.791,0.802,0.723,0.792,0.807,0.808
0.743,0.789,0.807,0.807,0.79,0.801,0.723,0.791,0.807,0.808
0.742,0.789,0.807,0.807,0.786,0.8,0.694,0.789,0.807,0.808
0.722,0.788,0.807,0.806,0.784,0.799,0.682,0.787,0.806,0.808
0.707,0.787,0.807,0.804,0.78,0.797,0.682,0.785,0.804,0.808
0.696,0.786,0.806,0.802,0.779,0.796,0.682,0.783,0.802,0.808
0.695,0.785,0.806,0.802,0.778,0.795,0.682,0.782,0.802,0.808
0.691,0.784,0.806,0.801,0.777,0.794,0.674,0.781,0.801,0.808
0.689,0.783,0.806,0.8,0.775,0.793,0.674,0.779,0.8,0.808
0.689,0.783,0.804,0.799,0.772,0.79,0.674,0.778,0.799,0.808
0.686,0.781,0.804,0.799,0.769,0.789,0.674,0.777,0.799,0.808
0.682,0.774,0.802,0.798,0.768,0.787,0.674,0.774,0.798,0.807
0.68,0.772,0.801,0.798,0.767,0.786,0.674,0.771,0.798,0.804
0.678,0.767,0.8,0.798,0.766,0.785,0.674,0.77,0.798,0.804
0.678,0.765,0.8,0.798,0.765,0.784,0.674,0.769,0.798,0.804
0.676,0.764,0.8,0.797,0.763,0.782,0.652,0.768,0.797,0.796
0.676,0.761,0.8,0.796,0.763,0.773,0.65,0.767,0.796,0.796
0.67,0.76,0.799,0.791,0.761,0.771,0.65,0.764,0.791,0.796
0.667,0.758,0.799,0.791,0.761,0.77,0.65,0.762,0.791,0.796
0.664,0.757,0.799,0.791,0.76,0.768,0.634,0.761,0.791,0.796
0.663,0.745,0.798,0.79,0.759,0.767,0.606,0.756,0.79,0.796
