_back,_rand,_degree,_adpDegree,_FD,_MS,_PR,_DND,_Core,_control
0.697,0.697,0.697,0.697,0.697,0.697,0.697,0.697,0.697,0.697
0.695,0.696,0.697,0.697,0.696,0.697,0.695,0.697,0.697,0.697
0.695,0.695,0.696,0.696,0.695,0.697,0.694,0.697,0.696,0.697
0.695,0.695,0.695,0.695,0.694,0.697,0.693,0.697,0.695,0.697
0.694,0.694,0.695,0.695,0.693,0.697,0.692,0.697,0.695,0.697
0.692,0.689,0.695,0.695,0.693,0.696,0.691,0.697,0.695,0.697
0.691,0.688,0.695,0.695,0.692,0.696,0.688,0.697,0.695,0.697
0.685,0.687,0.694,0.694,0.69,0.696,0.687,0.697,0.694,0.697
0.684,0.686,0.693,0.693,0.683,0.696,0.684,0.697,0.693,0.697
0.683,0.686,0.692,0.692,0.682,0.696,0.683,0.697,0.692,0.697
0.682,0.685,0.69,0.69,0.682,0.689,0.682,0.697,0.69,0.697
0.681,0.684,0.69,0.689,0.682,0.688,0.681,0.697,0.689,0.697
0.675,0.683,0.689,0.689,0.68,0.688,0.678,0.696,0.689,0.697
0.673,0.683,0.689,0.689,0.677,0.687,0.677,0.696,0.689,0.697
0.672,0.683,0.689,0.689,0.672,0.686,0.675,0.696,0.689,0.697
0.671,0.682,0.689,0.688,0.671,0.681,0.671,0.696,0.688,0.697
0.664,0.68,0.689,0.687,0.669,0.679,0.671,0.696,0.687,0.697
0.66,0.679,0.688,0.686,0.667,0.678,0.667,0.696,0.686,0.697
0.66,0.673,0.687,0.684,0.666,0.677,0.667,0.696,0.684,0.697
0.66,0.672,0.687,0.682,0.665,0.675,0.666,0.695,0.682,0.697
0.658,0.672,0.686,0.682,0.663,0.675,0.659,0.694,0.682,0.697
0.657,0.672,0.686,0.681,0.661,0.675,0.659,0.693,0.681,0.697
0.656,0.671,0.686,0.681,0.656,0.673,0.656,0.692,0.681,0.697
0.653,0.669,0.686,0.681,0.655,0.673,0.656,0.69,0.681,0.697
0.651,0.668,0.686,0.681,0.653,0.673,0.654,0.69,0.681,0.697
0.646,0.667,0.686,0.68,0.651,0.668,0.649,0.69,0.68,0.697
0.641,0.666,0.686,0.678,0.648,0.667,0.645,0.69,0.678,0.697
0.64,0.665,0.684,0.677,0.647,0.667,0.645,0.689,0.677,0.697
0.639,0.665,0.684,0.676,0.646,0.666,0.639,0.688,0.676,0.697
0.637,0.664,0.684,0.676,0.643,0.665,0.634,0.685,0.676,0.697
0.637,0.664,0.684,0.676,0.642,0.664,0.634,0.684,0.676,0.697
0.636,0.663,0.684,0.676,0.639,0.663,0.633,0.683,0.676,0.697
0.632,0.662,0.682,0.676,0.638,0.662,0.628,0.682,0.676,0.697
0.628,0.655,0.682,0.676,0.637,0.658,0.628,0.682,0.676,0.697
0.627,0.655,0.682,0.676,0.636,0.658,0.627,0.681,0.676,0.689
0.626,0.655,0.682,0.675,0.634,0.658,0.625,0.68,0.675,0.689
0.625,0.653,0.681,0.675,0.633,0.657,0.625,0.679,0.675,0.689
0.624,0.652,0.681,0.675,0.627,0.656,0.625,0.679,0.675,0.682
0.623,0.651,0.681,0.674,0.627,0.656,0.622,0.678,0.674,0.682
0.621,0.651,0.681,0.673,0.627,0.656,0.619,0.677,0.673,0.682
0.62,0.651,0.681,0.673,0.626,0.655,0.616,0.676,0.673,0.682
0.618,0.65,0.681,0.673,0.625,0.655,0.616,0.675,0.673,0.682
0.613,0.65,0.68,0.673,0.624,0.65,0.615,0.674,0.673,0.682
0.612,0.65,0.68,0.672,0.624,0.648,0.613,0.673,0.672,0.682
0.609,0.649,0.678,0.672,0.623,0.641,0.611,0.671,0.672,0.682
0.609,0.648,0.677,0.671,0.619,0.641,0.61,0.669,0.671,0.682
0.608,0.646,0.677,0.67,0.618,0.641,0.608,0.666,0.67,0.682
0.607,0.645,0.677,0.669,0.617,0.64,0.608,0.664,0.669,0.676
0.605,0.644,0.677,0.668,0.616,0.639,0.605,0.664,0.668,0.676
0.603,0.644,0.677,0.668,0.615,0.638,0.604,0.663,0.668,0.676
0.601,0.643,0.677,0.667,0.613,0.637,0.604,0.662,0.667,0.676
0.6,0.641,0.677,0.665,0.612,0.637,0.603,0.661,0.665,0.675
0.599,0.64,0.677,0.664,0.611,0.636,0.595,0.66,0.664,0.671
0.598,0.639,0.677,0.664,0.607,0.636,0.589,0.657,0.664,0.671
0.594,0.639,0.677,0.663,0.605,0.635,0.589,0.655,0.663,0.671
0.593,0.637,0.677,0.663,0.602,0.634,0.589,0.654,0.663,0.671
0.57,0.636,0.677,0.661,0.602,0.633,0.589,0.653,0.661,0.671
0.57,0.635,0.677,0.661,0.601,0.631,0.588,0.652,0.661,0.671
0.568,0.635,0.676,0.659,0.6,0.63,0.581,0.651,0.659,0.671
0.549,0.634,0.676,0.659,0.599,0.629,0.581,0.651,0.659,0.671
0.548,0.633,0.676,0.658,0.598,0.623,0.578,0.65,0.658,0.662
0.545,0.632,0.676,0.658,0.598,0.622,0.576,0.649,0.658,0.662
0.545,0.631,0.676,0.657,0.597,0.618,0.576,0.648,0.657,0.662
0.542,0.63,0.676,0.656,0.597,0.618,0.564,0.645,0.656,0.662
0.542,0.629,0.676,0.656,0.597,0.617,0.557,0.645,0.656,0.662
0.537,0.628,0.675,0.655,0.597,0.615,0.553,0.64,0.655,0.662
0.536,0.627,0.675,0.654,0.595,0.612,0.551,0.638,0.654,0.661
0.532,0.626,0.675,0.654,0.595,0.611,0.538,0.637,0.654,0.658
0.53,0.625,0.675,0.654,0.593,0.611,0.538,0.634,0.654,0.658
0.526,0.624,0.674,0.653,0.592,0.611,0.538,0.633,0.653,0.658
0.522,0.624,0.674,0.652,0.59,0.606,0.538,0.632,0.652,0.658
0.502,0.624,0.674,0.652,0.586,0.605,0.533,0.63,0.652,0.658
0.501,0.624,0.674,0.652,0.585,0.599,0.525,0.629,0.652,0.658
0.497,0.624,0.674,0.651,0.583,0.598,0.521,0.628,0.651,0.658
0.496,0.624,0.674,0.651,0.581,0.597,0.519,0.626,0.651,0.658
0.491,0.623,0.674,0.65,0.58,0.596,0.517,0.625,0.65,0.658
0.491,0.62,0.674,0.65,0.579,0.595,0.516,0.624,0.65,0.658
0.49,0.619,0.674,0.65,0.567,0.594,0.507,0.623,0.65,0.658
0.488,0.618,0.673,0.649,0.566,0.594,0.507,0.616,0.649,0.658
