_back,_rand,_degree,_adpDegree,_FD,_MS,_PR,_DND,_Core,_control
0.959,0.959,0.959,0.959,0.959,0.959,0.959,0.959,0.959,0.959
0.958,0.958,0.958,0.958,0.958,0.958,0.958,0.958,0.958,0.959
0.957,0.957,0.957,0.957,0.956,0.957,0.957,0.957,0.957,0.959
0.956,0.956,0.956,0.956,0.954,0.956,0.956,0.956,0.956,0.959
0.955,0.955,0.956,0.956,0.952,0.955,0.955,0.955,0.956,0.959
0.95,0.954,0.956,0.956,0.951,0.954,0.954,0.952,0.956,0.959
0.949,0.953,0.956,0.956,0.949,0.954,0.953,0.951,0.956,0.959
0.948,0.952,0.956,0.955,0.948,0.953,0.951,0.95,0.955,0.959
0.947,0.952,0.956,0.954,0.947,0.952,0.95,0.949,0.954,0.959
0.946,0.951,0.956,0.954,0.946,0.951,0.949,0.948,0.954,0.959
0.941,0.95,0.955,0.953,0.945,0.95,0.948,0.947,0.953,0.959
0.94,0.949,0.955,0.952,0.944,0.949,0.946,0.944,0.952,0.959
0.939,0.948,0.955,0.951,0.943,0.948,0.944,0.943,0.951,0.959
0.938,0.947,0.954,0.95,0.94,0.942,0.943,0.942,0.95,0.959
0.937,0.944,0.953,0.95,0.936,0.941,0.94,0.941,0.95,0.959
0.936,0.943,0.953,0.949,0.935,0.94,0.939,0.94,0.949,0.959
0.935,0.942,0.953,0.949,0.934,0.939,0.937,0.939,0.949,0.959
0.934,0.941,0.953,0.949,0.933,0.938,0.935,0.938,0.949,0.959
0.931,0.941,0.952,0.948,0.932,0.936,0.933,0.937,0.948,0.959
0.93,0.94,0.952,0.947,0.931,0.935,0.932,0.936,0.947,0.959
0.927,0.939,0.951,0.947,0.93,0.934,0.929,0.935,0.947,0.959
0.925,0.938,0.95,0.947,0.929,0.93,0.927,0.934,0.947,0.959
0.924,0.937,0.95,0.946,0.928,0.929,0.924,0.933,0.946,0.959
0.923,0.937,0.949,0.945,0.926,0.928,0.923,0.932,0.945,0.959
0.921,0.936,0.948,0.944,0.925,0.925,0.923,0.931,0.944,0.958
0.92,0.935,0.948,0.943,0.924,0.924,0.921,0.93,0.943,0.955
0.919,0.934,0.947,0.942,0.923,0.923,0.919,0.929,0.942,0.954
0.918,0.933,0.947,0.941,0.92,0.922,0.918,0.928,0.941,0.954
0.916,0.932,0.947,0.941,0.919,0.921,0.916,0.926,0.941,0.952
0.915,0.931,0.947,0.939,0.918,0.92,0.916,0.925,0.939,0.952
0.914,0.93,0.947,0.939,0.917,0.919,0.909,0.924,0.939,0.949
0.913,0.93,0.947,0.939,0.916,0.918,0.909,0.923,0.939,0.949
0.912,0.929,0.946,0.939,0.915,0.917,0.909,0.918,0.939,0.949
0.911,0.928,0.946,0.939,0.915,0.916,0.906,0.917,0.939,0.949
0.909,0.927,0.944,0.938,0.914,0.915,0.906,0.916,0.938,0.947
0.907,0.925,0.943,0.937,0.913,0.912,0.903,0.915,0.937,0.947
