_back,_rand,_degree,_adpDegree,_FD,_MS,_PR,_DND,_Core,_control
0.682,0.682,0.682,0.682,0.682,0.682,0.682,0.682,0.682,0.682
0.665,0.682,0.665,0.665,0.681,0.681,0.665,0.682,0.665,0.682
0.664,0.681,0.665,0.665,0.68,0.679,0.664,0.682,0.665,0.682
0.663,0.68,0.665,0.665,0.679,0.679,0.663,0.682,0.665,0.682
0.661,0.679,0.663,0.663,0.678,0.678,0.662,0.681,0.663,0.682
0.66,0.678,0.663,0.662,0.676,0.677,0.661,0.681,0.662,0.681
0.659,0.677,0.663,0.662,0.675,0.676,0.659,0.68,0.662,0.677
0.658,0.677,0.662,0.661,0.673,0.675,0.658,0.679,0.661,0.677
0.651,0.677,0.662,0.66,0.672,0.674,0.657,0.679,0.66,0.677
0.65,0.677,0.661,0.66,0.671,0.673,0.648,0.678,0.66,0.677
0.649,0.675,0.66,0.66,0.67,0.672,0.648,0.678,0.66,0.677
0.648,0.673,0.66,0.66,0.669,0.672,0.645,0.677,0.66,0.677
0.647,0.673,0.66,0.66,0.668,0.671,0.642,0.676,0.66,0.677
0.646,0.673,0.66,0.66,0.663,0.67,0.638,0.672,0.66,0.677
0.645,0.673,0.66,0.658,0.662,0.669,0.636,0.67,0.658,0.677
0.639,0.673,0.66,0.657,0.661,0.668,0.634,0.669,0.657,0.677
0.635,0.671,0.66,0.657,0.66,0.667,0.625,0.666,0.657,0.677
0.628,0.669,0.66,0.656,0.659,0.667,0.625,0.666,0.656,0.677
0.627,0.669,0.658,0.656,0.658,0.667,0.62,0.664,0.656,0.677
0.626,0.669,0.658,0.656,0.657,0.666,0.616,0.663,0.656,0.677
0.625,0.668,0.658,0.654,0.655,0.665,0.616,0.661,0.654,0.677
0.624,0.666,0.657,0.653,0.654,0.665,0.608,0.658,0.653,0.677
0.623,0.665,0.656,0.653,0.653,0.665,0.601,0.656,0.653,0.677
0.622,0.665,0.656,0.651,0.651,0.664,0.6,0.655,0.651,0.677
0.62,0.664,0.656,0.651,0.65,0.663,0.598,0.655,0.651,0.677
0.618,0.664,0.655,0.65,0.649,0.663,0.577,0.654,0.65,0.677
0.617,0.663,0.653,0.649,0.648,0.662,0.577,0.653,0.649,0.676
0.613,0.662,0.653,0.648,0.647,0.661,0.557,0.651,0.648,0.67
0.612,0.661,0.653,0.645,0.646,0.657,0.548,0.651,0.645,0.67
0.605,0.661,0.653,0.644,0.645,0.657,0.548,0.65,0.644,0.67
0.604,0.66,0.651,0.644,0.644,0.656,0.548,0.648,0.644,0.67
0.6,0.659,0.65,0.643,0.642,0.656,0.536,0.647,0.643,0.67
0.599,0.658,0.649,0.643,0.641,0.655,0.535,0.646,0.643,0.67
0.57,0.657,0.648,0.643,0.637,0.655,0.535,0.637,0.643,0.67
0.561,0.656,0.648,0.643,0.636,0.654,0.524,0.635,0.643,0.67
0.561,0.656,0.648,0.642,0.634,0.653,0.524,0.633,0.642,0.67
0.554,0.656,0.647,0.64,0.634,0.652,0.524,0.632,0.64,0.67
0.553,0.652,0.647,0.639,0.632,0.652,0.524,0.631,0.639,0.67
0.552,0.651,0.646,0.639,0.631,0.651,0.524,0.629,0.639,0.67
0.55,0.65,0.643,0.639,0.631,0.651,0.524,0.628,0.639,0.67
0.55,0.646,0.643,0.639,0.628,0.648,0.524,0.627,0.639,0.67
0.544,0.645,0.643,0.638,0.626,0.647,0.523,0.617,0.638,0.67
0.544,0.645,0.643,0.637,0.625,0.647,0.521,0.616,0.637,0.67
0.54,0.643,0.642,0.636,0.622,0.647,0.499,0.616,0.636,0.67
0.539,0.642,0.642,0.635,0.62,0.646,0.497,0.615,0.635,0.67
0.53,0.642,0.642,0.634,0.617,0.642,0.497,0.614,0.634,0.67
0.525,0.641,0.642,0.632,0.612,0.641,0.497,0.613,0.632,0.67
0.524,0.64,0.642,0.632,0.609,0.64,0.497,0.612,0.632,0.67
0.509,0.64,0.642,0.632,0.607,0.639,0.496,0.611,0.632,0.67
0.507,0.64,0.64,0.63,0.605,0.639,0.476,0.611,0.63,0.67
0.505,0.64,0.64,0.629,0.602,0.639,0.466,0.61,0.629,0.669
0.495,0.639,0.64,0.628,0.601,0.638,0.466,0.609,0.628,0.668
0.477,0.638,0.639,0.627,0.599,0.638,0.464,0.607,0.627,0.667
0.459,0.638,0.638,0.625,0.597,0.638,0.462,0.605,0.625,0.666
0.454,0.637,0.638,0.624,0.595,0.637,0.462,0.604,0.624,0.666
0.454,0.637,0.637,0.623,0.592,0.637,0.462,0.603,0.623,0.666
0.454,0.637,0.636,0.623,0.591,0.636,0.462,0.602,0.623,0.666
0.454,0.635,0.636,0.623,0.589,0.636,0.43,0.601,0.623,0.666
0.453,0.634,0.636,0.623,0.588,0.635,0.43,0.599,0.623,0.666
0.452,0.632,0.636,0.623,0.587,0.635,0.43,0.598,0.623,0.665
0.451,0.631,0.635,0.622,0.584,0.634,0.43,0.597,0.622,0.657
0.448,0.631,0.634,0.62,0.583,0.632,0.43,0.591,0.62,0.657
0.448,0.63,0.634,0.619,0.582,0.632,0.42,0.589,0.619,0.657
0.447,0.628,0.634,0.619,0.58,0.627,0.42,0.587,0.619,0.657
0.447,0.627,0.634,0.619,0.579,0.627,0.42,0.586,0.619,0.657
0.446,0.627,0.634,0.619,0.578,0.623,0.42,0.585,0.619,0.656
0.443,0.627,0.634,0.619,0.577,0.622,0.42,0.582,0.619,0.651
0.438,0.626,0.632,0.619,0.576,0.621,0.42,0.581,0.619,0.651
0.437,0.625,0.632,0.618,0.573,0.62,0.42,0.578,0.618,0.651
0.437,0.624,0.631,0.617,0.571,0.619,0.42,0.578,0.617,0.651
0.436,0.623,0.631,0.616,0.57,0.614,0.42,0.577,0.616,0.651
0.436,0.622,0.63,0.616,0.569,0.613,0.402,0.576,0.616,0.651
0.436,0.621,0.628,0.616,0.565,0.612,0.402,0.575,0.616,0.651
0.434,0.621,0.627,0.615,0.563,0.611,0.402,0.573,0.615,0.651
0.417,0.621,0.626,0.614,0.561,0.61,0.402,0.571,0.614,0.651
0.417,0.62,0.626,0.613,0.56,0.61,0.402,0.57,0.613,0.651
0.412,0.619,0.626,0.612,0.559,0.609,0.402,0.569,0.612,0.645
0.411,0.619,0.626,0.611,0.558,0.608,0.402,0.567,0.611,0.645
0.411,0.618,0.624,0.609,0.555,0.605,0.391,0.564,0.609,0.645
0.411,0.615,0.624,0.608,0.555,0.604,0.391,0.563,0.608,0.645
0.405,0.615,0.624,0.606,0.554,0.604,0.391,0.562,0.606,0.645
0.405,0.614,0.624,0.605,0.553,0.603,0.391,0.56,0.605,0.645
0.4,0.614,0.622,0.604,0.551,0.602,0.391,0.557,0.604,0.645
0.394,0.614,0.621,0.604,0.549,0.602,0.38,0.556,0.604,0.643
0.39,0.612,0.621,0.603,0.549,0.601,0.38,0.555,0.603,0.643
0.39,0.609,0.621,0.602,0.549,0.6,0.38,0.552,0.602,0.643
0.389,0.607,0.621,0.6,0.548,0.599,0.38,0.551,0.6,0.643
0.352,0.606,0.621,0.598,0.548,0.599,0.339,0.549,0.598,0.643
0.352,0.603,0.621,0.597,0.547,0.599,0.339,0.549,0.597,0.643
0.352,0.603,0.621,0.597,0.545,0.597,0.339,0.547,0.597,0.643
0.352,0.601,0.621,0.595,0.545,0.596,0.339,0.546,0.595,0.643
