_back,_rand,_degree,_adpDegree,_FD,_MS,_PR,_DND,_Core,_control
0.823,0.823,0.823,0.823,0.823,0.823,0.823,0.823,0.823,0.823
0.822,0.822,0.822,0.822,0.822,0.822,0.822,0.823,0.822,0.823
0.821,0.821,0.821,0.821,0.821,0.821,0.821,0.823,0.821,0.823
0.82,0.821,0.819,0.819,0.817,0.82,0.82,0.823,0.819,0.823
0.819,0.82,0.819,0.819,0.815,0.819,0.819,0.823,0.819,0.823
0.813,0.819,0.819,0.819,0.813,0.818,0.818,0.823,0.819,0.823
0.812,0.818,0.819,0.818,0.812,0.817,0.816,0.822,0.818,0.823
0.808,0.817,0.818,0.818,0.811,0.81,0.815,0.822,0.818,0.823
0.807,0.816,0.817,0.817,0.809,0.809,0.814,0.821,0.817,0.823
0.806,0.814,0.817,0.816,0.807,0.808,0.813,0.821,0.816,0.823
0.802,0.813,0.817,0.816,0.806,0.808,0.812,0.821,0.816,0.823
0.801,0.812,0.816,0.816,0.804,0.807,0.811,0.82,0.816,0.823
0.8,0.811,0.816,0.816,0.803,0.806,0.81,0.82,0.816,0.823
0.798,0.81,0.816,0.816,0.802,0.805,0.8,0.82,0.816,0.823
0.794,0.809,0.816,0.816,0.799,0.805,0.8,0.818,0.816,0.823
0.793,0.808,0.816,0.816,0.798,0.804,0.799,0.818,0.816,0.823
0.792,0.807,0.816,0.816,0.797,0.803,0.799,0.817,0.816,0.823
0.79,0.807,0.816,0.816,0.795,0.802,0.799,0.816,0.816,0.823
0.789,0.806,0.816,0.815,0.794,0.801,0.798,0.815,0.815,0.823
0.788,0.805,0.816,0.814,0.792,0.8,0.795,0.814,0.814,0.823
0.783,0.804,0.816,0.813,0.789,0.799,0.792,0.813,0.813,0.823
0.781,0.803,0.816,0.812,0.784,0.794,0.791,0.812,0.812,0.823
0.78,0.803,0.816,0.812,0.782,0.793,0.791,0.811,0.812,0.823
0.779,0.802,0.816,0.812,0.781,0.792,0.787,0.81,0.812,0.823
0.778,0.801,0.816,0.812,0.78,0.791,0.785,0.809,0.812,0.823
0.776,0.8,0.816,0.81,0.78,0.791,0.782,0.809,0.81,0.823
0.775,0.799,0.816,0.81,0.779,0.79,0.782,0.808,0.81,0.823
0.759,0.798,0.815,0.81,0.778,0.789,0.778,0.807,0.81,0.823
0.755,0.797,0.814,0.809,0.777,0.787,0.777,0.806,0.809,0.823
0.75,0.797,0.814,0.809,0.776,0.787,0.775,0.803,0.809,0.823
0.75,0.796,0.814,0.808,0.772,0.787,0.77,0.802,0.808,0.822
0.749,0.796,0.813,0.807,0.771,0.786,0.769,0.801,0.807,0.822
0.747,0.795,0.812,0.807,0.77,0.785,0.769,0.8,0.807,0.822
0.744,0.794,0.811,0.807,0.769,0.784,0.766,0.799,0.807,0.822
0.743,0.793,0.811,0.806,0.768,0.783,0.765,0.798,0.806,0.822
0.738,0.792,0.811,0.805,0.767,0.782,0.756,0.796,0.805,0.822
0.737,0.792,0.811,0.805,0.766,0.782,0.755,0.796,0.805,0.822
0.736,0.791,0.809,0.804,0.765,0.781,0.752,0.795,0.804,0.822
0.735,0.791,0.809,0.803,0.764,0.78,0.75,0.794,0.803,0.822
0.733,0.791,0.809,0.802,0.763,0.778,0.748,0.793,0.802,0.822
0.732,0.79,0.809,0.802,0.76,0.777,0.744,0.791,0.802,0.822
0.73,0.789,0.809,0.802,0.758,0.776,0.742,0.79,0.802,0.822
0.715,0.787,0.809,0.801,0.756,0.776,0.74,0.79,0.801,0.822
0.706,0.786,0.808,0.801,0.754,0.776,0.74,0.789,0.801,0.822
0.706,0.785,0.808,0.801,0.751,0.776,0.737,0.788,0.801,0.822
0.705,0.784,0.808,0.8,0.75,0.774,0.737,0.787,0.8,0.822
0.704,0.783,0.808,0.8,0.749,0.774,0.734,0.786,0.8,0.822
0.703,0.781,0.808,0.8,0.748,0.773,0.734,0.785,0.8,0.821
0.701,0.78,0.808,0.799,0.746,0.772,0.731,0.783,0.799,0.821
0.7,0.779,0.807,0.799,0.745,0.772,0.724,0.782,0.799,0.821
0.696,0.778,0.807,0.798,0.743,0.772,0.723,0.781,0.798,0.821
0.695,0.778,0.806,0.797,0.742,0.771,0.718,0.78,0.797,0.821
0.692,0.778,0.806,0.797,0.74,0.771,0.715,0.78,0.797,0.821
0.688,0.776,0.806,0.795,0.736,0.77,0.712,0.779,0.795,0.821
0.676,0.775,0.806,0.794,0.732,0.77,0.712,0.778,0.794,0.821
0.675,0.775,0.806,0.793,0.731,0.769,0.71,0.777,0.793,0.821
0.671,0.775,0.806,0.792,0.731,0.768,0.71,0.776,0.792,0.821
0.651,0.774,0.806,0.792,0.727,0.767,0.708,0.775,0.792,0.821
0.646,0.773,0.806,0.792,0.726,0.76,0.707,0.774,0.792,0.821
0.644,0.772,0.806,0.791,0.726,0.758,0.705,0.772,0.791,0.821
0.642,0.772,0.806,0.79,0.725,0.757,0.698,0.771,0.79,0.821
0.636,0.771,0.806,0.79,0.724,0.756,0.698,0.77,0.79,0.821
0.634,0.769,0.805,0.79,0.721,0.756,0.697,0.769,0.79,0.815
0.617,0.768,0.804,0.789,0.718,0.756,0.696,0.768,0.789,0.815
0.612,0.766,0.804,0.789,0.717,0.756,0.689,0.765,0.789,0.815
0.61,0.766,0.803,0.788,0.714,0.755,0.683,0.764,0.788,0.815
0.601,0.765,0.802,0.788,0.711,0.754,0.683,0.763,0.788,0.815
0.599,0.763,0.802,0.788,0.711,0.751,0.683,0.761,0.788,0.815
0.599,0.762,0.801,0.787,0.71,0.751,0.681,0.76,0.787,0.815
0.597,0.761,0.801,0.786,0.709,0.732,0.681,0.758,0.786,0.815
0.596,0.76,0.801,0.785,0.705,0.731,0.677,0.757,0.785,0.815
0.596,0.759,0.801,0.784,0.704,0.731,0.671,0.756,0.784,0.815
0.594,0.758,0.8,0.784,0.703,0.73,0.671,0.755,0.784,0.815
0.582,0.754,0.8,0.784,0.701,0.73,0.671,0.753,0.784,0.815
0.582,0.753,0.8,0.784,0.701,0.729,0.668,0.752,0.784,0.815
0.51,0.752,0.799,0.783,0.695,0.721,0.665,0.751,0.783,0.815
0.499,0.752,0.798,0.783,0.689,0.721,0.66,0.75,0.783,0.815
0.498,0.751,0.798,0.782,0.686,0.72,0.66,0.749,0.782,0.815
0.493,0.75,0.798,0.781,0.685,0.719,0.658,0.748,0.781,0.815
0.492,0.748,0.798,0.78,0.681,0.714,0.658,0.744,0.78,0.815
0.49,0.747,0.798,0.779,0.68,0.713,0.658,0.743,0.779,0.815
0.489,0.746,0.797,0.778,0.678,0.712,0.655,0.742,0.778,0.815
0.485,0.745,0.796,0.776,0.676,0.712,0.655,0.741,0.776,0.815
0.485,0.744,0.796,0.775,0.676,0.711,0.654,0.74,0.775,0.815
0.474,0.744,0.794,0.774,0.675,0.706,0.647,0.74,0.774,0.812
0.47,0.743,0.793,0.773,0.673,0.705,0.647,0.739,0.773,0.812
0.47,0.742,0.792,0.772,0.665,0.703,0.643,0.738,0.772,0.812
0.464,0.741,0.792,0.771,0.665,0.701,0.638,0.736,0.771,0.812
0.462,0.74,0.792,0.77,0.664,0.7,0.638,0.734,0.77,0.812
0.461,0.739,0.791,0.769,0.663,0.699,0.636,0.73,0.769,0.812
0.435,0.738,0.791,0.768,0.662,0.698,0.631,0.729,0.768,0.812
0.431,0.737,0.791,0.766,0.659,0.697,0.631,0.728,0.766,0.812
0.431,0.734,0.791,0.766,0.658,0.696,0.623,0.727,0.766,0.812
0.43,0.733,0.791,0.764,0.654,0.695,0.618,0.726,0.764,0.812
0.425,0.732,0.791,0.764,0.651,0.691,0.618,0.725,0.764,0.812
0.422,0.731,0.789,0.764,0.651,0.69,0.618,0.723,0.764,0.812
0.416,0.731,0.789,0.763,0.651,0.689,0.612,0.722,0.763,0.812
0.415,0.73,0.789,0.762,0.65,0.688,0.598,0.721,0.762,0.812
0.414,0.729,0.789,0.762,0.649,0.686,0.598,0.715,0.762,0.812
0.414,0.729,0.789,0.761,0.648,0.686,0.579,0.714,0.761,0.812
0.414,0.728,0.788,0.76,0.644,0.685,0.579,0.713,0.76,0.812
0.408,0.725,0.788,0.759,0.643,0.684,0.579,0.712,0.759,0.812
0.406,0.723,0.788,0.759,0.642,0.683,0.578,0.712,0.759,0.812
0.4,0.722,0.788,0.758,0.637,0.682,0.572,0.711,0.758,0.812
0.4,0.721,0.786,0.757,0.636,0.681,0.572,0.71,0.757,0.812
0.399,0.721,0.784,0.756,0.634,0.68,0.568,0.709,0.756,0.812
0.397,0.719,0.784,0.753,0.634,0.679,0.568,0.708,0.753,0.811
0.397,0.719,0.783,0.752,0.634,0.678,0.562,0.707,0.752,0.81
0.377,0.718,0.782,0.751,0.633,0.675,0.54,0.706,0.751,0.808
0.377,0.717,0.782,0.75,0.628,0.675,0.537,0.692,0.75,0.793
0.377,0.711,0.781,0.748,0.628,0.675,0.537,0.691,0.748,0.793
0.369,0.71,0.781,0.747,0.627,0.674,0.537,0.69,0.747,0.793
0.369,0.71,0.781,0.746,0.627,0.673,0.521,0.688,0.746,0.793
0.369,0.709,0.781,0.745,0.626,0.672,0.521,0.685,0.745,0.793
0.367,0.708,0.781,0.744,0.622,0.671,0.521,0.682,0.744,0.793
0.367,0.706,0.781,0.742,0.621,0.67,0.521,0.678,0.742,0.788
0.365,0.703,0.781,0.741,0.62,0.667,0.521,0.677,0.741,0.788
0.361,0.7,0.781,0.74,0.619,0.666,0.521,0.676,0.74,0.788
0.358,0.693,0.78,0.739,0.619,0.662,0.521,0.673,0.739,0.788
0.353,0.692,0.779,0.738,0.619,0.662,0.52,0.672,0.738,0.778
0.352,0.691,0.779,0.736,0.618,0.661,0.513,0.671,0.736,0.778
0.352,0.69,0.779,0.735,0.617,0.66,0.513,0.671,0.735,0.778
0.352,0.689,0.779,0.734,0.615,0.658,0.505,0.669,0.734,0.778
0.304,0.681,0.779,0.733,0.614,0.656,0.505,0.668,0.733,0.778
0.298,0.681,0.778,0.729,0.614,0.655,0.495,0.667,0.729,0.778
0.297,0.68,0.778,0.728,0.612,0.654,0.495,0.666,0.728,0.778
0.199,0.678,0.776,0.728,0.611,0.653,0.495,0.665,0.728,0.778
0.197,0.678,0.776,0.727,0.599,0.652,0.495,0.665,0.727,0.778
0.14,0.677,0.775,0.725,0.597,0.651,0.493,0.665,0.725,0.775
0.128,0.677,0.775,0.724,0.589,0.65,0.493,0.664,0.724,0.775
0.111,0.676,0.775,0.723,0.585,0.649,0.491,0.66,0.723,0.775
0.097,0.672,0.775,0.721,0.585,0.647,0.491,0.656,0.721,0.774
0.094,0.67,0.775,0.721,0.585,0.644,0.487,0.655,0.721,0.774
0.094,0.669,0.775,0.718,0.584,0.641,0.487,0.648,0.718,0.769
0.094,0.666,0.774,0.716,0.583,0.64,0.487,0.647,0.716,0.769
0.094,0.665,0.773,0.715,0.582,0.633,0.487,0.645,0.715,0.766
0.093,0.664,0.773,0.714,0.579,0.632,0.487,0.644,0.714,0.766
0.093,0.663,0.772,0.713,0.579,0.631,0.483,0.641,0.713,0.766
0.089,0.661,0.771,0.712,0.579,0.631,0.483,0.633,0.712,0.766
0.089,0.661,0.771,0.711,0.573,0.63,0.483,0.632,0.711,0.765
0.089,0.66,0.771,0.708,0.572,0.628,0.483,0.631,0.708,0.765
0.089,0.66,0.771,0.707,0.569,0.627,0.479,0.63,0.707,0.764
0.089,0.659,0.77,0.706,0.569,0.625,0.478,0.62,0.706,0.763
0.075,0.659,0.77,0.705,0.568,0.621,0.468,0.62,0.705,0.757
0.075,0.658,0.77,0.705,0.564,0.619,0.466,0.611,0.705,0.756
0.075,0.658,0.77,0.688,0.563,0.619,0.451,0.598,0.688,0.751
0.075,0.657,0.769,0.685,0.563,0.618,0.45,0.589,0.685,0.751
0.075,0.656,0.768,0.685,0.562,0.617,0.444,0.587,0.685,0.75
0.075,0.655,0.768,0.684,0.56,0.616,0.442,0.586,0.684,0.75
0.075,0.654,0.767,0.682,0.559,0.613,0.442,0.582,0.682,0.75
0.075,0.653,0.766,0.681,0.559,0.612,0.442,0.582,0.681,0.745
0.075,0.652,0.766,0.678,0.549,0.612,0.442,0.554,0.678,0.745
0.075,0.651,0.766,0.677,0.548,0.611,0.442,0.552,0.677,0.745
0.075,0.651,0.766,0.676,0.547,0.61,0.441,0.552,0.676,0.745
0.075,0.65,0.766,0.676,0.547,0.609,0.436,0.551,0.676,0.745
0.075,0.649,0.766,0.675,0.547,0.608,0.436,0.547,0.675,0.745
0.075,0.649,0.765,0.675,0.547,0.607,0.427,0.547,0.675,0.745
0.023,0.649,0.765,0.674,0.547,0.594,0.427,0.547,0.674,0.744
0.023,0.648,0.765,0.671,0.547,0.593,0.427,0.545,0.671,0.743
0.023,0.644,0.765,0.671,0.547,0.592,0.427,0.541,0.671,0.739
0.023,0.643,0.764,0.669,0.546,0.591,0.41,0.528,0.669,0.739
0.023,0.643,0.763,0.661,0.546,0.591,0.41,0.527,0.661,0.734
0.023,0.643,0.763,0.655,0.542,0.59,0.41,0.516,0.655,0.734
0.023,0.642,0.762,0.654,0.539,0.589,0.41,0.508,0.654,0.734
0.023,0.641,0.761,0.653,0.539,0.588,0.41,0.506,0.653,0.734
0.023,0.64,0.76,0.651,0.539,0.584,0.4,0.504,0.651,0.734
0.023,0.64,0.759,0.65,0.538,0.582,0.4,0.503,0.65,0.732
0.023,0.64,0.759,0.647,0.538,0.579,0.4,0.502,0.647,0.732
0.023,0.639,0.759,0.644,0.536,0.578,0.4,0.5,0.644,0.732
0.023,0.636,0.759,0.642,0.535,0.577,0.4,0.493,0.642,0.732
0.023,0.635,0.759,0.641,0.535,0.575,0.4,0.492,0.641,0.732
0.023,0.63,0.757,0.64,0.533,0.564,0.4,0.489,0.64,0.732
0.023,0.63,0.756,0.639,0.532,0.558,0.4,0.488,0.639,0.732
0.023,0.629,0.756,0.638,0.531,0.557,0.4,0.487,0.638,0.731
0.023,0.629,0.756,0.638,0.531,0.557,0.4,0.483,0.638,0.729
0.023,0.627,0.755,0.637,0.531,0.557,0.4,0.483,0.637,0.729
0.023,0.624,0.755,0.636,0.525,0.557,0.4,0.483,0.636,0.729
0.022,0.624,0.754,0.636,0.525,0.557,0.397,0.479,0.636,0.729
0.022,0.622,0.754,0.635,0.523,0.551,0.397,0.479,0.635,0.725
0.021,0.621,0.753,0.634,0.519,0.551,0.391,0.478,0.634,0.725
0.021,0.62,0.752,0.633,0.516,0.549,0.388,0.476,0.633,0.72
0.021,0.617,0.752,0.632,0.515,0.549,0.388,0.468,0.632,0.72
0.021,0.616,0.752,0.631,0.514,0.548,0.388,0.467,0.631,0.72
0.021,0.615,0.751,0.63,0.509,0.548,0.388,0.463,0.63,0.72
0.021,0.615,0.75,0.628,0.505,0.545,0.388,0.463,0.628,0.72
0.021,0.614,0.749,0.627,0.505,0.534,0.388,0.457,0.627,0.72
0.021,0.613,0.748,0.616,0.505,0.529,0.388,0.455,0.616,0.72
0.021,0.611,0.748,0.612,0.505,0.529,0.332,0.454,0.612,0.716
0.021,0.611,0.747,0.61,0.502,0.529,0.319,0.451,0.61,0.716
0.021,0.604,0.747,0.607,0.501,0.525,0.319,0.441,0.607,0.716
0.021,0.603,0.746,0.605,0.499,0.525,0.319,0.439,0.605,0.716
0.021,0.601,0.745,0.604,0.497,0.52,0.319,0.436,0.604,0.716
0.021,0.601,0.745,0.595,0.496,0.505,0.319,0.436,0.595,0.713
0.021,0.599,0.744,0.585,0.496,0.505,0.319,0.436,0.585,0.713
0.021,0.597,0.743,0.582,0.493,0.476,0.319,0.436,0.582,0.709
0.021,0.596,0.743,0.58,0.492,0.476,0.319,0.436,0.58,0.709
0.021,0.596,0.742,0.578,0.486,0.47,0.319,0.434,0.578,0.709
0.021,0.596,0.742,0.573,0.485,0.465,0.319,0.43,0.573,0.701
0.021,0.596,0.742,0.571,0.477,0.453,0.319,0.428,0.571,0.701
0.021,0.595,0.742,0.568,0.47,0.452,0.319,0.428,0.568,0.701
0.021,0.593,0.741,0.567,0.469,0.451,0.319,0.426,0.567,0.7
0.021,0.592,0.739,0.564,0.461,0.451,0.319,0.42,0.563,0.687
0.005,0.592,0.738,0.56,0.446,0.444,0.319,0.42,0.56,0.687
0.005,0.59,0.738,0.556,0.445,0.442,0.319,0.418,0.554,0.68
0.005,0.588,0.738,0.55,0.443,0.441,0.319,0.417,0.551,0.68
0.005,0.587,0.738,0.547,0.442,0.436,0.319,0.415,0.55,0.679
0.005,0.586,0.738,0.546,0.442,0.434,0.316,0.415,0.543,0.679
0.005,0.585,0.736,0.539,0.44,0.431,0.316,0.414,0.542,0.679
0.005,0.584,0.736,0.538,0.439,0.431,0.316,0.412,0.54,0.679
0.005,0.583,0.735,0.53,0.438,0.429,0.314,0.41,0.539,0.679
0.005,0.583,0.734,0.528,0.437,0.423,0.314,0.408,0.536,0.679
0.005,0.583,0.733,0.527,0.437,0.422,0.314,0.407,0.536,0.679
0.005,0.582,0.731,0.524,0.435,0.422,0.314,0.407,0.535,0.678
0.005,0.581,0.731,0.524,0.435,0.422,0.314,0.406,0.533,0.675
0.005,0.58,0.73,0.523,0.43,0.42,0.31,0.405,0.532,0.675
0.005,0.579,0.73,0.521,0.427,0.419,0.259,0.405,0.529,0.675
0.005,0.579,0.73,0.52,0.425,0.418,0.259,0.403,0.516,0.675
0.005,0.579,0.729,0.517,0.423,0.418,0.259,0.398,0.516,0.675
0.005,0.579,0.727,0.504,0.423,0.415,0.259,0.395,0.514,0.675
0.005,0.578,0.726,0.504,0.423,0.415,0.259,0.394,0.514,0.675
0.005,0.575,0.726,0.502,0.423,0.412,0.259,0.392,0.511,0.675
0.005,0.574,0.725,0.502,0.423,0.412,0.233,0.392,0.511,0.675
0.005,0.567,0.724,0.502,0.423,0.384,0.233,0.391,0.511,0.675
0.005,0.566,0.724,0.496,0.422,0.382,0.233,0.391,0.504,0.675
0.005,0.565,0.723,0.493,0.422,0.379,0.233,0.391,0.5,0.674
0.005,0.563,0.723,0.493,0.384,0.379,0.233,0.39,0.499,0.669
0.005,0.563,0.722,0.493,0.384,0.369,0.233,0.388,0.498,0.669
0.005,0.563,0.721,0.486,0.382,0.366,0.233,0.388,0.497,0.669
0.005,0.561,0.72,0.482,0.382,0.361,0.233,0.387,0.496,0.669
0.005,0.56,0.72,0.479,0.373,0.358,0.233,0.387,0.491,0.669
0.005,0.56,0.719,0.478,0.371,0.358,0.193,0.386,0.478,0.669
0.005,0.56,0.718,0.477,0.369,0.358,0.193,0.386,0.477,0.669
0.005,0.56,0.716,0.474,0.369,0.356,0.193,0.386,0.476,0.664
0.005,0.56,0.716,0.469,0.362,0.354,0.193,0.385,0.468,0.664
0.005,0.559,0.716,0.455,0.357,0.344,0.193,0.385,0.466,0.664
0.005,0.558,0.714,0.454,0.357,0.344,0.189,0.385,0.453,0.662
0.005,0.557,0.712,0.453,0.356,0.344,0.189,0.385,0.45,0.662
0.005,0.555,0.712,0.445,0.355,0.343,0.189,0.384,0.45,0.662
0.005,0.555,0.712,0.443,0.355,0.341,0.189,0.384,0.448,0.654
0.005,0.552,0.71,0.431,0.352,0.321,0.189,0.384,0.447,0.654
0.005,0.545,0.709,0.428,0.35,0.32,0.189,0.381,0.443,0.653
0.005,0.545,0.707,0.428,0.342,0.314,0.189,0.381,0.442,0.653
0.005,0.545,0.707,0.424,0.342,0.309,0.189,0.381,0.44,0.653
0.005,0.544,0.707,0.422,0.339,0.301,0.189,0.369,0.439,0.653
0.005,0.541,0.706,0.421,0.338,0.3,0.189,0.368,0.438,0.653
0.002,0.541,0.705,0.417,0.334,0.3,0.189,0.364,0.435,0.653
0.002,0.539,0.702,0.417,0.316,0.298,0.189,0.364,0.433,0.653
0.002,0.539,0.701,0.416,0.316,0.296,0.189,0.364,0.429,0.653
0.002,0.536,0.701,0.414,0.315,0.295,0.189,0.361,0.428,0.653
0.002,0.531,0.7,0.413,0.315,0.293,0.189,0.361,0.425,0.653
0.002,0.53,0.698,0.411,0.315,0.273,0.189,0.359,0.411,0.653
0.002,0.529,0.695,0.406,0.315,0.273,0.189,0.358,0.408,0.653
0.002,0.525,0.694,0.398,0.312,0.27,0.189,0.358,0.374,0.651
0.002,0.523,0.693,0.388,0.3,0.27,0.189,0.357,0.373,0.651
0.002,0.523,0.693,0.386,0.287,0.27,0.189,0.352,0.373,0.649
0.002,0.52,0.693,0.382,0.287,0.27,0.189,0.35,0.367,0.642
0.002,0.519,0.693,0.381,0.272,0.27,0.189,0.35,0.362,0.638
0.002,0.513,0.693,0.379,0.272,0.27,0.189,0.347,0.35,0.638
0.002,0.513,0.693,0.367,0.272,0.24,0.189,0.347,0.331,0.638
0.002,0.509,0.69,0.364,0.261,0.239,0.179,0.347,0.317,0.638
0.002,0.508,0.69,0.33,0.261,0.236,0.179,0.337,0.298,0.638
0.002,0.506,0.69,0.329,0.261,0.234,0.165,0.334,0.297,0.638
0.002,0.505,0.689,0.329,0.261,0.232,0.165,0.308,0.282,0.638
0.002,0.501,0.689,0.328,0.261,0.232,0.165,0.307,0.279,0.638
0.002,0.501,0.688,0.318,0.249,0.227,0.165,0.305,0.264,0.638
0.002,0.501,0.686,0.313,0.249,0.227,0.165,0.289,0.191,0.638
0.002,0.497,0.685,0.301,0.249,0.227,0.165,0.289,0.19,0.638
0.002,0.497,0.685,0.284,0.237,0.208,0.165,0.289,0.185,0.638
0.002,0.491,0.685,0.264,0.226,0.208,0.165,0.289,0.183,0.638
0.002,0.489,0.684,0.264,0.226,0.206,0.165,0.287,0.183,0.638
0.002,0.488,0.682,0.254,0.226,0.206,0.165,0.287,0.181,0.638
0.002,0.484,0.682,0.23,0.226,0.199,0.165,0.287,0.181,0.638
0.002,0.484,0.681,0.229,0.218,0.199,0.163,0.282,0.18,0.638
0.002,0.482,0.681,0.213,0.218,0.185,0.063,0.277,0.179,0.629
0.002,0.481,0.68,0.21,0.218,0.184,0.063,0.263,0.179,0.629
0.002,0.48,0.68,0.177,0.217,0.182,0.063,0.263,0.179,0.628
0.002,0.479,0.678,0.101,0.208,0.179,0.063,0.261,0.174,0.62
0.002,0.479,0.678,0.101,0.179,0.179,0.063,0.26,0.174,0.62
0.002,0.479,0.675,0.101,0.179,0.179,0.063,0.251,0.174,0.62
0.002,0.479,0.674,0.101,0.179,0.173,0.063,0.251,0.169,0.62
0.002,0.479,0.673,0.101,0.173,0.165,0.063,0.251,0.169,0.62
0.002,0.479,0.671,0.101,0.173,0.159,0.063,0.248,0.166,0.62
0.002,0.476,0.671,0.101,0.169,0.159,0.063,0.248,0.166,0.62
0.002,0.475,0.671,0.1,0.169,0.156,0.063,0.248,0.155,0.618
0.002,0.474,0.67,0.1,0.169,0.156,0.063,0.245,0.144,0.618
0.002,0.473,0.669,0.1,0.168,0.152,0.063,0.242,0.144,0.618
0.002,0.473,0.669,0.1,0.168,0.136,0.063,0.241,0.136,0.618
0.002,0.473,0.668,0.1,0.165,0.136,0.063,0.241,0.136,0.618
0.002,0.473,0.668,0.1,0.165,0.136,0.063,0.194,0.136,0.618
0.002,0.471,0.668,0.1,0.165,0.135,0.063,0.194,0.136,0.61
0.002,0.471,0.667,0.095,0.165,0.123,0.063,0.192,0.136,0.61
0.002,0.469,0.666,0.095,0.141,0.123,0.063,0.192,0.132,0.61
0.002,0.469,0.664,0.092,0.141,0.123,0.063,0.191,0.132,0.61
0.002,0.467,0.664,0.092,0.141,0.113,0.063,0.191,0.132,0.61
0.002,0.465,0.664,0.081,0.141,0.093,0.063,0.191,0.132,0.61
0.002,0.464,0.663,0.07,0.141,0.093,0.063,0.191,0.132,0.61
0.002,0.463,0.661,0.07,0.141,0.093,0.063,0.191,0.111,0.61
0.002,0.462,0.66,0.07,0.141,0.093,0.063,0.187,0.111,0.61
0.002,0.461,0.659,0.043,0.133,0.093,0.063,0.187,0.103,0.61
0.002,0.46,0.657,0.043,0.133,0.092,0.063,0.187,0.103,0.61
0.002,0.458,0.656,0.043,0.133,0.092,0.063,0.187,0.103,0.61
0.002,0.457,0.655,0.043,0.133,0.087,0.063,0.187,0.103,0.61
0.002,0.456,0.654,0.043,0.133,0.087,0.063,0.185,0.103,0.609
0.002,0.454,0.652,0.043,0.133,0.035,0.063,0.185,0.103,0.609
0.002,0.454,0.651,0.043,0.133,0.035,0.063,0.185,0.103,0.609
0.002,0.454,0.65,0.043,0.116,0.033,0.063,0.185,0.103,0.609
0.002,0.454,0.649,0.043,0.116,0.033,0.063,0.185,0.103,0.609
0.002,0.454,0.648,0.043,0.116,0.033,0.063,0.185,0.103,0.609
0.002,0.451,0.647,0.043,0.116,0.033,0.043,0.185,0.103,0.609
0.002,0.451,0.646,0.043,0.116,0.033,0.043,0.185,0.103,0.609
0.002,0.451,0.646,0.043,0.116,0.023,0.043,0.18,0.103,0.608
0.002,0.451,0.645,0.043,0.114,0.023,0.043,0.18,0.103,0.602
0.002,0.45,0.645,0.043,0.114,0.018,0.043,0.146,0.103,0.602
0.002,0.448,0.644,0.043,0.114,0.011,0.043,0.146,0.103,0.602
0.002,0.448,0.643,0.043,0.114,0.011,0.043,0.146,0.103,0.602
0.002,0.447,0.642,0.043,0.114,0.011,0.026,0.146,0.103,0.601
0.002,0.446,0.641,0.043,0.114,0.011,0.026,0.146,0.103,0.601
0.002,0.445,0.64,0.043,0.114,0.011,0.026,0.146,0.103,0.601
0.002,0.444,0.64,0.043,0.114,0.011,0.026,0.146,0.102,0.601
0.002,0.444,0.639,0.043,0.114,0.011,0.026,0.146,0.096,0.6
0.002,0.437,0.638,0.043,0.114,0.011,0.026,0.146,0.096,0.595
0.002,0.436,0.638,0.043,0.114,0.011,0.026,0.146,0.086,0.595
0.002,0.432,0.638,0.043,0.114,0.011,0.026,0.146,0.056,0.595
0.002,0.432,0.637,0.043,0.114,0.011,0.026,0.146,0.056,0.594
0.002,0.43,0.636,0.043,0.114,0.011,0.026,0.134,0.015,0.594
0.002,0.43,0.635,0.043,0.114,0.011,0.026,0.134,0.015,0.594
0.002,0.428,0.635,0.043,0.114,0.011,0.026,0.134,0.015,0.593
0.002,0.428,0.632,0.043,0.114,0.011,0.026,0.134,0.015,0.593
0.002,0.428,0.632,0.043,0.114,0.011,0.026,0.134,0.015,0.592
0.002,0.428,0.631,0.043,0.114,0.011,0.026,0.134,0.015,0.592
0.002,0.426,0.618,0.043,0.114,0.011,0.026,0.127,0.015,0.589
0.002,0.414,0.618,0.043,0.114,0.011,0.026,0.127,0.015,0.584
0.002,0.41,0.618,0.043,0.114,0.011,0.026,0.12,0.015,0.584
0.002,0.408,0.617,0.043,0.114,0.011,0.026,0.12,0.015,0.584
0.002,0.408,0.616,0.043,0.114,0.011,0.026,0.12,0.015,0.584
0.002,0.408,0.616,0.043,0.114,0.011,0.026,0.12,0.015,0.584
0.002,0.406,0.614,0.043,0.114,0.011,0.026,0.12,0.015,0.584
0.002,0.406,0.613,0.043,0.114,0.011,0.026,0.12,0.015,0.584
0.002,0.405,0.612,0.043,0.114,0.011,0.007,0.12,0.015,0.584
0.002,0.399,0.61,0.043,0.114,0.011,0.007,0.12,0.015,0.584
0.002,0.396,0.61,0.043,0.114,0.011,0.007,0.12,0.015,0.583
0.002,0.389,0.609,0.043,0.103,0.011,0.007,0.12,0.015,0.582
0.001,0.388,0.608,0.043,0.103,0.011,0.007,0.12,0.015,0.582
0.001,0.388,0.607,0.015,0.103,0.011,0.007,0.112,0.015,0.582
0.001,0.386,0.605,0.015,0.103,0.011,0.007,0.112,0.015,0.582
