_back,_rand,_degree,_adpDegree,_FD,_MS,_PR,_DND,_Core,_control
0.545,0.545,0.545,0.545,0.545,0.545,0.545,0.545,0.545,0.545
0.533,0.538,0.533,0.533,0.544,0.544,0.537,0.545,0.533,0.545
0.532,0.538,0.532,0.532,0.54,0.543,0.526,0.545,0.532,0.545
0.511,0.537,0.532,0.532,0.538,0.541,0.525,0.545,0.532,0.545
0.509,0.535,0.532,0.532,0.538,0.541,0.523,0.545,0.532,0.545
0.491,0.534,0.532,0.532,0.537,0.541,0.522,0.545,0.532,0.545
0.486,0.533,0.532,0.532,0.536,0.54,0.52,0.545,0.532,0.545
0.484,0.533,0.532,0.532,0.534,0.539,0.506,0.545,0.532,0.545
0.474,0.533,0.532,0.532,0.533,0.538,0.503,0.544,0.532,0.545
0.467,0.533,0.532,0.532,0.531,0.537,0.489,0.544,0.532,0.545
0.463,0.532,0.532,0.532,0.53,0.536,0.489,0.543,0.532,0.545
0.463,0.531,0.532,0.532,0.527,0.535,0.482,0.541,0.532,0.545
0.457,0.53,0.53,0.53,0.525,0.534,0.482,0.54,0.53,0.545
0.433,0.529,0.53,0.53,0.521,0.533,0.482,0.538,0.53,0.545
0.426,0.529,0.53,0.53,0.52,0.533,0.482,0.536,0.53,0.545
0.425,0.526,0.53,0.53,0.517,0.533,0.481,0.535,0.53,0.545
0.411,0.525,0.53,0.53,0.515,0.533,0.481,0.533,0.53,0.545
0.41,0.525,0.53,0.53,0.513,0.532,0.481,0.532,0.53,0.545
0.41,0.524,0.53,0.53,0.512,0.53,0.48,0.532,0.53,0.545
0.41,0.523,0.53,0.53,0.511,0.53,0.478,0.53,0.53,0.545
0.392,0.523,0.53,0.53,0.51,0.529,0.47,0.528,0.53,0.545
0.387,0.52,0.53,0.53,0.507,0.529,0.465,0.526,0.53,0.545
0.386,0.516,0.53,0.53,0.505,0.529,0.46,0.524,0.53,0.545
0.377,0.516,0.53,0.529,0.495,0.528,0.455,0.522,0.529,0.545
0.372,0.516,0.53,0.528,0.495,0.524,0.455,0.52,0.528,0.545
0.371,0.515,0.53,0.528,0.495,0.524,0.443,0.516,0.528,0.545
0.368,0.514,0.53,0.527,0.494,0.523,0.443,0.515,0.527,0.545
0.367,0.514,0.53,0.526,0.493,0.523,0.443,0.515,0.526,0.545
0.356,0.513,0.53,0.526,0.491,0.522,0.439,0.511,0.526,0.545
0.349,0.513,0.53,0.526,0.488,0.515,0.431,0.511,0.526,0.545
0.342,0.513,0.53,0.526,0.486,0.514,0.379,0.51,0.526,0.545
0.341,0.513,0.53,0.525,0.484,0.512,0.379,0.507,0.525,0.545
0.341,0.513,0.53,0.525,0.482,0.512,0.379,0.499,0.525,0.545
0.327,0.511,0.529,0.525,0.481,0.511,0.379,0.497,0.525,0.545
0.326,0.51,0.529,0.525,0.48,0.51,0.376,0.496,0.525,0.545
0.315,0.51,0.528,0.524,0.477,0.505,0.35,0.494,0.524,0.545
0.315,0.509,0.528,0.524,0.472,0.5,0.35,0.492,0.524,0.545
0.315,0.509,0.527,0.523,0.472,0.499,0.35,0.491,0.523,0.539
0.313,0.508,0.526,0.523,0.47,0.499,0.35,0.49,0.523,0.539
0.311,0.507,0.526,0.522,0.468,0.498,0.35,0.49,0.522,0.539
0.311,0.507,0.526,0.521,0.467,0.495,0.343,0.485,0.521,0.539
0.311,0.506,0.526,0.519,0.465,0.492,0.343,0.484,0.519,0.539
0.311,0.506,0.526,0.517,0.463,0.49,0.336,0.484,0.517,0.539
0.311,0.505,0.526,0.516,0.462,0.49,0.336,0.483,0.516,0.539
0.311,0.502,0.526,0.514,0.462,0.488,0.336,0.478,0.514,0.539
0.311,0.501,0.526,0.513,0.461,0.488,0.336,0.474,0.513,0.539
0.2,0.501,0.526,0.513,0.46,0.486,0.336,0.47,0.513,0.539
0.2,0.501,0.526,0.513,0.455,0.485,0.336,0.466,0.513,0.539
0.2,0.501,0.526,0.512,0.448,0.481,0.273,0.465,0.512,0.539
0.2,0.499,0.526,0.511,0.447,0.481,0.273,0.461,0.511,0.539
0.189,0.498,0.526,0.51,0.446,0.48,0.273,0.46,0.51,0.539
0.187,0.495,0.526,0.509,0.445,0.48,0.273,0.459,0.509,0.539
0.17,0.495,0.526,0.509,0.445,0.478,0.273,0.457,0.509,0.539
0.17,0.495,0.525,0.508,0.438,0.475,0.273,0.456,0.508,0.539
0.17,0.495,0.525,0.508,0.438,0.474,0.273,0.453,0.508,0.539
0.167,0.494,0.524,0.508,0.437,0.472,0.273,0.452,0.508,0.539
0.07,0.493,0.524,0.507,0.436,0.469,0.273,0.45,0.507,0.539
0.07,0.493,0.524,0.506,0.434,0.469,0.262,0.444,0.506,0.539
0.07,0.493,0.523,0.506,0.434,0.468,0.262,0.444,0.506,0.539
0.07,0.493,0.523,0.506,0.432,0.467,0.262,0.443,0.506,0.539
0.07,0.493,0.522,0.505,0.43,0.466,0.139,0.442,0.505,0.539
0.07,0.493,0.522,0.503,0.429,0.463,0.139,0.441,0.503,0.539
0.068,0.493,0.522,0.497,0.425,0.461,0.139,0.437,0.497,0.539
0.068,0.493,0.521,0.495,0.425,0.46,0.139,0.435,0.495,0.539
0.068,0.492,0.521,0.489,0.424,0.454,0.139,0.433,0.489,0.539
0.068,0.491,0.521,0.488,0.423,0.454,0.139,0.431,0.488,0.539
0.068,0.491,0.521,0.486,0.422,0.453,0.139,0.43,0.486,0.539
0.068,0.491,0.521,0.486,0.422,0.452,0.139,0.423,0.486,0.539
0.068,0.491,0.521,0.486,0.414,0.45,0.139,0.421,0.486,0.539
0.068,0.491,0.519,0.484,0.41,0.449,0.139,0.421,0.484,0.539
0.068,0.489,0.518,0.483,0.385,0.447,0.139,0.421,0.483,0.539
0.068,0.489,0.518,0.482,0.383,0.447,0.139,0.421,0.482,0.539
0.068,0.489,0.516,0.48,0.382,0.446,0.139,0.421,0.48,0.539
0.068,0.489,0.516,0.479,0.381,0.441,0.139,0.412,0.479,0.539
0.068,0.489,0.516,0.478,0.379,0.412,0.139,0.411,0.478,0.539
0.068,0.489,0.516,0.475,0.377,0.412,0.139,0.41,0.475,0.539
0.068,0.488,0.516,0.474,0.376,0.412,0.139,0.408,0.474,0.539
0.068,0.485,0.514,0.472,0.375,0.406,0.139,0.406,0.472,0.539
0.068,0.484,0.513,0.472,0.374,0.405,0.139,0.403,0.472,0.539
0.029,0.484,0.513,0.47,0.371,0.405,0.139,0.402,0.47,0.539
0.029,0.484,0.513,0.469,0.371,0.405,0.139,0.401,0.469,0.539
0.01,0.482,0.513,0.468,0.365,0.404,0.139,0.399,0.468,0.539
0.01,0.48,0.513,0.466,0.363,0.404,0.139,0.383,0.466,0.539
0.01,0.479,0.513,0.463,0.339,0.403,0.135,0.374,0.463,0.539
0.01,0.478,0.513,0.462,0.334,0.402,0.135,0.365,0.462,0.539
0.01,0.478,0.513,0.462,0.332,0.397,0.135,0.365,0.462,0.539
0.01,0.477,0.513,0.462,0.332,0.396,0.135,0.363,0.462,0.537
0.01,0.477,0.512,0.462,0.332,0.396,0.135,0.362,0.462,0.537
0.006,0.477,0.512,0.451,0.33,0.396,0.135,0.361,0.451,0.537
0.006,0.477,0.512,0.43,0.328,0.389,0.135,0.361,0.43,0.537
0.006,0.476,0.511,0.429,0.327,0.385,0.135,0.359,0.429,0.537
0.006,0.476,0.51,0.428,0.323,0.384,0.135,0.358,0.428,0.537
0.006,0.475,0.51,0.428,0.322,0.384,0.134,0.358,0.428,0.537
0.006,0.474,0.51,0.427,0.319,0.382,0.134,0.357,0.427,0.537
0.006,0.471,0.51,0.427,0.318,0.382,0.134,0.357,0.427,0.537
0.006,0.469,0.51,0.427,0.316,0.378,0.134,0.355,0.427,0.537
