_back,_rand,_degree,_adpDegree,_FD,_MS,_PR,_DND,_Core,_control
0.581,0.581,0.581,0.581,0.581,0.581,0.581,0.581,0.581,0.581
0.577,0.581,0.577,0.577,0.581,0.581,0.577,0.581,0.577,0.581
0.577,0.58,0.576,0.576,0.581,0.581,0.576,0.581,0.576,0.581
0.577,0.58,0.575,0.575,0.581,0.58,0.575,0.581,0.575,0.581
0.576,0.58,0.575,0.575,0.581,0.58,0.574,0.581,0.575,0.581
0.573,0.579,0.575,0.575,0.581,0.579,0.573,0.581,0.575,0.581
0.572,0.578,0.575,0.575,0.581,0.579,0.572,0.581,0.575,0.581
0.572,0.578,0.575,0.575,0.581,0.579,0.571,0.581,0.575,0.581
0.571,0.577,0.575,0.575,0.581,0.578,0.57,0.581,0.575,0.581
0.57,0.577,0.575,0.575,0.581,0.578,0.56,0.581,0.575,0.581
0.569,0.577,0.575,0.575,0.581,0.578,0.56,0.58,0.575,0.581
0.568,0.577,0.575,0.575,0.581,0.577,0.559,0.58,0.575,0.581
0.567,0.576,0.575,0.575,0.581,0.577,0.555,0.58,0.575,0.581
0.562,0.574,0.575,0.575,0.581,0.577,0.553,0.58,0.575,0.581
0.561,0.573,0.575,0.574,0.581,0.576,0.548,0.58,0.574,0.581
0.56,0.573,0.575,0.572,0.581,0.576,0.548,0.576,0.572,0.581
0.559,0.572,0.573,0.572,0.581,0.575,0.548,0.576,0.572,0.581
0.558,0.571,0.572,0.571,0.581,0.575,0.545,0.576,0.571,0.581
0.556,0.571,0.572,0.571,0.581,0.574,0.543,0.576,0.571,0.581
0.555,0.571,0.572,0.57,0.58,0.573,0.541,0.576,0.57,0.581
0.553,0.57,0.572,0.57,0.579,0.572,0.538,0.576,0.57,0.581
0.55,0.569,0.572,0.568,0.578,0.571,0.537,0.575,0.568,0.581
0.548,0.568,0.572,0.568,0.577,0.57,0.537,0.575,0.568,0.581
0.547,0.565,0.571,0.568,0.576,0.57,0.533,0.574,0.568,0.581
0.536,0.565,0.571,0.568,0.574,0.569,0.53,0.574,0.568,0.581
0.534,0.564,0.571,0.568,0.573,0.568,0.528,0.574,0.568,0.581
0.533,0.563,0.571,0.567,0.571,0.568,0.526,0.573,0.567,0.581
0.532,0.562,0.57,0.567,0.569,0.568,0.525,0.573,0.567,0.581
0.531,0.562,0.57,0.567,0.567,0.567,0.522,0.573,0.567,0.581
0.522,0.561,0.57,0.566,0.565,0.567,0.513,0.573,0.566,0.581
0.521,0.56,0.568,0.566,0.562,0.567,0.511,0.571,0.566,0.581
0.52,0.56,0.568,0.566,0.561,0.567,0.51,0.57,0.566,0.581
0.518,0.559,0.568,0.566,0.559,0.567,0.501,0.569,0.566,0.581
0.515,0.559,0.568,0.566,0.557,0.567,0.5,0.569,0.566,0.581
0.514,0.558,0.568,0.566,0.555,0.566,0.5,0.569,0.566,0.581
0.509,0.557,0.567,0.566,0.554,0.566,0.5,0.568,0.566,0.581
0.506,0.556,0.567,0.566,0.553,0.561,0.5,0.567,0.566,0.581
0.505,0.556,0.567,0.565,0.55,0.561,0.497,0.567,0.565,0.581
0.504,0.556,0.567,0.565,0.549,0.56,0.497,0.567,0.565,0.581
0.503,0.556,0.567,0.565,0.544,0.559,0.495,0.566,0.565,0.581
0.501,0.555,0.567,0.565,0.543,0.557,0.491,0.565,0.565,0.581
0.5,0.554,0.567,0.565,0.54,0.557,0.488,0.564,0.565,0.581
0.49,0.553,0.567,0.564,0.539,0.557,0.488,0.564,0.564,0.581
0.489,0.553,0.567,0.564,0.538,0.556,0.488,0.56,0.564,0.581
0.488,0.553,0.567,0.564,0.535,0.555,0.486,0.559,0.564,0.581
0.487,0.553,0.567,0.564,0.535,0.554,0.486,0.558,0.564,0.581
0.486,0.552,0.567,0.564,0.534,0.552,0.482,0.558,0.564,0.581
0.484,0.552,0.567,0.564,0.533,0.546,0.482,0.556,0.564,0.581
0.482,0.551,0.567,0.564,0.531,0.545,0.47,0.555,0.564,0.581
0.48,0.55,0.566,0.564,0.53,0.544,0.47,0.555,0.564,0.581
0.475,0.55,0.566,0.564,0.527,0.543,0.466,0.554,0.564,0.581
