_back,_rand,_degree,_adpDegree,_FD,_MS,_PR,_DND,_Core,_control
0.888,0.888,0.888,0.888,0.888,0.888,0.888,0.888,0.888,0.888
0.887,0.886,0.887,0.887,0.886,0.888,0.887,0.887,0.887,0.888
0.886,0.885,0.886,0.886,0.884,0.887,0.885,0.886,0.886,0.888
0.885,0.883,0.886,0.886,0.883,0.884,0.885,0.885,0.886,0.888
0.883,0.882,0.886,0.886,0.882,0.884,0.884,0.884,0.886,0.888
0.882,0.881,0.885,0.885,0.88,0.883,0.883,0.883,0.885,0.888
0.881,0.88,0.885,0.884,0.877,0.882,0.882,0.882,0.884,0.888
0.88,0.879,0.884,0.884,0.876,0.881,0.881,0.882,0.884,0.888
0.879,0.877,0.883,0.883,0.874,0.88,0.88,0.881,0.883,0.888
0.877,0.876,0.883,0.883,0.872,0.878,0.877,0.88,0.883,0.888
0.875,0.875,0.883,0.882,0.871,0.877,0.871,0.879,0.882,0.888
0.874,0.874,0.883,0.881,0.867,0.876,0.868,0.878,0.881,0.888
0.871,0.873,0.883,0.88,0.866,0.876,0.868,0.877,0.88,0.888
0.869,0.872,0.883,0.88,0.864,0.876,0.868,0.876,0.88,0.888
0.868,0.871,0.883,0.88,0.86,0.874,0.865,0.873,0.88,0.888
0.865,0.87,0.883,0.88,0.859,0.873,0.862,0.872,0.88,0.888
0.864,0.869,0.882,0.88,0.858,0.872,0.861,0.872,0.88,0.888
0.863,0.868,0.882,0.879,0.857,0.871,0.86,0.87,0.879,0.888
0.862,0.864,0.882,0.879,0.854,0.87,0.859,0.869,0.879,0.888
0.861,0.862,0.882,0.878,0.851,0.868,0.856,0.866,0.878,0.888
0.859,0.861,0.882,0.878,0.85,0.867,0.854,0.865,0.878,0.888
0.858,0.86,0.882,0.878,0.848,0.866,0.853,0.864,0.878,0.888
0.857,0.859,0.882,0.878,0.847,0.866,0.85,0.863,0.878,0.888
0.854,0.858,0.882,0.877,0.846,0.864,0.849,0.862,0.877,0.888
0.85,0.857,0.882,0.876,0.845,0.863,0.846,0.861,0.876,0.887
0.849,0.856,0.881,0.874,0.844,0.862,0.846,0.86,0.874,0.887
0.848,0.854,0.881,0.874,0.843,0.861,0.846,0.859,0.874,0.884
0.843,0.854,0.881,0.874,0.842,0.86,0.843,0.858,0.874,0.878
0.841,0.853,0.881,0.874,0.841,0.857,0.84,0.857,0.874,0.878
0.836,0.851,0.88,0.874,0.835,0.856,0.839,0.856,0.874,0.878
0.835,0.85,0.88,0.874,0.834,0.855,0.836,0.855,0.874,0.878
0.834,0.848,0.879,0.873,0.83,0.854,0.834,0.855,0.873,0.878
0.832,0.847,0.879,0.872,0.828,0.852,0.832,0.853,0.872,0.878
0.83,0.846,0.879,0.872,0.826,0.85,0.828,0.851,0.872,0.878
0.829,0.843,0.878,0.871,0.826,0.849,0.828,0.849,0.871,0.878
0.824,0.842,0.878,0.87,0.825,0.848,0.827,0.847,0.87,0.878
0.824,0.841,0.878,0.87,0.822,0.847,0.827,0.846,0.87,0.878
0.822,0.841,0.877,0.87,0.818,0.846,0.821,0.843,0.87,0.878
