_back,_rand,_degree,_adpDegree,_finder,_MS,_PR,_DND,_Core
0.6478758169934641,0.6478758169934641,0.6478758169934641,0.6478758169934641,0.6478758169934641,0.6478758169934641,0.6478758169934641,0.6478758169934641,0.6478758169934641
0.6225490196078431,0.6478758169934641,0.6225490196078431,0.6225490196078431,0.6446078431372549,0.6462418300653595,0.6446078431372549,0.6462418300653595,0.6225490196078431
0.6217320261437909,0.6470588235294118,0.619281045751634,0.619281045751634,0.6421568627450981,0.6462418300653595,0.6429738562091504,0.6454248366013072,0.619281045751634
0.6151960784313726,0.6470588235294118,0.6184640522875817,0.6184640522875817,0.6413398692810458,0.6462418300653595,0.6413398692810458,0.6421568627450981,0.6184640522875817
0.6119281045751634,0.6470588235294118,0.6168300653594772,0.6168300653594772,0.6405228758169934,0.6454248366013072,0.6405228758169934,0.6421568627450981,0.6168300653594772
0.6111111111111112,0.6462418300653595,0.6151960784313726,0.6151960784313726,0.6372549019607843,0.6454248366013072,0.6151960784313726,0.6413398692810458,0.6151960784313726
0.6102941176470589,0.6454248366013072,0.6119281045751634,0.6119281045751634,0.636437908496732,0.6446078431372549,0.613562091503268,0.6413398692810458,0.6119281045751634
0.6086601307189542,0.6454248366013072,0.6045751633986928,0.6045751633986928,0.6356209150326797,0.6437908496732027,0.6111111111111112,0.6413398692810458,0.6045751633986928
0.6062091503267973,0.6454248366013072,0.6037581699346405,0.6037581699346405,0.6339869281045751,0.6429738562091504,0.6037581699346405,0.6413398692810458,0.6037581699346405
0.6021241830065359,0.6446078431372549,0.6021241830065359,0.6021241830065359,0.6315359477124183,0.6421568627450981,0.6004901960784313,0.6413398692810458,0.6021241830065359
0.6004901960784313,0.6437908496732027,0.5996732026143791,0.5996732026143791,0.6299019607843137,0.6413398692810458,0.5996732026143791,0.6413398692810458,0.5996732026143791
0.5996732026143791,0.6437908496732027,0.5972222222222222,0.5972222222222222,0.6290849673202614,0.6405228758169934,0.5972222222222222,0.6413398692810458,0.5972222222222222
0.5988562091503268,0.6437908496732027,0.5939542483660131,0.5955882352941176,0.6282679738562091,0.6397058823529411,0.5964052287581699,0.6413398692810458,0.5955882352941176
