_back,_rand,_degree,_adpDegree,_finder,_MS,_PR,_DND,_Core
0.3282018727186161,0.3282018727186161,0.3282018727186161,0.3282018727186161,0.3282018727186161,0.3282018727186161,0.3282018727186161,0.3282018727186161,0.3282018727186161
0.3280431677511506,0.3280431677511506,0.3280431677511506,0.3280431677511506,0.3280431677511506,0.3282018727186161,0.3280431677511506,0.32709093794635774,0.3280431677511506
0.3278844627836851,0.3280431677511506,0.32756705284875415,0.32756705284875415,0.3278844627836851,0.3280431677511506,0.32772575781621965,0.32709093794635774,0.32756705284875415
0.32772575781621965,0.3280431677511506,0.3274083478812887,0.3274083478812887,0.32772575781621965,0.3278844627836851,0.32756705284875415,0.32693223297889223,0.3274083478812887
0.32756705284875415,0.3280431677511506,0.32709093794635774,0.32709093794635774,0.3274083478812887,0.32772575781621965,0.3272496429138232,0.32693223297889223,0.32709093794635774
0.3274083478812887,0.3278844627836851,0.32693223297889223,0.32693223297889223,0.3274083478812887,0.32756705284875415,0.3267735280114268,0.3262974131090303,0.32693223297889223
0.3272496429138232,0.3278844627836851,0.3267735280114268,0.3267735280114268,0.3274083478812887,0.3272496429138232,0.32645611807649577,0.3261387081415648,0.3267735280114268
0.32709093794635774,0.32772575781621965,0.3266148230439613,0.3267735280114268,0.3272496429138232,0.32709093794635774,0.3262974131090303,0.32598000317409936,0.3267735280114268
0.32693223297889223,0.32772575781621965,0.3266148230439613,0.3266148230439613,0.32709093794635774,0.32693223297889223,0.3261387081415648,0.3255038882717029,0.32645611807649577
0.3266148230439613,0.32772575781621965,0.3262974131090303,0.32645611807649577,0.32693223297889223,0.3266148230439613,0.32598000317409936,0.3253451833042374,0.3262974131090303
0.3262974131090303,0.3274083478812887,0.3261387081415648,0.3261387081415648,0.32693223297889223,0.32645611807649577,0.32582129820663386,0.324869068401841,0.3261387081415648
0.32598000317409936,0.3274083478812887,0.32598000317409936,0.32598000317409936,0.32645611807649577,0.3262974131090303,0.32582129820663386,0.32455165846691003,0.32598000317409936
0.3255038882717029,0.3274083478812887,0.32582129820663386,0.32582129820663386,0.3262974131090303,0.3262974131090303,0.32582129820663386,0.3235994286621171,0.32582129820663386
0.3253451833042374,0.3274083478812887,0.3256625932391684,0.3256625932391684,0.32598000317409936,0.32582129820663386,0.3256625932391684,0.32328201872718615,0.3256625932391684
0.32518647833677194,0.3274083478812887,0.3255038882717029,0.3253451833042374,0.3256625932391684,0.32582129820663386,0.3255038882717029,0.3231233137597207,0.3255038882717029
0.32502777336930644,0.32709093794635774,0.32518647833677194,0.32518647833677194,0.3255038882717029,0.3256625932391684,0.32518647833677194,0.3229646087922552,0.32518647833677194
0.324869068401841,0.32693223297889223,0.32502777336930644,0.324869068401841,0.3255038882717029,0.3255038882717029,0.32502777336930644,0.32280590382478974,0.32502777336930644
0.3247103634343755,0.32693223297889223,0.324869068401841,0.3247103634343755,0.3253451833042374,0.32518647833677194,0.324869068401841,0.3223297889223933,0.3247103634343755
0.32407554356451357,0.32693223297889223,0.32455165846691003,0.32455165846691003,0.32518647833677194,0.32502777336930644,0.32455165846691003,0.3221710839549278,0.32455165846691003
0.32391683859704806,0.3267735280114268,0.3243929534994445,0.32407554356451357,0.3247103634343755,0.324869068401841,0.3242342485319791,0.32153626408506586,0.32407554356451357
0.32344072369465166,0.3266148230439613,0.3242342485319791,0.3235994286621171,0.32455165846691003,0.32455165846691003,0.3242342485319791,0.3212188541501349,0.3235994286621171
0.32328201872718615,0.3262974131090303,0.3237581336295826,0.32344072369465166,0.32455165846691003,0.32455165846691003,0.3242342485319791,0.32074273924773844,0.32344072369465166
0.32280590382478974,0.3262974131090303,0.3235994286621171,0.3231233137597207,0.32391683859704806,0.3243929534994445,0.3242342485319791,0.320584034280273,0.3229646087922552
0.32248849388985873,0.3262974131090303,0.3231233137597207,0.32264719885732424,0.3235994286621171,0.3242342485319791,0.32407554356451357,0.3188382796381527,0.32280590382478974
0.3220123789874623,0.3261387081415648,0.3229646087922552,0.32248849388985873,0.32344072369465166,0.32407554356451357,0.32328201872718615,0.31820345976829073,0.32248849388985873
0.32074273924773844,0.3261387081415648,0.32280590382478974,0.3221710839549278,0.32328201872718615,0.32391683859704806,0.32328201872718615,0.3178860498333598,0.3221710839549278
0.31979050944294557,0.3253451833042374,0.3223297889223933,0.3220123789874623,0.3229646087922552,0.32391683859704806,0.3231233137597207,0.3177273448658943,0.3220123789874623
0.31836216473575624,0.3253451833042374,0.3220123789874623,0.3218536740199968,0.32264719885732424,0.32344072369465166,0.3231233137597207,0.31709252499603235,0.3218536740199968
0.3180447548008253,0.3253451833042374,0.32169496905253137,0.3212188541501349,0.32264719885732424,0.3231233137597207,0.3231233137597207,0.3167751150611014,0.32169496905253137
0.3178860498333598,0.32502777336930644,0.3212188541501349,0.32090144421520395,0.3220123789874623,0.32264719885732424,0.32264719885732424,0.315981590223774,0.32090144421520395
0.3175686398984288,0.32502777336930644,0.32074273924773844,0.3201079193778765,0.3218536740199968,0.32248849388985873,0.3220123789874623,0.31534677035391206,0.3201079193778765
0.31709252499603235,0.32502777336930644,0.3204253293128075,0.31963180447548006,0.32169496905253137,0.3223297889223933,0.32137755911760035,0.31487065545151566,0.31963180447548006
0.3167751150611014,0.3247103634343755,0.319949214410411,0.31899698460561815,0.3210601491826694,0.3223297889223933,0.31963180447548006,0.31455324551658465,0.31963180447548006
0.3161402951912395,0.3247103634343755,0.31963180447548006,0.31899698460561815,0.320584034280273,0.3221710839549278,0.31963180447548006,0.31407713061418824,0.31899698460561815
0.3158228852563085,0.3247103634343755,0.31836216473575624,0.3185208697032217,0.3201079193778765,0.3218536740199968,0.3193143945405491,0.3134423107443263,0.3188382796381527
0.315664180288843,0.3247103634343755,0.3169338200285669,0.31836216473575624,0.31979050944294557,0.32169496905253137,0.3193143945405491,0.3132836057768608,0.3169338200285669
0.31534677035391206,0.32455165846691003,0.3151880653864466,0.31645770512617044,0.31963180447548006,0.32153626408506586,0.3193143945405491,0.31296619584192986,0.31645770512617044
0.3150293604189811,0.32455165846691003,0.31471195048405015,0.315981590223774,0.3193143945405491,0.3210601491826694,0.3186795746706872,0.31280749087446436,0.31645770512617044
0.3150293604189811,0.3243929534994445,0.3134423107443263,0.31487065545151566,0.3185208697032217,0.320584034280273,0.3167751150611014,0.3126487859069989,0.315981590223774
0.31487065545151566,0.32407554356451357,0.3126487859069989,0.31487065545151566,0.3178860498333598,0.3201079193778765,0.3167751150611014,0.31233137597206795,0.3151880653864466
0.3142358355816537,0.32407554356451357,0.31106173623234407,0.31391842564672273,0.3150293604189811,0.319949214410411,0.31407713061418824,0.311696556102206,0.31407713061418824
0.31407713061418824,0.32391683859704806,0.31106173623234407,0.3126487859069989,0.31455324551658465,0.319949214410411,0.311696556102206,0.31153785113474053,0.31201396603713694
0.31391842564672273,0.32391683859704806,0.31042691636248215,0.3101095064275512,0.31455324551658465,0.31979050944294557,0.311696556102206,0.311379146167275,0.3101095064275512
0.3134423107443263,0.32391683859704806,0.30852245675289636,0.30852245675289636,0.3131249008093953,0.31963180447548006,0.311696556102206,0.31106173623234407,0.30852245675289636
0.3131249008093953,0.32391683859704806,0.307094112045707,0.307094112045707,0.3131249008093953,0.3194730995080146,0.3094746865576893,0.3107443262974131,0.307094112045707
0.31296619584192986,0.32391683859704806,0.3026503729566735,0.3045548325662593,0.311696556102206,0.3193143945405491,0.30550706237105224,0.3105856213299476,0.3045548325662593
