_back,_rand,_degree,_adpDegree,_finder,_MS,_PR,_DND,_Core
0.18271257905832747,0.18271257905832747,0.18271257905832747,0.18271257905832747,0.18271257905832747,0.18271257905832747,0.18271257905832747,0.18271257905832747,0.18271257905832747
0.1825720309205903,0.18271257905832747,0.18243148278285312,0.18243148278285312,0.1825720309205903,0.1825720309205903,0.1825720309205903,0.18243148278285312,0.18243148278285312
0.18229093464511595,0.1825720309205903,0.18229093464511595,0.18229093464511595,0.1825720309205903,0.18229093464511595,0.18229093464511595,0.18243148278285312,0.18229093464511595
0.18215038650737878,0.1825720309205903,0.18229093464511595,0.18229093464511595,0.18243148278285312,0.1820098383696416,0.18172874209416726,0.18243148278285312,0.18229093464511595
0.18172874209416726,0.18243148278285312,0.18229093464511595,0.18229093464511595,0.18229093464511595,0.18186929023190443,0.18172874209416726,0.18243148278285312,0.18229093464511595
0.18158819395643008,0.18243148278285312,0.18215038650737878,0.18215038650737878,0.18215038650737878,0.18186929023190443,0.1814476458186929,0.18243148278285312,0.18215038650737878
0.1814476458186929,0.18229093464511595,0.18215038650737878,0.18215038650737878,0.1820098383696416,0.18172874209416726,0.1814476458186929,0.18243148278285312,0.18215038650737878
0.18130709768095574,0.18215038650737878,0.18215038650737878,0.18215038650737878,0.18186929023190443,0.18130709768095574,0.18130709768095574,0.18243148278285312,0.18215038650737878
0.1810260014054814,0.18215038650737878,0.18186929023190443,0.18186929023190443,0.18172874209416726,0.18116654954321856,0.1810260014054814,0.18243148278285312,0.18186929023190443
0.1808854532677442,0.18215038650737878,0.18172874209416726,0.18172874209416726,0.18158819395643008,0.1810260014054814,0.1810260014054814,0.18243148278285312,0.18172874209416726
0.18060435699226984,0.18215038650737878,0.18158819395643008,0.18158819395643008,0.18158819395643008,0.1808854532677442,0.1808854532677442,0.18243148278285312,0.18158819395643008
0.18046380885453267,0.18215038650737878,0.18130709768095574,0.18130709768095574,0.18130709768095574,0.18074490513000702,0.1808854532677442,0.18243148278285312,0.18130709768095574
0.1803232607167955,0.1820098383696416,0.18116654954321856,0.18116654954321856,0.18116654954321856,0.18060435699226984,0.18046380885453267,0.18243148278285312,0.18116654954321856
0.18018271257905832,0.1820098383696416,0.18074490513000702,0.18074490513000702,0.1808854532677442,0.18046380885453267,0.18018271257905832,0.18243148278285312,0.18074490513000702
0.17990161630358398,0.1820098383696416,0.18060435699226984,0.18060435699226984,0.18074490513000702,0.18046380885453267,0.18018271257905832,0.18243148278285312,0.18046380885453267
0.1797610681658468,0.18186929023190443,0.18046380885453267,0.1803232607167955,0.18060435699226984,0.18046380885453267,0.18018271257905832,0.18243148278285312,0.1803232607167955
0.17962052002810963,0.18186929023190443,0.18018271257905832,0.18018271257905832,0.18046380885453267,0.18046380885453267,0.18004216444132115,0.18243148278285312,0.18018271257905832
0.17947997189037246,0.18186929023190443,0.18004216444132115,0.18004216444132115,0.1803232607167955,0.1803232607167955,0.18004216444132115,0.18243148278285312,0.18004216444132115
0.17933942375263529,0.18186929023190443,0.17990161630358398,0.17990161630358398,0.18018271257905832,0.18018271257905832,0.18004216444132115,0.18243148278285312,0.17990161630358398
0.17905832747716094,0.18186929023190443,0.1797610681658468,0.1797610681658468,0.18004216444132115,0.18018271257905832,0.18004216444132115,0.18243148278285312,0.1797610681658468
0.17891777933942377,0.18186929023190443,0.17962052002810963,0.17962052002810963,0.17990161630358398,0.18004216444132115,0.1797610681658468,0.18243148278285312,0.17962052002810963
0.17877723120168657,0.18186929023190443,0.17947997189037246,0.17947997189037246,0.1797610681658468,0.17990161630358398,0.17947997189037246,0.18243148278285312,0.17947997189037246
0.1786366830639494,0.18186929023190443,0.17933942375263529,0.17933942375263529,0.17962052002810963,0.17990161630358398,0.1791988756148981,0.18243148278285312,0.17933942375263529
0.17835558678847505,0.18186929023190443,0.1791988756148981,0.1791988756148981,0.17947997189037246,0.17962052002810963,0.17891777933942377,0.18243148278285312,0.1791988756148981
0.17821503865073787,0.18186929023190443,0.17891777933942377,0.17905832747716094,0.17933942375263529,0.17933942375263529,0.17877723120168657,0.18243148278285312,0.1791988756148981
0.1780744905130007,0.18186929023190443,0.17877723120168657,0.17877723120168657,0.17933942375263529,0.1791988756148981,0.17849613492621222,0.18243148278285312,0.17905832747716094
