_back,_rand,_degree,_adpDegree,_FD,_MS,_PR,_DND,_Core
0.493,0.493,0.493,0.493,0.493,0.493,0.493,0.493,0.493
0.492,0.493,0.491,0.491,0.493,0.493,0.493,0.493,0.491
0.491,0.493,0.49,0.49,0.483,0.493,0.493,0.493,0.49
0.49,0.492,0.489,0.489,0.483,0.493,0.493,0.493,0.489
0.488,0.491,0.488,0.488,0.482,0.492,0.493,0.492,0.488
0.487,0.49,0.487,0.487,0.481,0.492,0.493,0.49,0.487
0.487,0.49,0.486,0.486,0.481,0.491,0.493,0.489,0.486
0.486,0.49,0.485,0.485,0.48,0.491,0.493,0.489,0.485
0.485,0.489,0.484,0.484,0.478,0.491,0.493,0.489,0.484
0.382,0.488,0.483,0.484,0.478,0.49,0.493,0.489,0.484
0.382,0.486,0.482,0.482,0.478,0.489,0.493,0.488,0.482
0.378,0.485,0.481,0.481,0.478,0.489,0.493,0.485,0.481
0.377,0.484,0.48,0.48,0.478,0.488,0.493,0.485,0.48
0.376,0.481,0.48,0.479,0.477,0.488,0.493,0.485,0.479
0.376,0.481,0.479,0.478,0.477,0.488,0.493,0.485,0.478
0.376,0.48,0.477,0.477,0.476,0.487,0.493,0.484,0.477
0.376,0.48,0.476,0.476,0.475,0.487,0.493,0.483,0.476
0.306,0.479,0.475,0.475,0.475,0.487,0.493,0.483,0.475
0.305,0.479,0.474,0.474,0.474,0.486,0.493,0.483,0.474
0.302,0.479,0.473,0.473,0.473,0.486,0.493,0.483,0.473
0.301,0.478,0.472,0.472,0.473,0.485,0.493,0.483,0.472
0.301,0.476,0.471,0.471,0.473,0.485,0.493,0.482,0.471
0.275,0.476,0.47,0.47,0.472,0.485,0.493,0.482,0.47
0.275,0.475,0.469,0.469,0.471,0.485,0.493,0.482,0.469
0.274,0.475,0.468,0.468,0.471,0.484,0.493,0.481,0.468
0.273,0.475,0.467,0.467,0.471,0.483,0.493,0.481,0.467
0.273,0.475,0.466,0.466,0.47,0.478,0.493,0.481,0.466
0.239,0.475,0.465,0.465,0.47,0.478,0.493,0.48,0.465
0.239,0.475,0.464,0.464,0.47,0.478,0.493,0.479,0.464
0.238,0.474,0.464,0.462,0.47,0.477,0.493,0.478,0.462
0.233,0.473,0.463,0.461,0.469,0.477,0.493,0.478,0.461
0.232,0.472,0.462,0.46,0.468,0.477,0.493,0.477,0.46
0.232,0.471,0.461,0.459,0.467,0.477,0.493,0.477,0.459
0.23,0.47,0.46,0.459,0.466,0.476,0.493,0.477,0.459
0.228,0.47,0.459,0.458,0.465,0.476,0.493,0.477,0.458
0.219,0.469,0.458,0.457,0.465,0.476,0.493,0.477,0.457
0.217,0.469,0.457,0.456,0.465,0.476,0.493,0.477,0.456
0.216,0.469,0.456,0.455,0.463,0.475,0.493,0.477,0.455
0.216,0.469,0.455,0.454,0.462,0.475,0.493,0.477,0.454
0.215,0.468,0.454,0.453,0.462,0.475,0.493,0.477,0.453
0.215,0.468,0.453,0.452,0.462,0.475,0.493,0.476,0.452
0.215,0.468,0.452,0.451,0.462,0.475,0.493,0.476,0.451
0.202,0.467,0.451,0.451,0.461,0.474,0.493,0.475,0.451
0.201,0.467,0.451,0.45,0.46,0.474,0.493,0.475,0.45
0.2,0.467,0.449,0.449,0.459,0.473,0.493,0.475,0.449
0.197,0.467,0.448,0.448,0.459,0.472,0.493,0.475,0.448
0.197,0.467,0.447,0.447,0.459,0.472,0.493,0.474,0.447
0.197,0.466,0.447,0.446,0.458,0.471,0.493,0.474,0.446
0.195,0.465,0.446,0.444,0.457,0.471,0.493,0.473,0.444
0.195,0.464,0.445,0.443,0.457,0.471,0.493,0.473,0.443
0.195,0.464,0.444,0.442,0.456,0.469,0.493,0.473,0.442
0.145,0.464,0.443,0.441,0.455,0.469,0.493,0.473,0.441
0.145,0.463,0.442,0.438,0.454,0.468,0.493,0.473,0.438
0.145,0.462,0.441,0.437,0.454,0.468,0.493,0.473,0.437
0.145,0.461,0.44,0.433,0.454,0.467,0.493,0.472,0.433
0.145,0.46,0.271,0.432,0.453,0.467,0.493,0.472,0.432
0.145,0.459,0.271,0.431,0.453,0.466,0.493,0.472,0.431
0.145,0.459,0.27,0.43,0.452,0.465,0.493,0.471,0.43
0.142,0.459,0.269,0.429,0.452,0.464,0.493,0.47,0.429
0.142,0.459,0.268,0.429,0.451,0.464,0.493,0.47,0.429
0.142,0.458,0.268,0.428,0.451,0.463,0.493,0.469,0.428
0.14,0.458,0.268,0.427,0.451,0.462,0.493,0.469,0.427
0.14,0.457,0.266,0.427,0.45,0.461,0.493,0.469,0.427
0.14,0.457,0.257,0.426,0.444,0.461,0.493,0.467,0.426
0.14,0.456,0.257,0.425,0.444,0.461,0.493,0.464,0.425
0.14,0.456,0.257,0.424,0.443,0.46,0.493,0.463,0.424
0.14,0.456,0.256,0.424,0.443,0.46,0.493,0.463,0.424
0.14,0.456,0.256,0.423,0.442,0.46,0.493,0.463,0.423
0.063,0.456,0.256,0.423,0.442,0.459,0.493,0.462,0.423
0.063,0.455,0.252,0.423,0.442,0.459,0.493,0.462,0.423
0.063,0.454,0.251,0.422,0.441,0.459,0.493,0.462,0.422
0.063,0.454,0.25,0.421,0.441,0.458,0.493,0.462,0.421
0.063,0.454,0.25,0.42,0.441,0.458,0.493,0.462,0.42
0.063,0.454,0.25,0.266,0.44,0.458,0.493,0.462,0.266
0.063,0.453,0.249,0.261,0.44,0.457,0.493,0.461,0.261
0.063,0.452,0.248,0.261,0.426,0.456,0.493,0.46,0.261
0.063,0.451,0.248,0.261,0.425,0.456,0.493,0.46,0.261
0.063,0.45,0.248,0.261,0.424,0.456,0.493,0.46,0.261
0.063,0.45,0.248,0.26,0.423,0.456,0.493,0.454,0.26
0.063,0.45,0.248,0.259,0.422,0.456,0.493,0.453,0.259
0.063,0.45,0.248,0.259,0.422,0.455,0.493,0.453,0.259
0.059,0.45,0.247,0.258,0.421,0.455,0.493,0.452,0.258
0.032,0.449,0.246,0.257,0.421,0.454,0.493,0.452,0.257
0.032,0.448,0.245,0.257,0.421,0.454,0.493,0.452,0.257
0.032,0.447,0.245,0.238,0.421,0.453,0.493,0.451,0.238
0.032,0.446,0.244,0.232,0.42,0.452,0.493,0.451,0.232
0.029,0.446,0.244,0.232,0.418,0.451,0.493,0.45,0.232
0.029,0.446,0.112,0.231,0.418,0.451,0.493,0.449,0.231
0.029,0.445,0.112,0.23,0.417,0.451,0.493,0.449,0.23
0.029,0.444,0.111,0.23,0.417,0.451,0.493,0.448,0.23
0.029,0.443,0.111,0.229,0.417,0.451,0.493,0.447,0.229
0.029,0.442,0.11,0.229,0.417,0.45,0.493,0.447,0.229
0.029,0.442,0.11,0.115,0.417,0.45,0.493,0.447,0.115
0.029,0.442,0.11,0.115,0.417,0.449,0.493,0.446,0.115
0.029,0.442,0.11,0.115,0.417,0.449,0.493,0.445,0.115
0.029,0.442,0.11,0.115,0.416,0.449,0.493,0.443,0.115
0.029,0.442,0.108,0.115,0.416,0.448,0.493,0.442,0.115
0.029,0.441,0.108,0.115,0.256,0.446,0.493,0.442,0.115
0.029,0.441,0.108,0.115,0.255,0.445,0.493,0.442,0.115
0.029,0.439,0.108,0.115,0.255,0.444,0.493,0.441,0.115
0.029,0.439,0.105,0.115,0.255,0.444,0.493,0.441,0.115
0.029,0.439,0.105,0.115,0.255,0.444,0.493,0.44,0.115
0.029,0.439,0.105,0.115,0.248,0.444,0.493,0.439,0.115
0.029,0.439,0.102,0.115,0.248,0.443,0.493,0.438,0.115
0.029,0.439,0.102,0.111,0.245,0.442,0.493,0.438,0.111
0.028,0.439,0.102,0.111,0.245,0.442,0.493,0.438,0.111
0.028,0.438,0.102,0.11,0.243,0.441,0.493,0.437,0.11
0.028,0.438,0.102,0.11,0.233,0.441,0.493,0.437,0.11
0.028,0.438,0.102,0.106,0.233,0.44,0.493,0.437,0.106
0.028,0.438,0.102,0.106,0.233,0.44,0.493,0.436,0.106
0.028,0.438,0.101,0.102,0.233,0.44,0.493,0.435,0.102
0.025,0.438,0.101,0.102,0.233,0.44,0.493,0.434,0.102
0.025,0.438,0.101,0.102,0.233,0.439,0.493,0.434,0.102
0.025,0.438,0.101,0.102,0.232,0.438,0.493,0.434,0.102
0.025,0.437,0.101,0.102,0.231,0.437,0.493,0.434,0.102
0.025,0.437,0.101,0.102,0.231,0.437,0.493,0.434,0.102
0.025,0.436,0.101,0.102,0.231,0.436,0.493,0.434,0.102
0.025,0.435,0.101,0.102,0.231,0.435,0.493,0.433,0.102
0.025,0.435,0.101,0.102,0.23,0.434,0.493,0.433,0.102
0.025,0.435,0.101,0.101,0.23,0.434,0.493,0.432,0.101
0.025,0.434,0.101,0.101,0.23,0.433,0.493,0.432,0.101
0.025,0.433,0.101,0.101,0.23,0.432,0.493,0.432,0.101
0.025,0.432,0.101,0.101,0.229,0.432,0.493,0.432,0.101
0.025,0.431,0.101,0.1,0.228,0.431,0.493,0.432,0.1
0.025,0.43,0.101,0.1,0.228,0.431,0.493,0.432,0.1
0.025,0.43,0.101,0.1,0.228,0.431,0.493,0.432,0.1
0.025,0.43,0.101,0.1,0.228,0.431,0.493,0.431,0.1
0.025,0.429,0.1,0.1,0.226,0.43,0.493,0.431,0.1
0.025,0.429,0.1,0.1,0.226,0.43,0.493,0.43,0.1
0.025,0.429,0.1,0.1,0.225,0.43,0.493,0.429,0.1
0.025,0.428,0.1,0.1,0.225,0.429,0.493,0.429,0.1
0.025,0.428,0.1,0.1,0.225,0.428,0.493,0.429,0.1
0.007,0.428,0.1,0.1,0.224,0.428,0.493,0.428,0.1
0.007,0.428,0.1,0.1,0.223,0.427,0.493,0.428,0.1
0.007,0.428,0.1,0.1,0.223,0.427,0.493,0.428,0.1
0.007,0.427,0.1,0.1,0.221,0.42,0.493,0.427,0.1
0.007,0.426,0.1,0.1,0.221,0.419,0.493,0.426,0.1
0.007,0.426,0.1,0.1,0.221,0.419,0.493,0.425,0.1
0.007,0.426,0.1,0.1,0.22,0.419,0.493,0.424,0.1
0.007,0.425,0.1,0.1,0.22,0.418,0.493,0.424,0.1
0.007,0.425,0.1,0.1,0.22,0.417,0.493,0.424,0.1
0.007,0.425,0.1,0.1,0.21,0.417,0.493,0.424,0.1
0.007,0.425,0.1,0.1,0.21,0.416,0.493,0.424,0.1
0.007,0.418,0.1,0.1,0.21,0.415,0.493,0.423,0.1
0.007,0.417,0.1,0.1,0.21,0.415,0.493,0.423,0.1
0.007,0.417,0.1,0.1,0.21,0.414,0.493,0.423,0.1
0.007,0.416,0.1,0.1,0.21,0.413,0.493,0.422,0.1
0.007,0.415,0.1,0.1,0.21,0.413,0.493,0.421,0.1
0.007,0.414,0.1,0.1,0.21,0.413,0.493,0.421,0.1
0.007,0.413,0.1,0.1,0.208,0.413,0.493,0.42,0.1
0.007,0.413,0.1,0.1,0.208,0.413,0.493,0.419,0.1
0.007,0.412,0.1,0.1,0.208,0.412,0.493,0.419,0.1
0.007,0.412,0.1,0.1,0.208,0.412,0.493,0.419,0.1
0.007,0.411,0.1,0.1,0.208,0.411,0.493,0.419,0.1
0.007,0.411,0.1,0.1,0.208,0.204,0.493,0.417,0.1
0.007,0.411,0.1,0.1,0.207,0.203,0.493,0.417,0.1
0.007,0.411,0.1,0.1,0.207,0.203,0.493,0.416,0.1
0.007,0.411,0.1,0.1,0.207,0.203,0.493,0.415,0.1
0.007,0.41,0.1,0.1,0.206,0.201,0.493,0.415,0.1
0.007,0.41,0.1,0.1,0.206,0.2,0.493,0.415,0.1
0.007,0.41,0.1,0.1,0.206,0.2,0.493,0.412,0.1
0.007,0.409,0.1,0.1,0.206,0.2,0.493,0.411,0.1
0.007,0.409,0.1,0.1,0.205,0.199,0.493,0.411,0.1
0.007,0.408,0.1,0.1,0.205,0.199,0.493,0.411,0.1
0.007,0.407,0.1,0.1,0.205,0.199,0.493,0.411,0.1
0.007,0.407,0.1,0.1,0.205,0.199,0.493,0.411,0.1
0.007,0.406,0.1,0.1,0.205,0.199,0.493,0.411,0.1
0.007,0.405,0.1,0.1,0.205,0.197,0.493,0.41,0.1
0.007,0.404,0.1,0.1,0.205,0.197,0.493,0.41,0.1
0.007,0.403,0.1,0.1,0.204,0.197,0.493,0.409,0.1
0.007,0.403,0.1,0.1,0.204,0.155,0.493,0.409,0.1
0.007,0.403,0.1,0.1,0.204,0.155,0.493,0.408,0.1
0.007,0.403,0.1,0.1,0.204,0.155,0.493,0.406,0.1
0.007,0.402,0.1,0.1,0.204,0.155,0.493,0.405,0.1
0.007,0.401,0.1,0.1,0.154,0.155,0.493,0.404,0.1
0.007,0.4,0.1,0.1,0.154,0.155,0.493,0.403,0.1
0.007,0.399,0.1,0.1,0.154,0.155,0.468,0.402,0.1
0.007,0.399,0.1,0.1,0.154,0.155,0.468,0.402,0.1
0.007,0.399,0.1,0.1,0.154,0.155,0.468,0.401,0.1
0.007,0.398,0.1,0.1,0.154,0.155,0.468,0.399,0.1
0.007,0.398,0.1,0.1,0.153,0.155,0.468,0.398,0.1
0.007,0.397,0.1,0.1,0.15,0.153,0.468,0.397,0.1
0.007,0.397,0.1,0.1,0.15,0.153,0.468,0.396,0.1
0.007,0.397,0.1,0.1,0.127,0.153,0.468,0.395,0.1
0.007,0.396,0.1,0.1,0.125,0.153,0.468,0.394,0.1
0.003,0.396,0.1,0.1,0.125,0.153,0.468,0.394,0.1
0.003,0.396,0.1,0.09,0.125,0.152,0.468,0.394,0.09
0.003,0.396,0.1,0.09,0.125,0.152,0.468,0.393,0.09
0.003,0.396,0.1,0.09,0.125,0.152,0.468,0.393,0.09
0.003,0.396,0.1,0.09,0.125,0.152,0.468,0.393,0.09
0.003,0.395,0.1,0.09,0.125,0.152,0.468,0.393,0.09
0.003,0.393,0.1,0.09,0.125,0.151,0.468,0.392,0.09
0.003,0.393,0.1,0.09,0.125,0.151,0.468,0.392,0.09
0.003,0.392,0.1,0.09,0.125,0.151,0.468,0.391,0.09
0.003,0.391,0.1,0.09,0.125,0.151,0.468,0.39,0.09
0.003,0.389,0.1,0.09,0.125,0.151,0.468,0.389,0.09
0.003,0.389,0.1,0.09,0.125,0.151,0.468,0.388,0.09
0.003,0.389,0.1,0.09,0.125,0.151,0.468,0.387,0.09
0.003,0.389,0.1,0.068,0.125,0.151,0.468,0.387,0.068
0.003,0.389,0.1,0.062,0.125,0.151,0.468,0.387,0.062
0.003,0.171,0.1,0.062,0.124,0.151,0.468,0.386,0.062
0.003,0.171,0.1,0.062,0.124,0.151,0.468,0.385,0.062
