_back,_rand,_degree,_adpDegree,_FD,_MS,_PR,_DND,_Core
0.048,0.048,0.048,0.048,0.048,0.048,0.048,0.048,0.048
0.048,0.048,0.048,0.048,0.048,0.048,0.048,0.048,0.048
0.025,0.048,0.048,0.048,0.048,0.048,0.048,0.047,0.048
0.025,0.048,0.048,0.048,0.048,0.046,0.048,0.047,0.048
0.025,0.048,0.048,0.048,0.048,0.046,0.048,0.035,0.048
0.025,0.048,0.048,0.048,0.048,0.046,0.048,0.035,0.048
0.025,0.048,0.048,0.048,0.048,0.046,0.048,0.035,0.048
0.017,0.048,0.048,0.048,0.047,0.046,0.048,0.035,0.048
0.017,0.048,0.048,0.048,0.047,0.046,0.048,0.035,0.048
0.017,0.048,0.048,0.048,0.047,0.046,0.048,0.035,0.048
0.017,0.047,0.048,0.048,0.047,0.046,0.048,0.035,0.048
0.017,0.047,0.048,0.048,0.047,0.046,0.048,0.035,0.048
0.017,0.047,0.034,0.046,0.047,0.046,0.048,0.035,0.046
0.017,0.047,0.031,0.046,0.047,0.046,0.048,0.035,0.046
0.017,0.046,0.031,0.046,0.047,0.046,0.048,0.035,0.046
0.017,0.046,0.031,0.046,0.047,0.046,0.048,0.035,0.046
0.017,0.046,0.029,0.046,0.047,0.046,0.048,0.035,0.046
0.017,0.046,0.029,0.046,0.047,0.046,0.048,0.035,0.046
0.017,0.046,0.029,0.046,0.047,0.046,0.048,0.035,0.046
0.017,0.046,0.029,0.046,0.047,0.046,0.048,0.035,0.046
0.009,0.046,0.029,0.046,0.047,0.046,0.048,0.035,0.046
0.009,0.046,0.02,0.046,0.045,0.046,0.048,0.035,0.046
0.005,0.046,0.02,0.046,0.043,0.046,0.048,0.035,0.046
0.005,0.046,0.02,0.044,0.043,0.046,0.048,0.035,0.044
0.005,0.046,0.02,0.044,0.043,0.046,0.048,0.035,0.044
0.005,0.046,0.02,0.02,0.043,0.046,0.048,0.035,0.02
0.005,0.046,0.02,0.018,0.043,0.046,0.048,0.035,0.018
0.005,0.046,0.02,0.018,0.043,0.046,0.048,0.035,0.018
0.005,0.046,0.02,0.016,0.034,0.046,0.048,0.035,0.016
0.005,0.046,0.02,0.016,0.034,0.046,0.048,0.035,0.016
0.005,0.046,0.02,0.016,0.034,0.046,0.048,0.035,0.016
0.005,0.046,0.02,0.016,0.034,0.046,0.048,0.035,0.016
0.005,0.046,0.02,0.016,0.034,0.046,0.048,0.035,0.016
0.005,0.046,0.02,0.016,0.034,0.046,0.048,0.035,0.016
0.005,0.046,0.02,0.016,0.034,0.046,0.048,0.035,0.016
