_back,_rand,_degree,_adpDegree,_FD,_MS,_PR,_DND,_Core
0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999
0.998,0.998,0.998,0.998,0.998,0.998,0.998,0.998,0.998
0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997
0.996,0.996,0.996,0.996,0.996,0.996,0.995,0.996,0.996
0.995,0.995,0.995,0.995,0.995,0.995,0.994,0.995,0.995
0.994,0.994,0.994,0.994,0.994,0.994,0.994,0.994,0.994
0.993,0.993,0.993,0.993,0.993,0.993,0.993,0.993,0.993
0.992,0.992,0.992,0.992,0.992,0.992,0.992,0.992,0.992
0.991,0.991,0.991,0.991,0.991,0.991,0.99,0.991,0.991
0.99,0.99,0.99,0.99,0.99,0.99,0.989,0.99,0.99
0.989,0.989,0.989,0.989,0.989,0.989,0.988,0.989,0.989
0.988,0.988,0.988,0.988,0.988,0.988,0.987,0.988,0.988
0.987,0.987,0.987,0.987,0.987,0.987,0.986,0.987,0.987
0.986,0.986,0.986,0.986,0.986,0.986,0.985,0.986,0.986
0.985,0.985,0.985,0.985,0.985,0.985,0.984,0.985,0.985
0.984,0.984,0.984,0.984,0.984,0.984,0.983,0.984,0.984
0.983,0.983,0.983,0.983,0.983,0.983,0.982,0.983,0.983
0.982,0.982,0.982,0.982,0.982,0.982,0.981,0.982,0.982
0.981,0.981,0.981,0.981,0.981,0.981,0.98,0.981,0.981
0.98,0.98,0.98,0.98,0.98,0.98,0.978,0.98,0.98
0.979,0.979,0.979,0.979,0.979,0.979,0.976,0.979,0.979
0.978,0.978,0.978,0.978,0.978,0.978,0.975,0.978,0.978
0.977,0.977,0.977,0.977,0.977,0.977,0.974,0.977,0.977
0.976,0.976,0.976,0.976,0.976,0.976,0.973,0.976,0.976
0.975,0.975,0.975,0.975,0.975,0.975,0.972,0.975,0.975
0.974,0.974,0.974,0.974,0.974,0.974,0.971,0.974,0.974
0.973,0.973,0.973,0.973,0.973,0.973,0.97,0.973,0.973
0.972,0.972,0.972,0.972,0.972,0.972,0.969,0.972,0.972
0.971,0.971,0.971,0.971,0.971,0.971,0.967,0.971,0.971
0.97,0.97,0.97,0.97,0.97,0.97,0.966,0.97,0.97
0.969,0.969,0.969,0.969,0.969,0.969,0.965,0.969,0.969
0.968,0.968,0.968,0.968,0.968,0.968,0.964,0.968,0.968
0.967,0.967,0.967,0.967,0.967,0.967,0.963,0.967,0.967
0.966,0.966,0.966,0.966,0.966,0.966,0.962,0.966,0.966
0.965,0.965,0.965,0.965,0.965,0.965,0.961,0.965,0.965
0.964,0.964,0.964,0.964,0.964,0.964,0.96,0.964,0.964
0.963,0.963,0.963,0.963,0.963,0.963,0.959,0.963,0.963
0.962,0.962,0.962,0.962,0.962,0.962,0.958,0.962,0.962
0.961,0.961,0.961,0.961,0.961,0.961,0.957,0.961,0.961
0.96,0.96,0.96,0.96,0.96,0.96,0.956,0.96,0.96
0.958,0.959,0.959,0.959,0.959,0.959,0.956,0.959,0.959
0.957,0.958,0.958,0.958,0.958,0.958,0.955,0.958,0.958
0.956,0.957,0.957,0.957,0.957,0.957,0.954,0.957,0.957
0.955,0.956,0.956,0.956,0.956,0.956,0.953,0.956,0.956
0.954,0.955,0.955,0.955,0.955,0.955,0.952,0.955,0.955
0.953,0.954,0.954,0.954,0.954,0.954,0.951,0.954,0.954
0.952,0.953,0.953,0.953,0.953,0.953,0.95,0.953,0.953
0.951,0.952,0.952,0.952,0.952,0.952,0.948,0.952,0.952
0.95,0.951,0.951,0.951,0.951,0.951,0.947,0.951,0.951
0.949,0.95,0.95,0.95,0.95,0.95,0.946,0.95,0.95
0.948,0.949,0.949,0.949,0.949,0.949,0.945,0.949,0.949
0.947,0.948,0.948,0.948,0.948,0.948,0.944,0.948,0.948
0.946,0.947,0.947,0.947,0.947,0.947,0.943,0.947,0.947
0.945,0.946,0.946,0.946,0.946,0.946,0.942,0.946,0.946
0.944,0.945,0.945,0.945,0.945,0.945,0.941,0.945,0.945
0.943,0.944,0.944,0.944,0.944,0.944,0.94,0.944,0.944
0.942,0.943,0.943,0.943,0.943,0.943,0.938,0.943,0.943
0.941,0.942,0.942,0.942,0.942,0.942,0.937,0.942,0.942
0.94,0.941,0.941,0.941,0.941,0.941,0.936,0.941,0.941
0.939,0.94,0.94,0.94,0.94,0.94,0.935,0.94,0.94
0.938,0.939,0.939,0.939,0.939,0.939,0.934,0.939,0.939
0.937,0.938,0.938,0.938,0.938,0.938,0.933,0.938,0.938
0.936,0.937,0.937,0.937,0.937,0.937,0.931,0.937,0.937
0.934,0.936,0.936,0.936,0.936,0.936,0.93,0.936,0.936
0.932,0.935,0.935,0.935,0.935,0.935,0.929,0.935,0.935
0.931,0.934,0.934,0.934,0.934,0.934,0.928,0.934,0.934
0.93,0.933,0.933,0.933,0.933,0.933,0.927,0.933,0.933
0.929,0.932,0.932,0.932,0.932,0.932,0.926,0.932,0.932
0.928,0.931,0.931,0.931,0.931,0.931,0.925,0.931,0.931
0.927,0.93,0.93,0.93,0.93,0.93,0.924,0.93,0.93
0.926,0.929,0.929,0.929,0.929,0.929,0.923,0.929,0.929
0.925,0.928,0.928,0.928,0.928,0.928,0.921,0.928,0.928
0.924,0.927,0.927,0.927,0.927,0.927,0.92,0.927,0.927
0.923,0.926,0.926,0.926,0.926,0.926,0.919,0.926,0.926
0.922,0.925,0.925,0.925,0.925,0.925,0.918,0.925,0.925
0.921,0.924,0.923,0.924,0.924,0.924,0.917,0.924,0.924
0.92,0.923,0.922,0.923,0.923,0.923,0.916,0.923,0.923
0.919,0.922,0.921,0.921,0.922,0.922,0.915,0.922,0.921
0.918,0.921,0.92,0.92,0.921,0.921,0.914,0.921,0.92
0.917,0.92,0.919,0.919,0.92,0.92,0.913,0.92,0.919
0.916,0.919,0.918,0.918,0.919,0.919,0.912,0.919,0.918
0.915,0.918,0.917,0.917,0.918,0.918,0.911,0.918,0.917
0.913,0.917,0.916,0.916,0.917,0.917,0.91,0.917,0.916
0.912,0.916,0.915,0.915,0.916,0.916,0.909,0.916,0.915
0.911,0.915,0.914,0.914,0.915,0.915,0.908,0.915,0.914
0.91,0.914,0.913,0.913,0.914,0.914,0.907,0.914,0.913
0.909,0.913,0.912,0.912,0.913,0.913,0.906,0.913,0.912
0.908,0.912,0.911,0.911,0.912,0.912,0.905,0.912,0.911
0.907,0.911,0.91,0.91,0.911,0.911,0.903,0.911,0.91
0.906,0.91,0.909,0.909,0.91,0.91,0.902,0.91,0.909
0.905,0.909,0.908,0.908,0.909,0.909,0.9,0.909,0.908
0.904,0.908,0.907,0.907,0.908,0.908,0.9,0.908,0.907
0.903,0.907,0.906,0.906,0.907,0.907,0.899,0.907,0.906
0.902,0.906,0.905,0.905,0.906,0.906,0.898,0.906,0.905
0.901,0.905,0.904,0.904,0.905,0.905,0.896,0.905,0.904
0.9,0.904,0.903,0.903,0.904,0.904,0.895,0.904,0.903
0.899,0.903,0.902,0.902,0.903,0.903,0.894,0.903,0.902
0.898,0.902,0.901,0.9,0.902,0.902,0.893,0.902,0.9
0.897,0.901,0.9,0.899,0.901,0.901,0.891,0.901,0.899
0.896,0.9,0.899,0.897,0.9,0.9,0.889,0.9,0.897
0.895,0.899,0.898,0.896,0.899,0.899,0.888,0.899,0.896
0.894,0.898,0.897,0.895,0.898,0.898,0.887,0.898,0.895
0.893,0.897,0.896,0.894,0.897,0.897,0.886,0.897,0.894
0.892,0.896,0.895,0.893,0.896,0.896,0.886,0.896,0.893
0.891,0.895,0.894,0.892,0.895,0.895,0.884,0.895,0.892
0.89,0.894,0.893,0.891,0.894,0.894,0.883,0.894,0.891
0.889,0.893,0.892,0.89,0.893,0.893,0.882,0.893,0.89
0.888,0.892,0.891,0.889,0.892,0.892,0.88,0.892,0.889
0.887,0.891,0.89,0.888,0.891,0.891,0.879,0.891,0.888
0.886,0.89,0.889,0.887,0.89,0.89,0.878,0.89,0.887
0.885,0.889,0.888,0.886,0.889,0.889,0.877,0.889,0.886
0.884,0.888,0.887,0.885,0.888,0.888,0.875,0.887,0.885
0.883,0.887,0.886,0.884,0.887,0.887,0.874,0.886,0.884
0.882,0.886,0.885,0.883,0.886,0.886,0.873,0.885,0.883
0.881,0.885,0.884,0.882,0.885,0.885,0.872,0.884,0.882
0.88,0.884,0.883,0.881,0.884,0.884,0.871,0.883,0.881
0.879,0.883,0.882,0.88,0.883,0.883,0.87,0.882,0.88
0.878,0.882,0.881,0.879,0.882,0.882,0.869,0.881,0.879
0.877,0.881,0.88,0.878,0.881,0.881,0.867,0.88,0.878
0.876,0.88,0.879,0.877,0.88,0.88,0.866,0.879,0.877
0.875,0.879,0.878,0.876,0.879,0.879,0.865,0.878,0.876
0.874,0.877,0.876,0.875,0.878,0.878,0.864,0.877,0.875
0.873,0.876,0.875,0.874,0.877,0.877,0.863,0.876,0.874
0.872,0.875,0.874,0.873,0.876,0.876,0.862,0.875,0.873
0.871,0.874,0.873,0.872,0.875,0.875,0.861,0.874,0.872
0.87,0.873,0.872,0.871,0.874,0.874,0.86,0.873,0.871
0.869,0.872,0.871,0.87,0.873,0.873,0.859,0.872,0.87
0.868,0.871,0.87,0.869,0.872,0.872,0.858,0.871,0.869
0.867,0.87,0.869,0.868,0.871,0.871,0.857,0.87,0.868
0.866,0.869,0.868,0.867,0.87,0.87,0.856,0.868,0.867
0.864,0.868,0.867,0.866,0.869,0.869,0.855,0.867,0.866
0.863,0.867,0.866,0.865,0.868,0.868,0.854,0.866,0.865
0.862,0.866,0.865,0.864,0.867,0.867,0.852,0.865,0.864
0.861,0.865,0.864,0.863,0.866,0.866,0.851,0.864,0.863
0.86,0.864,0.863,0.862,0.865,0.865,0.85,0.863,0.862
0.859,0.863,0.862,0.861,0.864,0.864,0.849,0.862,0.861
0.858,0.862,0.861,0.86,0.863,0.863,0.848,0.861,0.86
0.857,0.861,0.86,0.859,0.862,0.862,0.847,0.86,0.859
0.855,0.86,0.859,0.858,0.861,0.861,0.846,0.859,0.858
0.854,0.859,0.858,0.857,0.86,0.86,0.845,0.858,0.857
0.853,0.858,0.857,0.856,0.859,0.859,0.844,0.857,0.856
0.852,0.857,0.856,0.855,0.858,0.858,0.843,0.856,0.855
0.851,0.856,0.855,0.854,0.857,0.857,0.842,0.855,0.854
0.849,0.855,0.854,0.853,0.856,0.856,0.841,0.855,0.853
0.848,0.854,0.853,0.852,0.855,0.855,0.84,0.854,0.852
0.847,0.853,0.852,0.851,0.854,0.854,0.838,0.853,0.851
0.846,0.852,0.851,0.85,0.853,0.853,0.837,0.852,0.85
0.845,0.851,0.85,0.849,0.852,0.852,0.835,0.851,0.849
0.843,0.85,0.849,0.848,0.851,0.851,0.834,0.85,0.848
0.842,0.849,0.848,0.847,0.85,0.85,0.833,0.849,0.847
0.841,0.848,0.847,0.846,0.849,0.849,0.832,0.848,0.846
0.84,0.847,0.846,0.845,0.848,0.848,0.831,0.847,0.845
0.839,0.846,0.845,0.844,0.847,0.847,0.83,0.846,0.844
0.838,0.845,0.844,0.843,0.846,0.846,0.829,0.845,0.843
0.837,0.844,0.843,0.842,0.845,0.845,0.827,0.844,0.842
0.836,0.843,0.842,0.841,0.844,0.844,0.826,0.843,0.841
0.835,0.842,0.841,0.84,0.843,0.843,0.825,0.842,0.84
0.834,0.841,0.84,0.839,0.842,0.842,0.824,0.841,0.839
0.833,0.84,0.839,0.838,0.841,0.841,0.823,0.84,0.838
0.832,0.839,0.838,0.837,0.84,0.84,0.822,0.839,0.837
0.831,0.838,0.837,0.836,0.839,0.839,0.82,0.838,0.836
0.83,0.837,0.836,0.835,0.838,0.838,0.819,0.837,0.835
0.829,0.836,0.835,0.834,0.837,0.837,0.817,0.836,0.834
0.828,0.835,0.834,0.833,0.836,0.836,0.816,0.835,0.833
0.827,0.834,0.833,0.832,0.835,0.835,0.815,0.834,0.832
0.825,0.833,0.832,0.831,0.834,0.834,0.814,0.833,0.831
0.824,0.832,0.831,0.83,0.833,0.833,0.813,0.832,0.83
0.823,0.831,0.829,0.829,0.832,0.832,0.812,0.831,0.829
0.822,0.83,0.828,0.828,0.831,0.831,0.811,0.83,0.828
0.821,0.829,0.827,0.827,0.83,0.83,0.809,0.829,0.827
0.82,0.828,0.826,0.825,0.829,0.829,0.808,0.828,0.825
0.819,0.827,0.825,0.824,0.828,0.828,0.807,0.827,0.824
0.818,0.826,0.824,0.823,0.827,0.827,0.805,0.826,0.823
0.817,0.825,0.823,0.822,0.826,0.826,0.804,0.825,0.822
0.816,0.824,0.822,0.821,0.825,0.825,0.803,0.824,0.821
0.815,0.823,0.821,0.82,0.824,0.824,0.802,0.823,0.82
0.814,0.822,0.82,0.819,0.823,0.823,0.801,0.822,0.819
0.813,0.821,0.819,0.818,0.822,0.822,0.798,0.821,0.818
0.812,0.82,0.818,0.817,0.821,0.821,0.797,0.82,0.817
0.811,0.819,0.815,0.816,0.82,0.82,0.796,0.819,0.816
0.81,0.818,0.814,0.815,0.819,0.819,0.795,0.818,0.815
0.809,0.817,0.813,0.814,0.818,0.818,0.794,0.817,0.814
0.808,0.816,0.812,0.813,0.817,0.817,0.793,0.816,0.813
0.807,0.815,0.811,0.812,0.816,0.816,0.791,0.815,0.812
0.805,0.814,0.81,0.811,0.815,0.815,0.79,0.814,0.811
0.804,0.813,0.809,0.81,0.814,0.814,0.789,0.813,0.81
0.803,0.812,0.808,0.809,0.813,0.813,0.787,0.812,0.809
0.802,0.811,0.807,0.808,0.812,0.812,0.786,0.811,0.808
0.801,0.81,0.806,0.807,0.811,0.811,0.784,0.81,0.807
0.8,0.809,0.805,0.806,0.81,0.81,0.783,0.809,0.806
0.799,0.808,0.804,0.805,0.809,0.809,0.783,0.808,0.805
0.798,0.807,0.803,0.804,0.808,0.808,0.782,0.807,0.804
0.797,0.806,0.802,0.803,0.807,0.807,0.782,0.806,0.803
0.796,0.805,0.801,0.802,0.806,0.806,0.78,0.805,0.802
0.795,0.804,0.8,0.801,0.805,0.805,0.779,0.804,0.801
0.794,0.803,0.799,0.8,0.804,0.804,0.778,0.803,0.8
0.793,0.802,0.798,0.799,0.803,0.803,0.777,0.802,0.799
0.792,0.801,0.797,0.798,0.802,0.802,0.776,0.801,0.798
0.791,0.799,0.796,0.797,0.801,0.801,0.775,0.8,0.797
0.79,0.798,0.795,0.796,0.8,0.799,0.774,0.799,0.796
0.789,0.797,0.794,0.795,0.799,0.798,0.773,0.798,0.795
0.788,0.796,0.793,0.793,0.798,0.797,0.772,0.797,0.793
0.787,0.795,0.792,0.792,0.797,0.796,0.772,0.796,0.792
0.785,0.794,0.791,0.791,0.796,0.795,0.77,0.795,0.791
0.784,0.793,0.79,0.79,0.795,0.794,0.769,0.794,0.79
0.783,0.792,0.789,0.789,0.794,0.793,0.768,0.793,0.789
0.782,0.791,0.788,0.788,0.793,0.792,0.767,0.792,0.788
0.781,0.79,0.787,0.787,0.792,0.791,0.766,0.791,0.787
0.78,0.789,0.786,0.786,0.791,0.79,0.766,0.79,0.786
0.779,0.788,0.785,0.785,0.79,0.789,0.764,0.789,0.785
0.778,0.787,0.783,0.784,0.789,0.788,0.763,0.788,0.784
0.777,0.786,0.782,0.783,0.788,0.787,0.763,0.787,0.783
0.776,0.785,0.781,0.782,0.787,0.786,0.762,0.786,0.782
0.775,0.784,0.78,0.781,0.786,0.785,0.76,0.785,0.781
0.774,0.783,0.779,0.78,0.785,0.784,0.759,0.784,0.78
0.773,0.782,0.778,0.779,0.784,0.783,0.757,0.783,0.779
0.772,0.781,0.777,0.778,0.783,0.782,0.756,0.782,0.778
0.771,0.78,0.776,0.777,0.782,0.78,0.754,0.781,0.777
0.77,0.779,0.775,0.776,0.781,0.779,0.753,0.78,0.776
0.769,0.778,0.774,0.775,0.78,0.778,0.752,0.779,0.775
0.768,0.777,0.773,0.774,0.779,0.777,0.751,0.778,0.774
0.767,0.776,0.772,0.773,0.778,0.776,0.75,0.777,0.773
0.765,0.775,0.771,0.772,0.777,0.775,0.749,0.776,0.772
0.764,0.774,0.77,0.771,0.776,0.774,0.747,0.775,0.771
0.763,0.773,0.769,0.77,0.775,0.773,0.746,0.774,0.77
0.762,0.772,0.768,0.769,0.774,0.772,0.745,0.773,0.769
0.761,0.771,0.767,0.768,0.773,0.771,0.743,0.772,0.768
0.76,0.77,0.766,0.767,0.772,0.769,0.742,0.771,0.767
0.759,0.769,0.765,0.766,0.771,0.768,0.741,0.77,0.766
0.758,0.768,0.764,0.765,0.77,0.767,0.739,0.769,0.765
0.757,0.767,0.763,0.764,0.769,0.766,0.738,0.768,0.764
0.756,0.766,0.762,0.761,0.768,0.765,0.736,0.767,0.761
0.755,0.765,0.761,0.76,0.767,0.764,0.736,0.766,0.76
0.753,0.764,0.76,0.759,0.766,0.763,0.736,0.765,0.759
0.752,0.763,0.759,0.758,0.765,0.762,0.736,0.764,0.758
0.751,0.762,0.758,0.757,0.764,0.761,0.735,0.763,0.757
0.75,0.761,0.757,0.756,0.763,0.76,0.733,0.762,0.756
0.749,0.76,0.756,0.755,0.762,0.759,0.732,0.761,0.755
0.748,0.759,0.755,0.754,0.761,0.758,0.73,0.76,0.754
0.747,0.758,0.754,0.753,0.76,0.757,0.729,0.759,0.753
0.745,0.757,0.753,0.752,0.759,0.756,0.729,0.758,0.752
0.744,0.756,0.752,0.751,0.758,0.755,0.727,0.757,0.751
0.743,0.755,0.751,0.75,0.757,0.754,0.726,0.756,0.75
0.742,0.754,0.75,0.749,0.755,0.753,0.725,0.755,0.749
0.741,0.753,0.749,0.748,0.754,0.752,0.724,0.754,0.748
0.74,0.752,0.748,0.747,0.753,0.751,0.723,0.753,0.747
0.738,0.751,0.747,0.746,0.752,0.75,0.722,0.752,0.746
0.737,0.75,0.746,0.745,0.751,0.749,0.721,0.751,0.745
0.736,0.749,0.745,0.744,0.751,0.748,0.72,0.75,0.744
0.735,0.748,0.744,0.743,0.75,0.747,0.718,0.749,0.743
0.734,0.747,0.743,0.742,0.749,0.746,0.718,0.748,0.742
0.733,0.746,0.742,0.741,0.748,0.745,0.717,0.746,0.741
0.732,0.745,0.741,0.74,0.747,0.744,0.716,0.745,0.74
0.732,0.744,0.74,0.739,0.746,0.743,0.715,0.744,0.739
0.731,0.743,0.739,0.738,0.745,0.742,0.714,0.743,0.738
0.73,0.742,0.738,0.737,0.744,0.741,0.713,0.742,0.737
0.729,0.741,0.737,0.735,0.743,0.74,0.711,0.741,0.735
0.727,0.74,0.735,0.733,0.742,0.739,0.709,0.74,0.733
0.725,0.739,0.734,0.732,0.741,0.738,0.708,0.739,0.732
0.724,0.738,0.733,0.731,0.74,0.737,0.707,0.738,0.731
0.723,0.737,0.732,0.73,0.739,0.736,0.705,0.737,0.73
0.722,0.736,0.731,0.729,0.738,0.735,0.704,0.736,0.729
0.721,0.735,0.73,0.728,0.737,0.733,0.703,0.735,0.728
0.72,0.734,0.729,0.727,0.736,0.732,0.702,0.734,0.727
0.719,0.733,0.728,0.726,0.735,0.731,0.7,0.733,0.726
0.718,0.732,0.724,0.725,0.734,0.73,0.699,0.732,0.725
0.717,0.732,0.723,0.724,0.733,0.729,0.697,0.731,0.724
0.716,0.731,0.722,0.723,0.732,0.728,0.697,0.73,0.723
0.715,0.73,0.721,0.722,0.731,0.727,0.696,0.729,0.722
0.714,0.729,0.72,0.721,0.73,0.726,0.694,0.728,0.721
0.712,0.728,0.719,0.72,0.729,0.725,0.693,0.727,0.72
0.711,0.727,0.718,0.719,0.728,0.724,0.692,0.726,0.719
0.71,0.726,0.717,0.718,0.727,0.723,0.691,0.725,0.718
0.709,0.725,0.716,0.717,0.726,0.722,0.691,0.724,0.717
0.707,0.724,0.715,0.716,0.725,0.721,0.691,0.723,0.716
0.706,0.723,0.714,0.715,0.724,0.72,0.689,0.722,0.715
0.705,0.722,0.713,0.714,0.723,0.719,0.688,0.721,0.714
0.704,0.721,0.712,0.713,0.722,0.718,0.686,0.72,0.713
0.702,0.72,0.711,0.712,0.721,0.717,0.685,0.719,0.712
0.701,0.719,0.71,0.711,0.72,0.716,0.685,0.718,0.711
0.7,0.718,0.709,0.71,0.719,0.715,0.684,0.717,0.71
0.699,0.717,0.708,0.709,0.718,0.714,0.683,0.716,0.709
0.698,0.716,0.707,0.708,0.717,0.713,0.683,0.715,0.708
0.697,0.715,0.706,0.707,0.716,0.712,0.682,0.714,0.707
0.696,0.714,0.705,0.706,0.715,0.711,0.68,0.713,0.706
0.695,0.713,0.704,0.705,0.714,0.71,0.679,0.712,0.705
0.694,0.712,0.703,0.704,0.713,0.709,0.678,0.711,0.704
0.693,0.711,0.701,0.703,0.712,0.708,0.677,0.71,0.703
0.692,0.71,0.7,0.702,0.711,0.707,0.676,0.709,0.702
0.691,0.709,0.699,0.701,0.71,0.706,0.675,0.708,0.701
0.69,0.708,0.698,0.7,0.709,0.705,0.673,0.707,0.7
0.689,0.707,0.697,0.699,0.708,0.704,0.672,0.706,0.699
0.688,0.706,0.696,0.698,0.707,0.703,0.671,0.705,0.698
0.687,0.705,0.695,0.697,0.706,0.702,0.669,0.704,0.697
0.686,0.704,0.694,0.696,0.705,0.701,0.668,0.703,0.696
0.685,0.703,0.693,0.695,0.704,0.7,0.667,0.702,0.695
0.684,0.702,0.692,0.694,0.703,0.699,0.665,0.701,0.694
0.683,0.701,0.691,0.693,0.702,0.698,0.664,0.7,0.693
0.682,0.7,0.69,0.692,0.701,0.697,0.662,0.699,0.692
0.681,0.699,0.689,0.691,0.7,0.696,0.661,0.698,0.691
0.68,0.698,0.688,0.69,0.699,0.695,0.659,0.697,0.69
0.679,0.697,0.687,0.689,0.698,0.694,0.658,0.696,0.689
0.677,0.696,0.686,0.688,0.697,0.693,0.656,0.695,0.688
0.676,0.695,0.685,0.687,0.696,0.692,0.654,0.694,0.687
0.675,0.694,0.684,0.686,0.695,0.691,0.653,0.693,0.686
0.674,0.693,0.683,0.685,0.694,0.69,0.652,0.692,0.685
