_back,_rand,_degree,_adpDegree,_FD,_MS,_PR,_DND,_Core
0.885,0.885,0.885,0.885,0.885,0.885,0.885,0.885,0.885
0.884,0.884,0.884,0.884,0.884,0.884,0.885,0.884,0.884
0.883,0.883,0.883,0.883,0.883,0.883,0.885,0.883,0.883
0.882,0.882,0.882,0.882,0.882,0.882,0.885,0.882,0.882
0.881,0.882,0.881,0.881,0.877,0.881,0.885,0.881,0.881
0.88,0.862,0.88,0.88,0.876,0.88,0.885,0.88,0.88
0.879,0.862,0.879,0.879,0.875,0.879,0.885,0.879,0.879
0.878,0.861,0.878,0.878,0.874,0.879,0.885,0.878,0.878
0.877,0.86,0.877,0.877,0.873,0.878,0.885,0.878,0.877
0.876,0.859,0.876,0.876,0.872,0.877,0.885,0.877,0.876
0.875,0.858,0.875,0.875,0.871,0.876,0.885,0.876,0.875
0.874,0.857,0.874,0.874,0.87,0.875,0.885,0.875,0.874
0.873,0.856,0.873,0.873,0.869,0.874,0.885,0.874,0.873
0.872,0.855,0.872,0.872,0.868,0.873,0.885,0.873,0.872
0.871,0.854,0.871,0.871,0.867,0.872,0.885,0.872,0.871
0.87,0.853,0.87,0.87,0.866,0.871,0.885,0.871,0.87
0.869,0.852,0.869,0.869,0.865,0.87,0.885,0.871,0.869
0.868,0.851,0.868,0.868,0.864,0.869,0.885,0.87,0.868
0.867,0.85,0.867,0.867,0.863,0.868,0.885,0.869,0.867
0.866,0.849,0.866,0.866,0.863,0.867,0.82,0.868,0.866
0.865,0.849,0.865,0.865,0.861,0.867,0.82,0.867,0.865
0.864,0.846,0.864,0.864,0.86,0.866,0.82,0.867,0.864
0.863,0.845,0.863,0.863,0.86,0.866,0.82,0.866,0.863
0.754,0.844,0.862,0.862,0.859,0.865,0.82,0.865,0.862
0.753,0.844,0.861,0.861,0.858,0.864,0.82,0.864,0.861
0.751,0.843,0.86,0.86,0.857,0.863,0.82,0.863,0.86
0.75,0.842,0.859,0.859,0.856,0.862,0.82,0.863,0.859
0.749,0.841,0.858,0.858,0.855,0.842,0.82,0.862,0.858
0.748,0.84,0.857,0.857,0.854,0.841,0.82,0.861,0.857
0.747,0.839,0.856,0.856,0.853,0.84,0.82,0.86,0.856
0.746,0.839,0.855,0.855,0.852,0.839,0.82,0.86,0.855
0.745,0.838,0.854,0.854,0.851,0.838,0.82,0.859,0.854
0.745,0.837,0.853,0.853,0.85,0.837,0.82,0.858,0.853
0.431,0.836,0.852,0.852,0.85,0.837,0.82,0.858,0.852
0.352,0.835,0.851,0.851,0.849,0.836,0.82,0.857,0.851
0.351,0.835,0.85,0.85,0.848,0.836,0.82,0.856,0.85
0.351,0.834,0.849,0.849,0.847,0.835,0.82,0.855,0.849
0.351,0.833,0.848,0.848,0.846,0.834,0.82,0.854,0.848
0.35,0.83,0.847,0.847,0.845,0.833,0.82,0.854,0.847
0.35,0.829,0.846,0.846,0.844,0.833,0.799,0.853,0.846
0.349,0.828,0.845,0.845,0.843,0.832,0.799,0.853,0.845
0.349,0.827,0.844,0.844,0.842,0.831,0.799,0.852,0.844
0.349,0.826,0.843,0.843,0.841,0.83,0.799,0.851,0.843
0.349,0.825,0.842,0.842,0.84,0.83,0.799,0.85,0.842
0.346,0.825,0.841,0.841,0.839,0.829,0.799,0.849,0.841
0.346,0.824,0.84,0.84,0.838,0.829,0.799,0.848,0.84
0.345,0.823,0.839,0.839,0.837,0.828,0.799,0.847,0.839
0.344,0.822,0.838,0.838,0.834,0.827,0.799,0.846,0.838
0.344,0.821,0.837,0.837,0.833,0.826,0.799,0.845,0.837
0.343,0.82,0.836,0.836,0.832,0.825,0.799,0.844,0.836
0.343,0.819,0.835,0.835,0.831,0.824,0.799,0.843,0.835
0.343,0.818,0.834,0.834,0.831,0.823,0.799,0.842,0.834
0.342,0.817,0.833,0.833,0.83,0.822,0.799,0.841,0.833
0.28,0.816,0.832,0.832,0.829,0.821,0.799,0.84,0.832
0.28,0.815,0.831,0.831,0.828,0.82,0.799,0.839,0.831
0.28,0.814,0.83,0.483,0.828,0.818,0.799,0.838,0.483
0.279,0.813,0.829,0.483,0.827,0.817,0.799,0.837,0.483
0.279,0.812,0.828,0.483,0.827,0.816,0.799,0.836,0.483
0.265,0.812,0.827,0.482,0.826,0.815,0.799,0.835,0.482
0.265,0.811,0.826,0.481,0.826,0.814,0.799,0.834,0.481
0.253,0.81,0.825,0.481,0.825,0.813,0.799,0.833,0.481
0.253,0.809,0.824,0.479,0.824,0.812,0.799,0.832,0.479
0.251,0.809,0.823,0.479,0.823,0.812,0.799,0.832,0.479
0.251,0.808,0.822,0.477,0.822,0.811,0.799,0.831,0.477
0.25,0.807,0.821,0.477,0.821,0.81,0.799,0.83,0.477
0.25,0.803,0.82,0.476,0.821,0.809,0.799,0.829,0.476
0.25,0.802,0.819,0.475,0.821,0.808,0.799,0.828,0.475
0.25,0.801,0.818,0.475,0.818,0.807,0.799,0.827,0.475
0.247,0.8,0.817,0.474,0.817,0.806,0.799,0.826,0.474
0.247,0.723,0.816,0.474,0.816,0.805,0.799,0.825,0.474
0.246,0.722,0.815,0.473,0.816,0.804,0.799,0.823,0.473
0.246,0.714,0.814,0.472,0.815,0.803,0.799,0.822,0.472
0.246,0.713,0.813,0.471,0.814,0.803,0.799,0.821,0.471
0.246,0.712,0.812,0.471,0.813,0.802,0.799,0.82,0.471
0.237,0.711,0.811,0.47,0.812,0.801,0.795,0.819,0.47
0.236,0.71,0.81,0.469,0.811,0.8,0.795,0.818,0.469
0.236,0.709,0.809,0.468,0.81,0.799,0.795,0.817,0.468
0.236,0.709,0.808,0.467,0.807,0.798,0.795,0.816,0.467
0.219,0.708,0.807,0.466,0.806,0.797,0.795,0.815,0.466
0.219,0.707,0.457,0.466,0.805,0.796,0.795,0.814,0.466
0.219,0.706,0.457,0.466,0.804,0.795,0.795,0.813,0.466
0.142,0.706,0.456,0.466,0.803,0.794,0.795,0.812,0.466
0.142,0.705,0.455,0.465,0.802,0.793,0.781,0.811,0.465
0.141,0.704,0.454,0.464,0.801,0.792,0.781,0.81,0.464
0.141,0.703,0.454,0.463,0.801,0.791,0.781,0.809,0.463
0.141,0.702,0.454,0.462,0.8,0.79,0.781,0.807,0.462
0.141,0.701,0.454,0.461,0.798,0.789,0.781,0.806,0.461
0.141,0.7,0.454,0.46,0.797,0.788,0.781,0.805,0.46
0.141,0.699,0.453,0.459,0.796,0.787,0.781,0.804,0.459
0.141,0.695,0.453,0.458,0.795,0.786,0.781,0.803,0.458
0.141,0.694,0.452,0.456,0.795,0.785,0.781,0.802,0.456
0.141,0.694,0.451,0.456,0.794,0.784,0.781,0.801,0.456
0.141,0.693,0.305,0.455,0.793,0.783,0.781,0.8,0.455
0.141,0.692,0.305,0.454,0.792,0.782,0.781,0.799,0.454
0.141,0.691,0.305,0.453,0.791,0.781,0.781,0.799,0.453
0.141,0.69,0.305,0.452,0.79,0.779,0.781,0.798,0.452
0.133,0.689,0.305,0.45,0.789,0.778,0.781,0.797,0.45
0.133,0.689,0.305,0.45,0.788,0.777,0.781,0.796,0.45
0.133,0.688,0.304,0.449,0.787,0.776,0.781,0.795,0.449
0.133,0.687,0.303,0.449,0.785,0.775,0.781,0.794,0.449
