_back,_rand,_degree,_adpDegree,_FD,_MS,_PR,_DND,_Core
0.048,0.048,0.048,0.048,0.048,0.048,0.048,0.048,0.048
0.03,0.048,0.048,0.048,0.048,0.048,0.048,0.048,0.048
0.03,0.048,0.048,0.048,0.048,0.048,0.048,0.048,0.048
0.03,0.048,0.048,0.048,0.048,0.048,0.048,0.048,0.048
0.03,0.048,0.048,0.048,0.048,0.048,0.048,0.048,0.048
0.03,0.048,0.048,0.048,0.048,0.048,0.048,0.048,0.048
0.03,0.048,0.048,0.048,0.048,0.048,0.048,0.048,0.048
0.03,0.048,0.048,0.048,0.048,0.048,0.048,0.048,0.048
0.03,0.048,0.048,0.048,0.048,0.048,0.048,0.048,0.048
0.03,0.048,0.048,0.048,0.048,0.048,0.048,0.048,0.048
0.03,0.048,0.048,0.048,0.048,0.048,0.048,0.048,0.048
0.03,0.048,0.048,0.048,0.048,0.048,0.048,0.048,0.048
0.03,0.048,0.048,0.048,0.048,0.048,0.048,0.048,0.048
0.03,0.048,0.048,0.048,0.048,0.048,0.048,0.047,0.048
0.03,0.047,0.048,0.048,0.048,0.048,0.048,0.047,0.048
0.03,0.047,0.048,0.048,0.048,0.048,0.048,0.047,0.048
0.03,0.047,0.048,0.048,0.048,0.048,0.048,0.047,0.048
0.03,0.047,0.048,0.048,0.048,0.048,0.048,0.047,0.048
0.03,0.047,0.048,0.048,0.048,0.048,0.048,0.04,0.048
0.03,0.047,0.048,0.048,0.048,0.048,0.048,0.04,0.048
0.03,0.047,0.048,0.048,0.048,0.048,0.048,0.04,0.048
0.03,0.047,0.048,0.048,0.048,0.048,0.048,0.04,0.048
0.005,0.047,0.048,0.048,0.048,0.048,0.048,0.04,0.048
0.005,0.047,0.048,0.048,0.048,0.037,0.048,0.04,0.048
0.005,0.047,0.048,0.048,0.048,0.037,0.048,0.04,0.048
0.005,0.046,0.048,0.048,0.048,0.037,0.048,0.04,0.048
0.005,0.046,0.048,0.048,0.046,0.037,0.048,0.04,0.048
0.005,0.046,0.048,0.048,0.046,0.037,0.048,0.04,0.048
0.005,0.046,0.048,0.048,0.046,0.037,0.048,0.04,0.048
0.005,0.046,0.048,0.048,0.046,0.037,0.048,0.04,0.048
0.005,0.046,0.048,0.048,0.046,0.037,0.048,0.04,0.048
0.005,0.046,0.045,0.048,0.045,0.037,0.048,0.039,0.048
0.005,0.046,0.045,0.048,0.045,0.037,0.048,0.039,0.048
0.005,0.046,0.045,0.048,0.045,0.037,0.048,0.039,0.048
0.005,0.046,0.045,0.048,0.045,0.037,0.048,0.039,0.048
0.005,0.046,0.045,0.048,0.045,0.037,0.048,0.039,0.048
0.005,0.046,0.045,0.048,0.045,0.037,0.048,0.039,0.048
0.003,0.046,0.045,0.048,0.045,0.037,0.048,0.039,0.048
0.003,0.046,0.045,0.048,0.045,0.037,0.048,0.039,0.048
0.003,0.038,0.045,0.048,0.045,0.037,0.048,0.039,0.048
0.003,0.038,0.045,0.048,0.045,0.037,0.048,0.039,0.048
0.003,0.038,0.045,0.044,0.045,0.037,0.048,0.039,0.044
0.003,0.038,0.045,0.044,0.045,0.037,0.048,0.039,0.044
0.003,0.038,0.045,0.044,0.045,0.037,0.048,0.039,0.044
0.003,0.038,0.045,0.044,0.045,0.037,0.048,0.039,0.044
0.003,0.038,0.045,0.044,0.045,0.037,0.048,0.039,0.044
0.003,0.038,0.045,0.044,0.037,0.037,0.048,0.039,0.044
0.003,0.038,0.045,0.044,0.037,0.037,0.048,0.039,0.044
0.003,0.038,0.045,0.044,0.037,0.037,0.048,0.039,0.044
0.003,0.038,0.045,0.044,0.037,0.037,0.048,0.039,0.044
0.003,0.038,0.045,0.044,0.037,0.037,0.048,0.037,0.044
0.003,0.038,0.045,0.044,0.037,0.037,0.048,0.037,0.044
0.003,0.038,0.045,0.043,0.037,0.037,0.048,0.037,0.043
0.003,0.038,0.045,0.043,0.037,0.037,0.048,0.037,0.043
0.003,0.038,0.045,0.043,0.037,0.037,0.048,0.037,0.043
0.003,0.038,0.045,0.043,0.037,0.037,0.048,0.037,0.043
0.003,0.038,0.045,0.043,0.037,0.037,0.048,0.037,0.043
0.003,0.038,0.045,0.043,0.037,0.037,0.048,0.037,0.043
0.003,0.038,0.044,0.03,0.037,0.037,0.048,0.037,0.03
0.003,0.038,0.044,0.03,0.037,0.037,0.048,0.037,0.03
0.003,0.038,0.044,0.03,0.037,0.037,0.048,0.037,0.03
0.003,0.034,0.044,0.03,0.037,0.037,0.048,0.037,0.03
0.002,0.034,0.044,0.03,0.037,0.037,0.048,0.037,0.03
0.002,0.034,0.044,0.03,0.037,0.037,0.048,0.037,0.03
0.002,0.034,0.044,0.03,0.036,0.037,0.048,0.037,0.03
0.002,0.034,0.044,0.03,0.036,0.037,0.048,0.037,0.03
0.002,0.034,0.044,0.03,0.036,0.037,0.048,0.037,0.03
0.002,0.034,0.043,0.03,0.036,0.037,0.048,0.037,0.03
0.002,0.034,0.043,0.03,0.036,0.037,0.048,0.037,0.03
0.002,0.034,0.043,0.03,0.036,0.037,0.048,0.037,0.03
0.002,0.034,0.043,0.03,0.034,0.037,0.048,0.037,0.03
0.002,0.034,0.043,0.03,0.034,0.037,0.048,0.037,0.03
0.002,0.034,0.043,0.027,0.034,0.037,0.048,0.036,0.027
0.002,0.034,0.043,0.027,0.034,0.037,0.048,0.036,0.027
0.002,0.034,0.043,0.027,0.034,0.037,0.048,0.036,0.027
0.002,0.034,0.043,0.027,0.034,0.037,0.048,0.036,0.027
0.002,0.034,0.043,0.027,0.034,0.037,0.048,0.036,0.027
0.002,0.034,0.043,0.027,0.034,0.037,0.048,0.036,0.027
0.002,0.034,0.043,0.027,0.034,0.037,0.048,0.036,0.027
0.002,0.034,0.039,0.027,0.034,0.037,0.048,0.036,0.027
0.002,0.034,0.039,0.027,0.034,0.037,0.048,0.036,0.027
0.002,0.034,0.039,0.027,0.034,0.037,0.048,0.036,0.027
0.002,0.034,0.039,0.027,0.034,0.037,0.048,0.036,0.027
0.002,0.034,0.039,0.027,0.034,0.037,0.048,0.036,0.027
0.002,0.034,0.039,0.027,0.034,0.037,0.048,0.036,0.027
0.002,0.034,0.039,0.027,0.034,0.037,0.048,0.036,0.027
0.002,0.031,0.039,0.027,0.034,0.037,0.048,0.036,0.027
0.002,0.031,0.039,0.027,0.034,0.037,0.048,0.036,0.027
0.002,0.031,0.039,0.027,0.034,0.037,0.048,0.036,0.027
0.002,0.031,0.039,0.027,0.034,0.037,0.048,0.036,0.027
0.002,0.031,0.039,0.027,0.034,0.037,0.048,0.036,0.027
0.002,0.031,0.039,0.027,0.034,0.037,0.048,0.036,0.027
