_back,_rand,_degree,_adpDegree,_FD,_MS,_PR,_DND,_Core
0.794,0.794,0.794,0.794,0.794,0.794,0.794,0.794,0.794
0.793,0.793,0.793,0.793,0.794,0.794,0.794,0.793,0.793
0.792,0.792,0.792,0.792,0.794,0.793,0.794,0.792,0.792
0.791,0.791,0.791,0.791,0.793,0.768,0.794,0.791,0.791
0.79,0.79,0.79,0.79,0.792,0.764,0.794,0.79,0.79
0.789,0.79,0.789,0.789,0.792,0.764,0.794,0.789,0.789
0.788,0.789,0.788,0.788,0.791,0.763,0.794,0.788,0.788
0.787,0.788,0.787,0.787,0.79,0.761,0.794,0.787,0.787
0.786,0.787,0.786,0.786,0.789,0.761,0.794,0.786,0.786
0.785,0.787,0.785,0.785,0.789,0.76,0.794,0.785,0.785
0.784,0.786,0.784,0.784,0.788,0.759,0.794,0.784,0.784
0.783,0.786,0.783,0.783,0.787,0.758,0.794,0.777,0.783
0.782,0.785,0.782,0.782,0.786,0.757,0.794,0.776,0.782
0.781,0.784,0.781,0.781,0.786,0.756,0.794,0.776,0.781
0.78,0.783,0.78,0.78,0.785,0.755,0.794,0.775,0.78
0.779,0.782,0.779,0.779,0.785,0.752,0.794,0.774,0.779
0.778,0.781,0.778,0.778,0.784,0.751,0.794,0.773,0.778
0.777,0.78,0.777,0.777,0.784,0.75,0.794,0.772,0.777
0.776,0.779,0.776,0.776,0.783,0.749,0.794,0.771,0.776
0.775,0.778,0.775,0.775,0.782,0.749,0.794,0.77,0.775
0.774,0.777,0.774,0.774,0.781,0.748,0.794,0.769,0.774
0.773,0.776,0.773,0.773,0.78,0.747,0.794,0.769,0.773
0.772,0.775,0.772,0.772,0.779,0.746,0.794,0.768,0.772
0.771,0.774,0.771,0.771,0.779,0.745,0.776,0.767,0.771
0.77,0.773,0.77,0.77,0.779,0.744,0.776,0.766,0.77
0.769,0.772,0.769,0.769,0.779,0.743,0.776,0.765,0.769
0.768,0.771,0.768,0.768,0.778,0.742,0.75,0.765,0.768
0.767,0.77,0.767,0.767,0.777,0.741,0.75,0.764,0.767
0.766,0.769,0.766,0.766,0.776,0.74,0.75,0.763,0.766
0.765,0.769,0.765,0.765,0.775,0.739,0.75,0.763,0.765
0.764,0.76,0.764,0.764,0.774,0.738,0.75,0.762,0.764
0.763,0.759,0.763,0.763,0.774,0.738,0.75,0.762,0.763
0.762,0.758,0.762,0.762,0.773,0.737,0.75,0.761,0.762
0.761,0.757,0.761,0.761,0.772,0.736,0.75,0.76,0.761
0.76,0.756,0.76,0.76,0.771,0.735,0.75,0.759,0.76
0.759,0.755,0.759,0.759,0.77,0.734,0.75,0.756,0.759
0.758,0.755,0.758,0.758,0.768,0.734,0.75,0.755,0.758
0.757,0.754,0.757,0.757,0.767,0.733,0.75,0.754,0.757
0.756,0.752,0.756,0.756,0.766,0.732,0.75,0.753,0.756
0.755,0.752,0.755,0.755,0.765,0.732,0.75,0.752,0.755
0.754,0.751,0.754,0.754,0.764,0.731,0.75,0.752,0.754
0.753,0.751,0.753,0.753,0.763,0.73,0.75,0.751,0.753
0.752,0.75,0.752,0.752,0.762,0.729,0.75,0.75,0.752
0.751,0.75,0.751,0.751,0.761,0.728,0.75,0.749,0.751
0.75,0.749,0.75,0.75,0.76,0.727,0.75,0.749,0.75
0.749,0.748,0.749,0.749,0.759,0.723,0.75,0.748,0.749
0.748,0.747,0.748,0.748,0.758,0.722,0.75,0.748,0.748
0.747,0.746,0.747,0.747,0.757,0.721,0.75,0.748,0.747
0.746,0.745,0.746,0.746,0.756,0.72,0.75,0.747,0.746
0.745,0.69,0.745,0.745,0.755,0.72,0.75,0.747,0.745
0.744,0.687,0.744,0.744,0.754,0.719,0.75,0.747,0.744
0.583,0.686,0.743,0.743,0.753,0.718,0.75,0.746,0.743
0.582,0.685,0.742,0.742,0.753,0.717,0.75,0.745,0.742
0.58,0.685,0.741,0.741,0.752,0.716,0.739,0.745,0.741
0.578,0.685,0.74,0.74,0.751,0.715,0.739,0.744,0.74
0.577,0.684,0.739,0.739,0.75,0.714,0.739,0.743,0.739
0.576,0.683,0.738,0.738,0.749,0.713,0.739,0.742,0.738
0.575,0.682,0.737,0.737,0.748,0.712,0.739,0.741,0.737
0.574,0.681,0.736,0.736,0.748,0.711,0.739,0.741,0.736
0.573,0.68,0.735,0.735,0.747,0.682,0.724,0.74,0.735
0.573,0.68,0.734,0.734,0.746,0.681,0.724,0.739,0.734
0.516,0.679,0.733,0.733,0.745,0.68,0.724,0.739,0.733
0.414,0.679,0.732,0.732,0.744,0.68,0.724,0.738,0.732
0.413,0.678,0.731,0.731,0.743,0.679,0.724,0.737,0.731
0.412,0.678,0.73,0.73,0.742,0.678,0.724,0.737,0.73
0.412,0.678,0.729,0.729,0.741,0.678,0.724,0.736,0.729
0.412,0.678,0.728,0.728,0.74,0.677,0.724,0.735,0.728
0.412,0.677,0.727,0.727,0.739,0.676,0.717,0.735,0.727
0.412,0.676,0.726,0.726,0.738,0.675,0.717,0.735,0.726
0.412,0.675,0.725,0.725,0.737,0.675,0.717,0.734,0.725
0.411,0.674,0.724,0.724,0.736,0.674,0.717,0.713,0.724
0.41,0.673,0.723,0.723,0.735,0.674,0.717,0.712,0.723
0.408,0.672,0.722,0.722,0.734,0.673,0.717,0.711,0.722
0.405,0.671,0.721,0.721,0.733,0.673,0.717,0.71,0.721
0.389,0.671,0.72,0.72,0.732,0.672,0.717,0.709,0.72
0.388,0.67,0.719,0.719,0.732,0.671,0.717,0.708,0.719
0.388,0.669,0.718,0.718,0.731,0.67,0.717,0.707,0.718
0.388,0.668,0.717,0.717,0.73,0.669,0.717,0.706,0.717
0.387,0.667,0.716,0.716,0.729,0.668,0.717,0.705,0.716
0.386,0.667,0.715,0.715,0.728,0.667,0.717,0.704,0.715
0.385,0.666,0.714,0.714,0.727,0.666,0.717,0.703,0.714
0.384,0.666,0.713,0.713,0.726,0.665,0.717,0.702,0.713
0.383,0.665,0.712,0.712,0.725,0.664,0.717,0.701,0.712
0.382,0.664,0.711,0.711,0.724,0.663,0.717,0.701,0.711
0.381,0.663,0.71,0.71,0.723,0.662,0.717,0.7,0.71
0.381,0.663,0.709,0.709,0.722,0.661,0.717,0.699,0.709
0.378,0.662,0.708,0.708,0.721,0.66,0.717,0.698,0.708
0.372,0.661,0.707,0.707,0.721,0.66,0.717,0.697,0.707
0.372,0.66,0.706,0.706,0.721,0.659,0.717,0.697,0.706
0.372,0.659,0.705,0.705,0.72,0.658,0.717,0.696,0.705
0.37,0.659,0.704,0.704,0.72,0.657,0.717,0.696,0.704
0.369,0.658,0.703,0.703,0.719,0.656,0.717,0.695,0.703
0.369,0.657,0.702,0.702,0.718,0.655,0.717,0.694,0.702
0.368,0.657,0.701,0.701,0.717,0.654,0.717,0.694,0.701
0.367,0.657,0.7,0.7,0.716,0.654,0.717,0.693,0.7
0.366,0.656,0.699,0.452,0.715,0.653,0.717,0.693,0.452
0.338,0.655,0.698,0.451,0.714,0.652,0.717,0.692,0.451
0.338,0.654,0.697,0.45,0.713,0.651,0.717,0.691,0.45
0.338,0.653,0.696,0.45,0.712,0.65,0.714,0.69,0.45
0.329,0.652,0.695,0.45,0.711,0.649,0.714,0.689,0.45
0.329,0.652,0.694,0.449,0.711,0.648,0.714,0.688,0.449
0.328,0.652,0.693,0.448,0.711,0.647,0.701,0.687,0.448
0.328,0.651,0.692,0.447,0.71,0.646,0.701,0.686,0.447
0.328,0.651,0.691,0.446,0.71,0.645,0.701,0.685,0.446
0.326,0.65,0.69,0.446,0.709,0.644,0.701,0.667,0.446
0.325,0.649,0.689,0.446,0.708,0.644,0.701,0.664,0.446
0.324,0.648,0.688,0.445,0.707,0.643,0.694,0.663,0.445
0.188,0.647,0.687,0.445,0.707,0.642,0.694,0.663,0.445
0.188,0.647,0.686,0.445,0.706,0.641,0.694,0.662,0.445
0.188,0.646,0.685,0.445,0.705,0.64,0.689,0.662,0.445
0.188,0.645,0.684,0.444,0.704,0.639,0.689,0.661,0.444
0.187,0.645,0.683,0.444,0.704,0.638,0.689,0.66,0.444
0.14,0.644,0.682,0.444,0.703,0.637,0.689,0.659,0.444
0.14,0.644,0.681,0.441,0.702,0.636,0.689,0.658,0.441
0.14,0.643,0.68,0.44,0.701,0.635,0.689,0.657,0.44
0.139,0.643,0.679,0.439,0.7,0.634,0.689,0.656,0.439
0.137,0.643,0.678,0.438,0.699,0.633,0.689,0.655,0.438
0.137,0.643,0.677,0.437,0.698,0.632,0.689,0.654,0.437
0.137,0.642,0.676,0.436,0.697,0.631,0.689,0.653,0.436
0.137,0.642,0.675,0.435,0.665,0.629,0.689,0.652,0.435
0.137,0.641,0.674,0.432,0.664,0.627,0.689,0.651,0.432
0.137,0.64,0.673,0.431,0.663,0.626,0.689,0.65,0.431
0.137,0.64,0.672,0.43,0.662,0.625,0.689,0.649,0.43
0.137,0.639,0.671,0.429,0.661,0.625,0.689,0.648,0.429
0.137,0.638,0.67,0.429,0.66,0.62,0.689,0.637,0.429
0.136,0.628,0.669,0.428,0.66,0.62,0.689,0.636,0.428
0.136,0.627,0.668,0.427,0.659,0.619,0.685,0.635,0.427
0.136,0.626,0.667,0.426,0.658,0.618,0.685,0.634,0.426
0.134,0.625,0.666,0.426,0.658,0.617,0.685,0.633,0.426
0.134,0.624,0.665,0.425,0.657,0.617,0.685,0.632,0.425
0.134,0.623,0.664,0.421,0.656,0.616,0.685,0.631,0.421
0.134,0.622,0.663,0.421,0.655,0.615,0.685,0.63,0.421
0.134,0.621,0.662,0.417,0.655,0.614,0.682,0.63,0.417
0.133,0.62,0.661,0.417,0.654,0.613,0.676,0.629,0.417
0.133,0.619,0.66,0.416,0.654,0.612,0.676,0.629,0.416
0.133,0.619,0.659,0.416,0.653,0.611,0.673,0.629,0.416
0.131,0.619,0.658,0.413,0.652,0.611,0.673,0.628,0.413
0.118,0.619,0.657,0.412,0.651,0.611,0.673,0.628,0.412
0.118,0.619,0.656,0.408,0.65,0.611,0.673,0.628,0.408
0.118,0.619,0.655,0.408,0.65,0.61,0.673,0.627,0.408
0.117,0.618,0.654,0.407,0.649,0.609,0.673,0.626,0.407
0.116,0.617,0.653,0.406,0.648,0.609,0.673,0.625,0.406
0.116,0.616,0.652,0.406,0.647,0.608,0.673,0.624,0.406
0.116,0.615,0.651,0.403,0.646,0.607,0.673,0.623,0.403
0.116,0.614,0.65,0.401,0.645,0.606,0.673,0.623,0.401
0.112,0.614,0.649,0.4,0.644,0.605,0.673,0.622,0.4
0.112,0.613,0.348,0.398,0.643,0.605,0.673,0.621,0.398
0.112,0.613,0.347,0.398,0.642,0.605,0.673,0.621,0.398
0.112,0.612,0.347,0.367,0.642,0.604,0.673,0.621,0.367
0.112,0.611,0.347,0.331,0.642,0.603,0.672,0.62,0.331
0.075,0.61,0.274,0.33,0.641,0.602,0.666,0.619,0.33
0.075,0.609,0.274,0.33,0.64,0.601,0.666,0.618,0.33
