_back,_rand,_degree,_adpDegree,_FD,_MS,_PR,_DND,_Core
0.172,0.172,0.172,0.172,0.172,0.172,0.172,0.172,0.172
0.141,0.172,0.172,0.172,0.17,0.172,0.172,0.172,0.172
0.138,0.172,0.172,0.172,0.17,0.172,0.172,0.172,0.172
0.138,0.172,0.135,0.135,0.17,0.172,0.172,0.172,0.135
0.136,0.172,0.135,0.134,0.17,0.172,0.172,0.172,0.134
0.136,0.172,0.134,0.134,0.17,0.172,0.172,0.172,0.134
0.045,0.172,0.134,0.134,0.169,0.172,0.172,0.172,0.134
0.045,0.172,0.134,0.12,0.168,0.138,0.172,0.172,0.12
0.043,0.172,0.119,0.119,0.152,0.138,0.172,0.172,0.119
0.04,0.172,0.119,0.119,0.152,0.138,0.172,0.172,0.119
0.04,0.172,0.119,0.119,0.152,0.138,0.172,0.172,0.119
0.04,0.172,0.119,0.117,0.152,0.138,0.172,0.171,0.117
0.04,0.172,0.117,0.117,0.152,0.138,0.172,0.171,0.117
0.04,0.172,0.117,0.117,0.152,0.138,0.172,0.171,0.117
0.04,0.172,0.117,0.117,0.152,0.135,0.172,0.171,0.117
0.04,0.172,0.117,0.117,0.152,0.134,0.172,0.17,0.117
0.04,0.168,0.117,0.117,0.152,0.129,0.172,0.169,0.117
0.04,0.168,0.115,0.111,0.151,0.129,0.172,0.169,0.111
0.04,0.168,0.111,0.111,0.151,0.129,0.172,0.169,0.111
0.04,0.168,0.111,0.111,0.151,0.129,0.172,0.169,0.111
0.04,0.168,0.111,0.109,0.15,0.129,0.172,0.169,0.109
0.039,0.168,0.111,0.105,0.15,0.129,0.172,0.169,0.105
0.039,0.168,0.111,0.104,0.15,0.129,0.172,0.169,0.104
0.039,0.168,0.111,0.091,0.15,0.129,0.172,0.169,0.091
0.016,0.168,0.111,0.091,0.15,0.129,0.172,0.169,0.091
0.016,0.168,0.111,0.091,0.15,0.129,0.172,0.169,0.091
0.014,0.168,0.11,0.091,0.15,0.128,0.172,0.169,0.091
0.01,0.162,0.11,0.091,0.15,0.128,0.172,0.169,0.091
0.01,0.136,0.104,0.091,0.15,0.128,0.172,0.169,0.091
0.01,0.136,0.104,0.091,0.15,0.128,0.172,0.169,0.091
0.01,0.136,0.102,0.09,0.15,0.128,0.172,0.169,0.09
0.01,0.136,0.102,0.09,0.135,0.128,0.172,0.169,0.09
0.01,0.136,0.102,0.09,0.135,0.125,0.172,0.169,0.09
0.01,0.136,0.097,0.069,0.135,0.125,0.172,0.169,0.069
0.01,0.136,0.097,0.067,0.135,0.125,0.172,0.169,0.067
0.01,0.136,0.097,0.067,0.135,0.125,0.172,0.16,0.067
0.01,0.136,0.097,0.067,0.135,0.125,0.172,0.16,0.067
0.01,0.136,0.096,0.064,0.134,0.125,0.172,0.159,0.064
0.01,0.136,0.096,0.049,0.134,0.125,0.172,0.159,0.049
0.01,0.136,0.09,0.049,0.134,0.12,0.172,0.159,0.049
0.007,0.131,0.088,0.027,0.134,0.12,0.172,0.159,0.027
0.007,0.131,0.088,0.027,0.134,0.12,0.172,0.159,0.027
0.007,0.131,0.087,0.027,0.134,0.12,0.172,0.159,0.027
0.007,0.131,0.087,0.027,0.133,0.12,0.172,0.159,0.027
0.007,0.131,0.087,0.013,0.133,0.12,0.172,0.159,0.013
0.007,0.131,0.087,0.013,0.133,0.119,0.172,0.159,0.013
0.007,0.131,0.086,0.013,0.132,0.119,0.172,0.126,0.013
0.007,0.131,0.08,0.013,0.132,0.119,0.172,0.126,0.013
0.007,0.13,0.078,0.013,0.132,0.115,0.172,0.126,0.013
0.007,0.13,0.078,0.013,0.131,0.112,0.172,0.126,0.013
0.007,0.123,0.078,0.013,0.131,0.112,0.172,0.126,0.013
0.007,0.123,0.078,0.013,0.131,0.112,0.172,0.126,0.013
0.007,0.123,0.078,0.013,0.131,0.112,0.172,0.126,0.013
0.007,0.123,0.062,0.013,0.131,0.112,0.172,0.126,0.013
0.007,0.123,0.062,0.013,0.131,0.112,0.172,0.126,0.013
0.007,0.123,0.062,0.013,0.131,0.112,0.172,0.126,0.013
0.007,0.123,0.062,0.013,0.131,0.112,0.172,0.126,0.013
0.007,0.123,0.062,0.013,0.13,0.111,0.172,0.123,0.013
0.007,0.123,0.062,0.013,0.13,0.111,0.172,0.123,0.013
0.007,0.123,0.062,0.013,0.13,0.107,0.172,0.123,0.013
0.007,0.122,0.051,0.013,0.13,0.107,0.172,0.123,0.013
0.007,0.122,0.051,0.013,0.13,0.107,0.172,0.122,0.013
0.003,0.12,0.051,0.013,0.13,0.107,0.172,0.122,0.013
0.003,0.12,0.051,0.013,0.13,0.107,0.172,0.122,0.013
0.003,0.12,0.051,0.013,0.13,0.107,0.172,0.122,0.013
0.003,0.117,0.027,0.013,0.13,0.107,0.172,0.122,0.013
0.003,0.117,0.019,0.013,0.13,0.107,0.172,0.122,0.013
0.003,0.117,0.019,0.013,0.13,0.107,0.172,0.122,0.013
0.003,0.117,0.019,0.013,0.13,0.107,0.172,0.122,0.013
0.003,0.117,0.019,0.013,0.13,0.107,0.172,0.122,0.013
0.003,0.117,0.019,0.013,0.129,0.107,0.172,0.122,0.013
0.003,0.117,0.019,0.013,0.129,0.106,0.172,0.122,0.013
0.003,0.117,0.019,0.013,0.129,0.106,0.172,0.122,0.013
0.003,0.117,0.019,0.013,0.129,0.106,0.172,0.11,0.013
0.003,0.117,0.019,0.013,0.129,0.106,0.172,0.11,0.013
0.003,0.117,0.019,0.013,0.129,0.106,0.172,0.11,0.013
0.003,0.117,0.019,0.013,0.129,0.106,0.172,0.11,0.013
0.003,0.117,0.019,0.013,0.129,0.106,0.172,0.11,0.013
0.003,0.117,0.019,0.013,0.129,0.106,0.172,0.11,0.013
0.003,0.117,0.013,0.013,0.129,0.106,0.172,0.11,0.013
0.003,0.117,0.013,0.013,0.129,0.106,0.172,0.11,0.013
