_back,_rand,_degree,_adpDegree,_FD,_MS,_PR,_DND,_Core
0.776,0.776,0.776,0.776,0.776,0.776,0.776,0.776,0.776
0.775,0.775,0.775,0.775,0.776,0.775,0.776,0.775,0.775
0.774,0.774,0.774,0.774,0.776,0.774,0.776,0.774,0.774
0.773,0.773,0.773,0.773,0.775,0.773,0.776,0.773,0.773
0.772,0.772,0.772,0.772,0.769,0.772,0.776,0.772,0.772
0.771,0.771,0.771,0.771,0.769,0.77,0.776,0.771,0.771
0.77,0.77,0.77,0.77,0.769,0.769,0.776,0.77,0.77
0.764,0.769,0.769,0.769,0.768,0.768,0.776,0.769,0.769
0.763,0.768,0.768,0.768,0.768,0.767,0.776,0.768,0.768
0.762,0.767,0.767,0.767,0.767,0.766,0.776,0.767,0.767
0.761,0.766,0.766,0.766,0.765,0.765,0.776,0.766,0.766
0.76,0.766,0.765,0.765,0.748,0.764,0.776,0.765,0.765
0.759,0.765,0.764,0.764,0.747,0.763,0.776,0.764,0.764
0.758,0.764,0.763,0.762,0.747,0.762,0.776,0.763,0.762
0.757,0.762,0.762,0.761,0.746,0.761,0.776,0.763,0.761
0.756,0.762,0.761,0.76,0.745,0.76,0.776,0.762,0.76
0.755,0.761,0.76,0.759,0.744,0.759,0.776,0.762,0.759
0.754,0.76,0.758,0.758,0.743,0.758,0.776,0.761,0.758
0.753,0.759,0.757,0.757,0.742,0.751,0.776,0.761,0.757
0.752,0.758,0.756,0.756,0.742,0.75,0.776,0.76,0.756
0.669,0.757,0.755,0.755,0.741,0.749,0.776,0.759,0.755
0.667,0.757,0.754,0.754,0.74,0.748,0.776,0.757,0.754
0.666,0.757,0.753,0.753,0.74,0.747,0.776,0.756,0.753
0.665,0.757,0.752,0.752,0.739,0.746,0.776,0.756,0.752
0.664,0.756,0.751,0.751,0.738,0.745,0.776,0.755,0.751
0.663,0.755,0.75,0.75,0.737,0.744,0.776,0.754,0.75
0.662,0.754,0.749,0.749,0.736,0.743,0.776,0.753,0.749
0.661,0.753,0.748,0.748,0.735,0.742,0.776,0.752,0.748
0.66,0.752,0.747,0.747,0.734,0.741,0.776,0.751,0.747
0.659,0.751,0.746,0.746,0.733,0.74,0.776,0.75,0.746
0.658,0.75,0.745,0.745,0.733,0.739,0.776,0.749,0.745
0.657,0.749,0.744,0.744,0.732,0.738,0.776,0.748,0.744
0.656,0.748,0.743,0.743,0.732,0.737,0.776,0.747,0.743
0.654,0.748,0.742,0.742,0.731,0.737,0.776,0.746,0.742
0.653,0.747,0.741,0.741,0.73,0.736,0.776,0.745,0.741
0.652,0.746,0.74,0.74,0.73,0.735,0.776,0.744,0.74
0.629,0.745,0.739,0.739,0.73,0.734,0.776,0.743,0.739
0.628,0.744,0.738,0.738,0.73,0.733,0.776,0.743,0.738
0.627,0.742,0.737,0.737,0.729,0.732,0.776,0.743,0.737
0.626,0.741,0.736,0.736,0.728,0.731,0.776,0.742,0.736
0.625,0.74,0.735,0.735,0.727,0.73,0.776,0.742,0.735
0.624,0.74,0.734,0.734,0.726,0.729,0.776,0.741,0.734
0.623,0.74,0.733,0.733,0.725,0.728,0.776,0.74,0.733
0.622,0.74,0.732,0.732,0.724,0.727,0.776,0.739,0.732
0.621,0.739,0.731,0.731,0.723,0.726,0.776,0.738,0.731
0.62,0.738,0.73,0.73,0.723,0.725,0.776,0.736,0.73
0.619,0.737,0.729,0.729,0.722,0.724,0.776,0.735,0.729
0.618,0.736,0.728,0.728,0.722,0.723,0.776,0.734,0.728
0.617,0.735,0.727,0.727,0.721,0.722,0.776,0.732,0.727
0.616,0.734,0.726,0.726,0.72,0.722,0.776,0.732,0.726
0.615,0.733,0.725,0.725,0.72,0.721,0.776,0.732,0.725
0.613,0.733,0.724,0.724,0.719,0.72,0.776,0.732,0.724
0.559,0.733,0.723,0.723,0.719,0.719,0.776,0.731,0.723
0.291,0.732,0.722,0.722,0.718,0.718,0.776,0.73,0.722
0.291,0.731,0.721,0.721,0.717,0.717,0.776,0.729,0.721
0.232,0.73,0.72,0.72,0.717,0.716,0.776,0.728,0.72
0.229,0.729,0.719,0.719,0.716,0.715,0.776,0.727,0.719
0.229,0.728,0.718,0.718,0.715,0.714,0.776,0.726,0.718
0.229,0.723,0.717,0.717,0.714,0.713,0.776,0.725,0.717
0.227,0.723,0.716,0.716,0.713,0.712,0.776,0.724,0.716
0.227,0.722,0.715,0.715,0.713,0.711,0.776,0.723,0.715
0.221,0.722,0.714,0.714,0.712,0.71,0.776,0.722,0.714
0.221,0.721,0.713,0.713,0.712,0.709,0.776,0.721,0.713
0.22,0.721,0.712,0.712,0.712,0.708,0.776,0.72,0.712
0.22,0.72,0.711,0.711,0.711,0.707,0.776,0.719,0.711
0.219,0.719,0.71,0.71,0.71,0.706,0.776,0.718,0.71
0.215,0.719,0.709,0.709,0.709,0.705,0.776,0.717,0.709
0.215,0.718,0.708,0.708,0.708,0.703,0.776,0.716,0.708
0.214,0.717,0.707,0.707,0.707,0.703,0.776,0.715,0.707
0.211,0.716,0.706,0.706,0.706,0.702,0.776,0.714,0.706
0.21,0.715,0.705,0.705,0.705,0.701,0.776,0.713,0.705
0.21,0.715,0.704,0.704,0.704,0.7,0.776,0.712,0.704
0.209,0.714,0.703,0.703,0.703,0.699,0.762,0.711,0.703
0.209,0.713,0.702,0.702,0.703,0.698,0.762,0.71,0.702
0.209,0.712,0.701,0.701,0.703,0.697,0.762,0.71,0.701
0.209,0.711,0.7,0.7,0.702,0.696,0.762,0.709,0.7
0.208,0.71,0.699,0.699,0.702,0.696,0.762,0.709,0.699
0.208,0.706,0.698,0.698,0.702,0.695,0.762,0.709,0.698
0.208,0.705,0.697,0.697,0.701,0.694,0.762,0.709,0.697
0.208,0.704,0.696,0.696,0.7,0.694,0.762,0.708,0.696
0.208,0.703,0.695,0.695,0.699,0.693,0.762,0.707,0.695
0.207,0.702,0.694,0.694,0.698,0.692,0.762,0.705,0.694
0.177,0.702,0.693,0.693,0.697,0.691,0.762,0.702,0.693
0.176,0.701,0.692,0.692,0.697,0.69,0.762,0.7,0.692
0.176,0.7,0.691,0.691,0.696,0.687,0.762,0.699,0.691
0.176,0.699,0.69,0.69,0.696,0.687,0.762,0.698,0.69
0.173,0.699,0.689,0.689,0.695,0.686,0.762,0.698,0.689
0.172,0.698,0.688,0.688,0.694,0.685,0.762,0.697,0.688
0.172,0.697,0.687,0.687,0.693,0.684,0.762,0.696,0.687
0.172,0.696,0.686,0.685,0.692,0.683,0.762,0.695,0.685
0.172,0.695,0.685,0.684,0.691,0.65,0.762,0.694,0.684
0.172,0.694,0.684,0.683,0.69,0.649,0.762,0.693,0.683
0.172,0.694,0.683,0.682,0.689,0.648,0.762,0.692,0.682
0.172,0.693,0.682,0.681,0.689,0.647,0.762,0.692,0.681
0.172,0.693,0.681,0.68,0.688,0.646,0.762,0.692,0.68
0.172,0.692,0.68,0.679,0.687,0.644,0.748,0.692,0.679
0.172,0.691,0.679,0.678,0.686,0.643,0.748,0.692,0.678
0.172,0.691,0.678,0.677,0.685,0.642,0.748,0.691,0.677
0.172,0.69,0.677,0.676,0.684,0.641,0.748,0.69,0.676
0.171,0.689,0.676,0.675,0.683,0.641,0.748,0.689,0.675
0.171,0.688,0.675,0.674,0.682,0.64,0.748,0.688,0.674
0.171,0.688,0.674,0.673,0.681,0.64,0.748,0.688,0.673
0.171,0.687,0.673,0.672,0.68,0.639,0.748,0.613,0.672
0.171,0.687,0.672,0.657,0.679,0.638,0.748,0.608,0.657
0.171,0.686,0.671,0.656,0.678,0.637,0.748,0.608,0.656
0.169,0.685,0.67,0.655,0.677,0.636,0.748,0.607,0.655
0.138,0.684,0.669,0.654,0.676,0.635,0.748,0.606,0.654
0.138,0.683,0.668,0.653,0.675,0.635,0.748,0.605,0.653
0.133,0.683,0.667,0.652,0.674,0.634,0.738,0.604,0.652
0.133,0.683,0.666,0.651,0.673,0.633,0.738,0.603,0.651
0.133,0.68,0.665,0.65,0.672,0.632,0.738,0.603,0.65
0.133,0.679,0.664,0.649,0.671,0.631,0.738,0.603,0.649
0.133,0.679,0.663,0.644,0.67,0.63,0.736,0.602,0.644
0.133,0.678,0.662,0.643,0.669,0.629,0.736,0.601,0.643
0.133,0.677,0.661,0.642,0.668,0.629,0.736,0.6,0.642
0.133,0.676,0.66,0.641,0.668,0.628,0.736,0.599,0.641
0.133,0.675,0.659,0.64,0.667,0.628,0.726,0.598,0.64
0.133,0.674,0.658,0.639,0.666,0.627,0.726,0.597,0.639
0.133,0.673,0.657,0.638,0.661,0.627,0.726,0.597,0.638
0.128,0.672,0.656,0.633,0.66,0.626,0.721,0.596,0.633
0.094,0.671,0.655,0.632,0.659,0.625,0.721,0.595,0.632
0.042,0.67,0.654,0.631,0.659,0.624,0.721,0.595,0.631
0.042,0.669,0.653,0.631,0.658,0.624,0.7,0.594,0.631
0.042,0.668,0.652,0.63,0.655,0.623,0.7,0.593,0.63
0.042,0.667,0.651,0.629,0.654,0.622,0.7,0.592,0.629
0.042,0.667,0.65,0.628,0.654,0.621,0.7,0.591,0.628
0.042,0.666,0.649,0.627,0.586,0.619,0.689,0.569,0.627
0.042,0.663,0.648,0.626,0.585,0.618,0.689,0.568,0.626
0.041,0.663,0.647,0.625,0.585,0.617,0.689,0.567,0.625
0.041,0.662,0.646,0.624,0.585,0.616,0.689,0.567,0.624
0.041,0.661,0.645,0.623,0.584,0.615,0.689,0.566,0.623
0.041,0.66,0.644,0.622,0.584,0.614,0.689,0.566,0.622
0.041,0.66,0.643,0.621,0.583,0.613,0.689,0.565,0.621
0.039,0.659,0.642,0.62,0.582,0.613,0.689,0.565,0.62
0.039,0.658,0.641,0.619,0.582,0.612,0.689,0.564,0.619
0.039,0.658,0.64,0.618,0.582,0.611,0.689,0.563,0.618
0.039,0.657,0.639,0.617,0.582,0.61,0.689,0.563,0.617
0.039,0.656,0.638,0.616,0.581,0.609,0.689,0.562,0.616
0.039,0.656,0.637,0.615,0.58,0.608,0.689,0.561,0.615
0.039,0.655,0.636,0.614,0.579,0.607,0.689,0.561,0.614
0.039,0.654,0.635,0.613,0.579,0.607,0.689,0.561,0.613
0.039,0.651,0.634,0.612,0.567,0.607,0.689,0.56,0.612
0.039,0.65,0.633,0.611,0.567,0.606,0.689,0.559,0.611
0.039,0.649,0.632,0.61,0.567,0.54,0.689,0.558,0.61
0.007,0.648,0.631,0.609,0.566,0.539,0.689,0.558,0.609
0.007,0.647,0.63,0.608,0.565,0.539,0.689,0.558,0.608
0.007,0.646,0.629,0.607,0.564,0.539,0.689,0.556,0.607
0.007,0.646,0.628,0.606,0.563,0.526,0.689,0.553,0.606
0.007,0.645,0.627,0.606,0.562,0.526,0.689,0.552,0.606
0.007,0.644,0.626,0.605,0.562,0.526,0.689,0.551,0.605
0.007,0.643,0.625,0.604,0.558,0.525,0.689,0.551,0.604
0.007,0.643,0.624,0.603,0.558,0.524,0.689,0.55,0.603
0.007,0.642,0.623,0.602,0.558,0.524,0.689,0.549,0.602
0.007,0.641,0.622,0.601,0.557,0.524,0.689,0.549,0.601
0.007,0.64,0.621,0.599,0.556,0.51,0.689,0.548,0.599
0.007,0.638,0.62,0.598,0.555,0.509,0.689,0.547,0.598
0.007,0.637,0.619,0.437,0.555,0.507,0.689,0.546,0.437
0.007,0.636,0.618,0.437,0.553,0.507,0.676,0.546,0.437
0.007,0.635,0.617,0.437,0.552,0.506,0.676,0.545,0.437
0.007,0.634,0.616,0.436,0.552,0.506,0.676,0.544,0.436
0.007,0.633,0.615,0.435,0.551,0.506,0.676,0.543,0.435
0.007,0.632,0.614,0.434,0.551,0.505,0.676,0.543,0.434
0.007,0.631,0.613,0.405,0.551,0.504,0.676,0.542,0.405
0.007,0.63,0.612,0.404,0.55,0.504,0.676,0.541,0.404
0.007,0.629,0.611,0.403,0.55,0.503,0.676,0.54,0.403
0.007,0.629,0.61,0.402,0.55,0.501,0.676,0.54,0.402
0.007,0.628,0.609,0.401,0.549,0.498,0.676,0.539,0.401
0.007,0.627,0.607,0.401,0.546,0.498,0.676,0.539,0.401
0.007,0.626,0.606,0.401,0.545,0.498,0.676,0.538,0.401
0.007,0.625,0.605,0.401,0.544,0.497,0.676,0.537,0.401
0.007,0.624,0.604,0.4,0.542,0.496,0.676,0.536,0.4
0.007,0.624,0.603,0.399,0.541,0.495,0.676,0.536,0.399
0.007,0.624,0.602,0.397,0.541,0.494,0.676,0.535,0.397
0.007,0.623,0.601,0.396,0.54,0.493,0.676,0.535,0.396
0.007,0.622,0.6,0.395,0.539,0.492,0.676,0.534,0.395
0.007,0.622,0.599,0.394,0.538,0.491,0.676,0.533,0.394
0.007,0.62,0.598,0.394,0.537,0.491,0.676,0.531,0.394
0.007,0.62,0.597,0.394,0.536,0.491,0.676,0.53,0.394
0.007,0.62,0.596,0.393,0.535,0.49,0.676,0.529,0.393
0.007,0.619,0.595,0.392,0.534,0.489,0.676,0.529,0.392
0.007,0.618,0.594,0.392,0.533,0.489,0.676,0.528,0.392
0.007,0.617,0.593,0.383,0.533,0.489,0.676,0.528,0.383
0.007,0.617,0.592,0.382,0.532,0.489,0.676,0.527,0.382
0.007,0.616,0.591,0.382,0.531,0.489,0.671,0.527,0.382
0.007,0.615,0.59,0.382,0.53,0.488,0.671,0.527,0.382
0.006,0.614,0.589,0.381,0.53,0.487,0.668,0.526,0.381
0.006,0.611,0.588,0.381,0.53,0.486,0.668,0.526,0.381
0.006,0.61,0.586,0.38,0.53,0.485,0.668,0.525,0.38
0.006,0.61,0.585,0.38,0.529,0.484,0.668,0.524,0.38
0.006,0.609,0.584,0.379,0.528,0.483,0.668,0.524,0.379
0.006,0.608,0.583,0.375,0.527,0.481,0.668,0.519,0.375
0.006,0.607,0.568,0.375,0.526,0.481,0.668,0.519,0.375
0.006,0.606,0.567,0.374,0.526,0.48,0.668,0.518,0.374
0.006,0.606,0.566,0.373,0.526,0.479,0.668,0.517,0.373
0.006,0.605,0.368,0.372,0.525,0.478,0.668,0.517,0.372
0.006,0.605,0.367,0.372,0.524,0.474,0.668,0.517,0.372
0.006,0.604,0.366,0.372,0.523,0.474,0.662,0.517,0.372
0.006,0.603,0.365,0.368,0.523,0.473,0.655,0.516,0.368
0.006,0.602,0.364,0.367,0.523,0.472,0.652,0.516,0.367
0.006,0.601,0.364,0.365,0.523,0.472,0.652,0.515,0.365
0.006,0.601,0.364,0.363,0.522,0.47,0.652,0.515,0.363
0.006,0.6,0.363,0.362,0.522,0.469,0.652,0.514,0.362
0.006,0.599,0.363,0.362,0.522,0.468,0.649,0.513,0.362
0.006,0.599,0.362,0.354,0.521,0.468,0.645,0.512,0.354
0.006,0.598,0.359,0.353,0.521,0.467,0.645,0.512,0.353
0.006,0.597,0.359,0.352,0.52,0.467,0.645,0.511,0.352
0.006,0.592,0.359,0.351,0.52,0.466,0.645,0.51,0.351
0.006,0.591,0.359,0.35,0.519,0.465,0.645,0.509,0.35
0.006,0.59,0.358,0.349,0.518,0.464,0.645,0.508,0.349
0.006,0.59,0.352,0.349,0.517,0.463,0.645,0.508,0.349
0.006,0.589,0.352,0.349,0.516,0.458,0.645,0.507,0.349
0.006,0.588,0.349,0.349,0.515,0.457,0.645,0.507,0.349
0.006,0.587,0.348,0.348,0.514,0.457,0.645,0.506,0.348
0.006,0.587,0.348,0.169,0.514,0.456,0.645,0.505,0.169
0.006,0.585,0.346,0.116,0.512,0.455,0.645,0.504,0.116
0.006,0.584,0.345,0.116,0.511,0.452,0.645,0.504,0.116
0.006,0.583,0.345,0.115,0.511,0.452,0.645,0.503,0.115
0.006,0.583,0.344,0.115,0.51,0.451,0.645,0.503,0.115
0.006,0.582,0.344,0.115,0.509,0.432,0.645,0.503,0.115
0.006,0.581,0.344,0.112,0.508,0.432,0.645,0.502,0.112
0.006,0.58,0.239,0.112,0.507,0.431,0.645,0.501,0.112
0.006,0.579,0.238,0.112,0.507,0.431,0.635,0.501,0.112
0.006,0.578,0.238,0.112,0.507,0.431,0.635,0.5,0.112
0.006,0.578,0.237,0.112,0.506,0.43,0.635,0.5,0.112
0.006,0.578,0.237,0.112,0.506,0.429,0.635,0.499,0.112
0.006,0.577,0.237,0.112,0.505,0.428,0.635,0.499,0.112
0.006,0.576,0.233,0.112,0.504,0.427,0.635,0.497,0.112
0.006,0.575,0.231,0.112,0.503,0.426,0.635,0.496,0.112
0.006,0.574,0.112,0.112,0.503,0.425,0.635,0.494,0.112
0.006,0.573,0.112,0.112,0.502,0.425,0.635,0.493,0.112
0.006,0.572,0.11,0.112,0.501,0.425,0.626,0.493,0.112
0.006,0.571,0.11,0.112,0.501,0.424,0.626,0.481,0.112
0.006,0.57,0.11,0.111,0.5,0.424,0.618,0.48,0.111
0.006,0.569,0.108,0.111,0.499,0.423,0.618,0.479,0.111
0.006,0.569,0.108,0.111,0.498,0.422,0.618,0.479,0.111
0.006,0.568,0.108,0.11,0.497,0.422,0.618,0.478,0.11
0.006,0.567,0.108,0.11,0.497,0.421,0.618,0.477,0.11
0.006,0.566,0.108,0.11,0.496,0.376,0.618,0.476,0.11
0.006,0.562,0.108,0.11,0.495,0.376,0.618,0.476,0.11
0.006,0.562,0.108,0.11,0.494,0.375,0.611,0.476,0.11
0.006,0.562,0.108,0.11,0.493,0.375,0.611,0.476,0.11
0.006,0.558,0.108,0.109,0.492,0.374,0.611,0.475,0.109
0.006,0.557,0.108,0.109,0.491,0.374,0.611,0.474,0.109
0.006,0.557,0.108,0.109,0.49,0.373,0.611,0.474,0.109
0.006,0.556,0.108,0.109,0.49,0.373,0.611,0.473,0.109
0.006,0.555,0.108,0.108,0.489,0.372,0.611,0.473,0.108
0.006,0.554,0.108,0.108,0.488,0.371,0.611,0.472,0.108
0.006,0.554,0.108,0.107,0.487,0.371,0.61,0.472,0.107
0.006,0.553,0.108,0.105,0.486,0.371,0.61,0.471,0.105
0.006,0.553,0.108,0.105,0.486,0.37,0.605,0.47,0.105
0.006,0.553,0.108,0.105,0.485,0.368,0.601,0.47,0.105
0.006,0.553,0.108,0.105,0.485,0.368,0.601,0.469,0.105
0.006,0.553,0.108,0.099,0.484,0.366,0.601,0.469,0.099
0.006,0.552,0.108,0.099,0.483,0.365,0.589,0.469,0.099
0.006,0.551,0.108,0.099,0.482,0.365,0.589,0.468,0.099
0.006,0.55,0.106,0.099,0.481,0.364,0.589,0.467,0.099
0.006,0.549,0.104,0.097,0.48,0.364,0.589,0.466,0.097
0.006,0.548,0.104,0.096,0.48,0.364,0.589,0.466,0.096
0.006,0.548,0.103,0.096,0.479,0.363,0.589,0.466,0.096
0.006,0.547,0.103,0.095,0.478,0.363,0.589,0.465,0.095
0.006,0.546,0.103,0.095,0.475,0.363,0.589,0.464,0.095
0.006,0.546,0.103,0.095,0.474,0.362,0.576,0.464,0.095
0.006,0.545,0.103,0.095,0.473,0.361,0.576,0.463,0.095
0.006,0.545,0.103,0.095,0.472,0.36,0.576,0.448,0.095
0.006,0.545,0.103,0.095,0.471,0.36,0.576,0.447,0.095
0.006,0.544,0.103,0.091,0.471,0.359,0.576,0.447,0.091
0.006,0.543,0.103,0.091,0.47,0.358,0.576,0.446,0.091
0.006,0.543,0.103,0.091,0.469,0.355,0.576,0.445,0.091
0.006,0.542,0.103,0.061,0.469,0.355,0.576,0.445,0.061
0.006,0.541,0.103,0.061,0.469,0.355,0.576,0.445,0.061
0.006,0.541,0.103,0.061,0.469,0.354,0.576,0.444,0.061
0.006,0.54,0.103,0.06,0.468,0.354,0.576,0.438,0.06
0.006,0.54,0.103,0.06,0.463,0.353,0.576,0.437,0.06
0.006,0.539,0.103,0.059,0.462,0.352,0.576,0.436,0.059
0.006,0.538,0.103,0.059,0.462,0.351,0.576,0.436,0.059
0.006,0.537,0.103,0.059,0.461,0.351,0.576,0.435,0.059
0.006,0.536,0.068,0.059,0.461,0.35,0.576,0.435,0.059
0.006,0.536,0.068,0.059,0.461,0.35,0.576,0.434,0.059
0.006,0.535,0.068,0.059,0.461,0.349,0.576,0.433,0.059
0.006,0.535,0.068,0.059,0.461,0.348,0.576,0.433,0.059
0.006,0.534,0.068,0.023,0.46,0.347,0.576,0.433,0.023
0.006,0.533,0.068,0.023,0.459,0.347,0.576,0.433,0.023
0.006,0.532,0.068,0.023,0.458,0.346,0.576,0.432,0.023
0.004,0.519,0.068,0.023,0.458,0.343,0.576,0.431,0.023
0.004,0.519,0.068,0.023,0.458,0.343,0.571,0.431,0.023
0.002,0.519,0.068,0.023,0.457,0.342,0.571,0.43,0.023
0.002,0.518,0.068,0.023,0.456,0.342,0.567,0.429,0.023
0.002,0.517,0.068,0.023,0.455,0.34,0.567,0.428,0.023
0.002,0.516,0.068,0.023,0.455,0.324,0.567,0.428,0.023
0.002,0.515,0.068,0.023,0.454,0.324,0.567,0.428,0.023
0.002,0.514,0.068,0.021,0.454,0.324,0.567,0.427,0.021
0.002,0.513,0.068,0.021,0.453,0.323,0.567,0.425,0.021
0.002,0.512,0.068,0.021,0.453,0.322,0.567,0.424,0.021
0.002,0.511,0.068,0.021,0.453,0.322,0.567,0.423,0.021
0.002,0.51,0.068,0.021,0.452,0.322,0.567,0.423,0.021
0.002,0.468,0.068,0.021,0.451,0.322,0.567,0.337,0.021
0.002,0.466,0.068,0.021,0.45,0.321,0.567,0.336,0.021
0.002,0.466,0.068,0.021,0.449,0.32,0.564,0.335,0.021
0.002,0.465,0.068,0.021,0.447,0.319,0.564,0.334,0.021
0.002,0.465,0.068,0.021,0.443,0.318,0.559,0.334,0.021
0.002,0.465,0.068,0.021,0.442,0.317,0.559,0.333,0.021
0.002,0.464,0.068,0.021,0.442,0.316,0.559,0.332,0.021
0.002,0.463,0.068,0.021,0.44,0.316,0.559,0.331,0.021
0.002,0.463,0.068,0.021,0.439,0.316,0.554,0.33,0.021
0.002,0.462,0.068,0.021,0.438,0.316,0.554,0.329,0.021
0.002,0.461,0.068,0.021,0.437,0.316,0.554,0.329,0.021
