_back,_rand,_degree,_adpDegree,_FD,_MS,_PR,_DND,_Core
0.848,0.848,0.848,0.848,0.848,0.848,0.848,0.848,0.848
0.847,0.847,0.847,0.847,0.847,0.847,0.848,0.847,0.847
0.846,0.846,0.846,0.846,0.846,0.846,0.848,0.846,0.846
0.845,0.845,0.845,0.845,0.846,0.845,0.848,0.845,0.845
0.836,0.845,0.844,0.844,0.845,0.844,0.848,0.844,0.844
0.834,0.844,0.843,0.843,0.844,0.843,0.848,0.843,0.843
0.833,0.844,0.842,0.842,0.843,0.842,0.848,0.842,0.842
0.832,0.843,0.841,0.841,0.842,0.841,0.848,0.841,0.841
0.831,0.835,0.84,0.84,0.842,0.841,0.848,0.84,0.84
0.826,0.834,0.839,0.839,0.842,0.84,0.848,0.839,0.839
0.825,0.834,0.838,0.838,0.841,0.839,0.848,0.838,0.838
0.823,0.833,0.837,0.837,0.841,0.838,0.848,0.837,0.837
0.822,0.832,0.836,0.836,0.84,0.837,0.848,0.836,0.836
0.821,0.829,0.835,0.835,0.84,0.836,0.848,0.835,0.835
0.82,0.827,0.834,0.834,0.839,0.835,0.848,0.834,0.834
0.819,0.826,0.833,0.833,0.838,0.834,0.848,0.833,0.833
0.818,0.825,0.832,0.832,0.837,0.833,0.848,0.832,0.832
0.817,0.824,0.831,0.831,0.837,0.832,0.848,0.831,0.831
0.816,0.823,0.83,0.83,0.837,0.831,0.848,0.83,0.83
0.815,0.823,0.829,0.829,0.836,0.83,0.848,0.829,0.829
0.812,0.822,0.828,0.828,0.835,0.829,0.831,0.828,0.828
0.811,0.821,0.827,0.827,0.834,0.828,0.82,0.827,0.827
0.81,0.82,0.826,0.826,0.833,0.827,0.82,0.827,0.826
0.81,0.819,0.825,0.825,0.832,0.826,0.82,0.826,0.825
0.809,0.818,0.824,0.824,0.831,0.825,0.82,0.826,0.824
0.808,0.817,0.823,0.823,0.83,0.824,0.82,0.825,0.823
0.807,0.816,0.822,0.822,0.829,0.823,0.82,0.824,0.822
0.806,0.815,0.821,0.821,0.828,0.823,0.82,0.823,0.821
0.805,0.814,0.82,0.82,0.827,0.822,0.82,0.822,0.82
0.804,0.813,0.819,0.819,0.826,0.821,0.82,0.821,0.819
0.803,0.812,0.818,0.818,0.825,0.82,0.82,0.82,0.818
0.802,0.811,0.817,0.817,0.825,0.819,0.82,0.819,0.817
0.798,0.811,0.816,0.816,0.824,0.819,0.82,0.818,0.816
0.797,0.81,0.815,0.815,0.823,0.819,0.82,0.817,0.815
0.41,0.809,0.814,0.814,0.822,0.818,0.82,0.816,0.814
0.308,0.808,0.813,0.813,0.821,0.817,0.82,0.814,0.813
0.307,0.807,0.812,0.812,0.82,0.816,0.814,0.813,0.812
0.307,0.806,0.811,0.811,0.819,0.815,0.814,0.813,0.811
0.307,0.806,0.81,0.81,0.818,0.807,0.814,0.812,0.81
0.307,0.805,0.809,0.809,0.818,0.806,0.814,0.811,0.809
0.303,0.804,0.808,0.808,0.817,0.805,0.814,0.81,0.808
0.303,0.803,0.807,0.807,0.817,0.804,0.814,0.809,0.807
0.303,0.802,0.806,0.806,0.816,0.803,0.814,0.808,0.806
0.302,0.802,0.805,0.805,0.815,0.802,0.814,0.807,0.805
0.302,0.801,0.804,0.804,0.814,0.801,0.814,0.806,0.804
0.302,0.8,0.803,0.803,0.813,0.801,0.784,0.805,0.803
0.272,0.799,0.802,0.802,0.813,0.8,0.784,0.804,0.802
0.27,0.798,0.801,0.801,0.812,0.799,0.784,0.803,0.801
0.269,0.797,0.8,0.8,0.812,0.798,0.784,0.802,0.8
0.267,0.796,0.799,0.799,0.811,0.797,0.784,0.801,0.799
0.267,0.795,0.798,0.798,0.811,0.796,0.784,0.801,0.798
0.267,0.794,0.797,0.797,0.81,0.795,0.784,0.8,0.797
0.267,0.793,0.796,0.796,0.809,0.794,0.784,0.8,0.796
0.267,0.792,0.795,0.795,0.808,0.794,0.784,0.799,0.795
0.189,0.791,0.794,0.794,0.807,0.793,0.784,0.798,0.794
0.189,0.79,0.793,0.793,0.806,0.792,0.784,0.797,0.793
0.189,0.79,0.792,0.792,0.806,0.791,0.784,0.797,0.792
0.167,0.789,0.791,0.791,0.805,0.79,0.784,0.796,0.791
0.167,0.788,0.79,0.79,0.804,0.789,0.784,0.795,0.79
0.167,0.787,0.789,0.789,0.803,0.788,0.784,0.795,0.789
0.167,0.786,0.788,0.788,0.802,0.787,0.784,0.794,0.788
0.167,0.785,0.787,0.787,0.801,0.786,0.784,0.793,0.787
0.143,0.784,0.786,0.786,0.8,0.785,0.784,0.792,0.786
0.143,0.783,0.785,0.785,0.799,0.784,0.784,0.791,0.785
0.123,0.782,0.784,0.784,0.798,0.783,0.784,0.79,0.784
0.123,0.781,0.783,0.783,0.797,0.782,0.784,0.789,0.783
0.123,0.781,0.782,0.782,0.796,0.667,0.784,0.788,0.782
0.123,0.781,0.781,0.781,0.796,0.666,0.784,0.787,0.781
0.123,0.78,0.78,0.78,0.795,0.665,0.784,0.787,0.78
0.123,0.779,0.779,0.779,0.795,0.664,0.738,0.786,0.779
0.123,0.778,0.778,0.778,0.795,0.663,0.738,0.785,0.778
0.123,0.777,0.777,0.777,0.795,0.66,0.738,0.784,0.777
0.123,0.777,0.776,0.776,0.794,0.659,0.738,0.783,0.776
0.123,0.776,0.775,0.775,0.793,0.658,0.738,0.782,0.775
0.123,0.775,0.774,0.774,0.792,0.658,0.738,0.782,0.774
0.123,0.774,0.773,0.773,0.791,0.657,0.738,0.781,0.773
0.123,0.773,0.772,0.772,0.79,0.656,0.738,0.78,0.772
0.123,0.772,0.771,0.771,0.789,0.655,0.738,0.384,0.771
0.114,0.772,0.77,0.77,0.789,0.654,0.738,0.383,0.77
0.114,0.771,0.769,0.769,0.788,0.653,0.738,0.382,0.769
0.1,0.77,0.768,0.768,0.787,0.653,0.738,0.382,0.768
0.1,0.769,0.767,0.767,0.786,0.652,0.738,0.382,0.767
0.1,0.767,0.766,0.766,0.785,0.651,0.738,0.381,0.766
0.1,0.766,0.765,0.765,0.784,0.65,0.738,0.379,0.765
0.1,0.765,0.764,0.764,0.783,0.649,0.738,0.378,0.764
0.06,0.765,0.763,0.644,0.781,0.648,0.738,0.378,0.644
0.06,0.764,0.762,0.643,0.78,0.647,0.738,0.378,0.643
0.057,0.763,0.761,0.337,0.779,0.646,0.738,0.377,0.337
0.057,0.762,0.389,0.336,0.778,0.645,0.738,0.377,0.336
0.051,0.76,0.388,0.336,0.777,0.644,0.738,0.377,0.336
0.051,0.759,0.387,0.336,0.776,0.644,0.738,0.377,0.336
0.051,0.758,0.384,0.336,0.775,0.643,0.738,0.377,0.336
0.051,0.758,0.384,0.336,0.774,0.642,0.738,0.377,0.336
0.051,0.757,0.384,0.336,0.773,0.642,0.738,0.376,0.336
0.048,0.757,0.384,0.335,0.772,0.641,0.738,0.375,0.335
0.045,0.757,0.383,0.335,0.771,0.639,0.738,0.374,0.335
0.045,0.756,0.383,0.334,0.77,0.639,0.738,0.374,0.334
0.045,0.755,0.382,0.334,0.769,0.638,0.738,0.374,0.334
0.045,0.754,0.382,0.333,0.768,0.634,0.738,0.374,0.333
0.045,0.753,0.382,0.333,0.767,0.565,0.738,0.374,0.333
0.045,0.752,0.382,0.332,0.766,0.564,0.738,0.374,0.332
0.045,0.751,0.382,0.331,0.765,0.562,0.738,0.374,0.331
0.045,0.75,0.381,0.322,0.764,0.561,0.738,0.374,0.322
0.045,0.749,0.381,0.322,0.764,0.56,0.738,0.374,0.322
0.045,0.748,0.38,0.321,0.763,0.559,0.738,0.348,0.321
0.045,0.747,0.373,0.321,0.762,0.558,0.738,0.348,0.321
0.035,0.746,0.373,0.321,0.761,0.557,0.738,0.348,0.321
0.035,0.37,0.373,0.321,0.76,0.556,0.738,0.348,0.321
0.035,0.369,0.373,0.32,0.759,0.555,0.738,0.348,0.32
0.035,0.368,0.372,0.319,0.758,0.351,0.731,0.347,0.319
0.035,0.367,0.353,0.315,0.757,0.351,0.731,0.346,0.315
0.035,0.367,0.353,0.314,0.756,0.351,0.722,0.346,0.314
0.035,0.367,0.353,0.313,0.755,0.35,0.722,0.345,0.313
0.035,0.366,0.353,0.313,0.754,0.349,0.722,0.345,0.313
0.035,0.365,0.353,0.312,0.753,0.348,0.722,0.344,0.312
0.035,0.364,0.353,0.31,0.752,0.347,0.722,0.344,0.31
0.033,0.364,0.353,0.31,0.751,0.346,0.722,0.344,0.31
0.033,0.363,0.353,0.31,0.75,0.345,0.722,0.344,0.31
0.033,0.363,0.352,0.308,0.749,0.323,0.722,0.344,0.308
0.033,0.363,0.352,0.307,0.748,0.323,0.722,0.343,0.307
0.033,0.363,0.352,0.307,0.7,0.322,0.722,0.343,0.307
0.033,0.363,0.352,0.307,0.7,0.321,0.722,0.343,0.307
0.033,0.362,0.35,0.307,0.699,0.32,0.722,0.343,0.307
0.023,0.362,0.346,0.306,0.698,0.319,0.722,0.343,0.306
0.023,0.361,0.338,0.305,0.697,0.318,0.722,0.343,0.305
0.023,0.359,0.338,0.305,0.696,0.318,0.722,0.336,0.305
0.023,0.358,0.338,0.302,0.695,0.317,0.722,0.336,0.302
0.023,0.358,0.337,0.301,0.694,0.317,0.722,0.336,0.301
0.023,0.358,0.337,0.301,0.693,0.317,0.714,0.336,0.301
0.023,0.358,0.31,0.299,0.692,0.317,0.714,0.33,0.299
0.023,0.357,0.31,0.298,0.691,0.317,0.714,0.33,0.298
0.023,0.357,0.31,0.297,0.69,0.317,0.714,0.33,0.297
0.023,0.357,0.31,0.296,0.69,0.316,0.714,0.33,0.296
0.023,0.357,0.309,0.295,0.689,0.315,0.714,0.33,0.295
0.023,0.357,0.309,0.201,0.688,0.314,0.714,0.329,0.201
0.01,0.357,0.309,0.201,0.687,0.314,0.71,0.329,0.201
0.01,0.357,0.309,0.201,0.686,0.314,0.71,0.324,0.201
0.01,0.356,0.308,0.2,0.685,0.314,0.71,0.324,0.2
0.01,0.356,0.308,0.199,0.684,0.314,0.71,0.324,0.199
0.008,0.356,0.308,0.198,0.684,0.312,0.705,0.324,0.198
