_back,_rand,_degree,_adpDegree,_FD,_MS,_PR,_DND,_Core
0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033
0.003,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033
0.003,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033
0.003,0.033,0.022,0.022,0.033,0.033,0.033,0.033,0.022
0.003,0.033,0.022,0.022,0.033,0.033,0.033,0.033,0.022
0.003,0.033,0.022,0.022,0.033,0.033,0.033,0.033,0.022
0.003,0.033,0.022,0.022,0.033,0.033,0.033,0.033,0.022
0.003,0.033,0.019,0.019,0.033,0.033,0.033,0.033,0.019
0.003,0.033,0.003,0.003,0.033,0.033,0.033,0.033,0.003
0.003,0.033,0.003,0.003,0.033,0.033,0.033,0.033,0.003
0.003,0.033,0.003,0.003,0.033,0.033,0.033,0.033,0.003
0.003,0.033,0.003,0.003,0.033,0.033,0.033,0.033,0.003
0.003,0.033,0.003,0.003,0.033,0.033,0.033,0.032,0.003
0.003,0.033,0.003,0.003,0.033,0.033,0.033,0.032,0.003
0.003,0.033,0.003,0.003,0.033,0.033,0.033,0.032,0.003
0.003,0.033,0.003,0.003,0.033,0.033,0.033,0.032,0.003
0.003,0.033,0.003,0.003,0.033,0.033,0.033,0.032,0.003
0.003,0.033,0.003,0.003,0.033,0.033,0.033,0.032,0.003
0.003,0.033,0.003,0.003,0.033,0.033,0.033,0.032,0.003
0.003,0.032,0.003,0.003,0.033,0.033,0.033,0.032,0.003
0.003,0.032,0.003,0.003,0.033,0.033,0.033,0.032,0.003
0.003,0.032,0.003,0.003,0.033,0.033,0.033,0.032,0.003
0.003,0.032,0.003,0.003,0.033,0.033,0.033,0.032,0.003
0.003,0.032,0.003,0.003,0.033,0.033,0.033,0.032,0.003
0.003,0.032,0.003,0.003,0.033,0.033,0.033,0.032,0.003
0.003,0.032,0.003,0.003,0.033,0.033,0.033,0.032,0.003
0.003,0.032,0.003,0.003,0.033,0.033,0.033,0.032,0.003
0.003,0.032,0.003,0.003,0.033,0.033,0.033,0.032,0.003
0.003,0.032,0.003,0.003,0.033,0.033,0.033,0.032,0.003
0.003,0.032,0.003,0.003,0.033,0.033,0.033,0.032,0.003
0.003,0.032,0.003,0.003,0.033,0.033,0.033,0.032,0.003
0.003,0.032,0.003,0.003,0.033,0.033,0.033,0.032,0.003
0.003,0.032,0.003,0.003,0.033,0.033,0.033,0.032,0.003
0.003,0.032,0.003,0.003,0.033,0.033,0.033,0.032,0.003
0.003,0.032,0.003,0.003,0.033,0.033,0.033,0.032,0.003
0.003,0.032,0.003,0.003,0.033,0.033,0.033,0.032,0.003
0.003,0.032,0.003,0.003,0.033,0.033,0.033,0.032,0.003
0.003,0.032,0.003,0.003,0.033,0.033,0.033,0.032,0.003
0.003,0.032,0.003,0.003,0.033,0.003,0.033,0.032,0.003
0.003,0.032,0.003,0.003,0.033,0.003,0.033,0.032,0.003
0.003,0.032,0.003,0.003,0.033,0.003,0.033,0.032,0.003
0.003,0.032,0.003,0.003,0.033,0.003,0.033,0.032,0.003
0.003,0.032,0.003,0.003,0.033,0.003,0.033,0.032,0.003
0.003,0.032,0.003,0.003,0.033,0.003,0.033,0.032,0.003
0.003,0.032,0.003,0.003,0.003,0.003,0.033,0.032,0.003
0.003,0.032,0.003,0.003,0.003,0.003,0.033,0.032,0.003
0.003,0.032,0.003,0.003,0.003,0.003,0.033,0.032,0.003
0.003,0.032,0.003,0.003,0.003,0.003,0.033,0.032,0.003
0.003,0.032,0.003,0.003,0.003,0.003,0.033,0.032,0.003
0.003,0.032,0.003,0.003,0.003,0.003,0.033,0.032,0.003
0.003,0.032,0.003,0.003,0.003,0.003,0.033,0.032,0.003
