_back,_rand,_degree,_adpDegree,_FD,_MS,_PR,_DND,_Core
0.779,0.779,0.779,0.779,0.779,0.779,0.779,0.779,0.779
0.778,0.779,0.778,0.778,0.778,0.777,0.779,0.778,0.778
0.777,0.779,0.777,0.777,0.778,0.776,0.779,0.777,0.777
0.776,0.778,0.776,0.776,0.777,0.776,0.779,0.776,0.776
0.775,0.777,0.775,0.775,0.776,0.775,0.779,0.775,0.775
0.774,0.776,0.774,0.774,0.775,0.775,0.779,0.774,0.774
0.773,0.775,0.773,0.773,0.774,0.775,0.779,0.774,0.773
0.772,0.774,0.772,0.772,0.773,0.775,0.779,0.774,0.772
0.771,0.773,0.771,0.771,0.773,0.775,0.779,0.773,0.771
0.77,0.773,0.77,0.77,0.772,0.774,0.779,0.771,0.77
0.769,0.772,0.769,0.769,0.771,0.773,0.779,0.77,0.769
0.768,0.771,0.768,0.768,0.77,0.772,0.779,0.769,0.768
0.767,0.77,0.767,0.767,0.769,0.771,0.779,0.768,0.767
0.766,0.77,0.766,0.766,0.769,0.771,0.779,0.767,0.766
0.765,0.769,0.765,0.765,0.768,0.77,0.779,0.766,0.765
0.764,0.768,0.764,0.764,0.767,0.769,0.779,0.765,0.764
0.763,0.767,0.763,0.763,0.766,0.768,0.779,0.764,0.763
0.762,0.766,0.762,0.762,0.765,0.767,0.779,0.763,0.762
0.761,0.765,0.761,0.761,0.764,0.766,0.779,0.762,0.761
0.76,0.764,0.76,0.76,0.763,0.765,0.779,0.762,0.76
0.749,0.763,0.759,0.759,0.763,0.764,0.779,0.762,0.759
0.748,0.762,0.758,0.758,0.762,0.763,0.779,0.762,0.758
0.747,0.762,0.757,0.757,0.761,0.762,0.779,0.761,0.757
0.746,0.761,0.756,0.756,0.76,0.761,0.779,0.76,0.756
0.745,0.761,0.755,0.755,0.76,0.76,0.779,0.759,0.755
0.744,0.76,0.754,0.754,0.759,0.76,0.779,0.758,0.754
0.721,0.759,0.753,0.753,0.758,0.759,0.779,0.758,0.753
0.72,0.759,0.752,0.752,0.758,0.756,0.779,0.758,0.752
0.713,0.757,0.751,0.751,0.757,0.755,0.779,0.758,0.751
0.711,0.754,0.75,0.75,0.756,0.754,0.779,0.757,0.75
0.71,0.753,0.749,0.749,0.755,0.753,0.779,0.756,0.749
0.71,0.752,0.748,0.748,0.754,0.752,0.779,0.755,0.748
0.709,0.741,0.747,0.747,0.753,0.751,0.779,0.754,0.747
0.708,0.74,0.746,0.746,0.752,0.75,0.779,0.753,0.746
0.707,0.739,0.745,0.745,0.752,0.75,0.779,0.752,0.745
0.706,0.738,0.744,0.744,0.751,0.749,0.779,0.751,0.744
0.705,0.737,0.743,0.743,0.75,0.748,0.779,0.751,0.743
0.704,0.737,0.742,0.742,0.749,0.747,0.779,0.75,0.742
0.703,0.736,0.741,0.741,0.748,0.746,0.779,0.749,0.741
0.702,0.735,0.74,0.74,0.731,0.745,0.779,0.748,0.74
0.701,0.734,0.739,0.739,0.73,0.744,0.779,0.747,0.739
0.7,0.733,0.738,0.738,0.729,0.743,0.779,0.746,0.738
0.699,0.732,0.737,0.737,0.728,0.742,0.779,0.745,0.737
0.697,0.731,0.736,0.736,0.727,0.741,0.773,0.745,0.736
0.696,0.73,0.735,0.735,0.726,0.74,0.773,0.744,0.735
0.695,0.73,0.734,0.734,0.725,0.739,0.773,0.743,0.734
0.694,0.729,0.733,0.733,0.724,0.738,0.773,0.742,0.733
0.693,0.728,0.732,0.732,0.723,0.721,0.773,0.742,0.732
0.692,0.727,0.731,0.731,0.722,0.72,0.773,0.741,0.731
0.691,0.726,0.73,0.73,0.722,0.719,0.773,0.74,0.73
0.69,0.724,0.729,0.729,0.721,0.718,0.773,0.739,0.729
0.689,0.723,0.728,0.728,0.72,0.717,0.773,0.739,0.728
0.688,0.722,0.727,0.727,0.719,0.716,0.773,0.739,0.727
0.687,0.722,0.726,0.726,0.719,0.715,0.773,0.738,0.726
0.686,0.721,0.725,0.725,0.719,0.714,0.773,0.738,0.725
0.685,0.72,0.724,0.724,0.718,0.713,0.773,0.737,0.724
0.684,0.72,0.723,0.723,0.717,0.712,0.773,0.737,0.723
0.683,0.719,0.722,0.722,0.716,0.711,0.773,0.737,0.722
0.478,0.719,0.721,0.721,0.715,0.71,0.773,0.736,0.721
0.477,0.718,0.72,0.72,0.714,0.709,0.773,0.735,0.72
0.476,0.718,0.719,0.719,0.713,0.708,0.773,0.734,0.719
0.375,0.717,0.718,0.718,0.712,0.707,0.773,0.733,0.718
0.348,0.717,0.717,0.717,0.711,0.706,0.773,0.732,0.717
0.348,0.716,0.716,0.716,0.71,0.705,0.773,0.731,0.716
0.348,0.716,0.715,0.715,0.71,0.704,0.773,0.73,0.715
0.347,0.715,0.714,0.714,0.709,0.703,0.773,0.729,0.714
0.345,0.714,0.713,0.713,0.708,0.702,0.773,0.729,0.713
0.344,0.713,0.712,0.712,0.707,0.701,0.773,0.728,0.712
0.343,0.712,0.711,0.711,0.706,0.7,0.773,0.727,0.711
0.342,0.711,0.71,0.71,0.635,0.699,0.773,0.726,0.71
0.341,0.71,0.709,0.709,0.635,0.698,0.773,0.725,0.709
0.341,0.71,0.708,0.708,0.635,0.698,0.773,0.724,0.708
0.341,0.709,0.707,0.707,0.635,0.697,0.771,0.723,0.707
0.341,0.708,0.706,0.706,0.634,0.696,0.771,0.72,0.706
0.34,0.707,0.705,0.705,0.632,0.695,0.771,0.719,0.705
0.34,0.706,0.704,0.704,0.631,0.694,0.771,0.719,0.704
0.339,0.705,0.703,0.703,0.63,0.693,0.771,0.718,0.703
0.338,0.704,0.702,0.702,0.629,0.692,0.771,0.718,0.702
0.338,0.703,0.701,0.701,0.629,0.691,0.771,0.717,0.701
0.337,0.702,0.7,0.7,0.628,0.69,0.771,0.716,0.7
0.337,0.701,0.699,0.699,0.627,0.69,0.771,0.715,0.699
0.336,0.7,0.698,0.698,0.627,0.69,0.771,0.715,0.698
0.336,0.7,0.697,0.697,0.627,0.69,0.771,0.714,0.697
0.335,0.699,0.696,0.696,0.626,0.689,0.753,0.713,0.696
0.334,0.698,0.695,0.695,0.626,0.688,0.753,0.713,0.695
0.333,0.697,0.694,0.694,0.626,0.688,0.753,0.712,0.694
0.333,0.696,0.693,0.693,0.625,0.687,0.753,0.711,0.693
0.333,0.695,0.692,0.692,0.625,0.685,0.753,0.71,0.692
0.172,0.694,0.691,0.69,0.624,0.684,0.753,0.709,0.69
0.172,0.693,0.69,0.689,0.624,0.683,0.753,0.708,0.689
0.12,0.693,0.689,0.688,0.624,0.683,0.753,0.708,0.688
0.12,0.693,0.688,0.687,0.623,0.682,0.753,0.708,0.687
0.12,0.692,0.687,0.686,0.622,0.681,0.753,0.707,0.686
0.12,0.691,0.686,0.685,0.621,0.68,0.75,0.706,0.685
0.115,0.69,0.685,0.684,0.621,0.679,0.75,0.706,0.684
0.109,0.689,0.684,0.683,0.62,0.678,0.75,0.705,0.683
0.109,0.678,0.683,0.682,0.619,0.677,0.75,0.704,0.682
0.109,0.677,0.682,0.681,0.618,0.677,0.75,0.703,0.681
0.109,0.676,0.681,0.68,0.618,0.676,0.75,0.702,0.68
0.109,0.675,0.68,0.679,0.618,0.675,0.75,0.697,0.679
0.109,0.675,0.679,0.678,0.617,0.675,0.75,0.696,0.678
0.107,0.675,0.678,0.677,0.616,0.673,0.75,0.695,0.677
0.107,0.674,0.677,0.676,0.612,0.673,0.75,0.695,0.676
0.107,0.674,0.676,0.675,0.611,0.672,0.75,0.694,0.675
0.107,0.674,0.675,0.674,0.61,0.671,0.75,0.693,0.674
0.107,0.673,0.674,0.673,0.609,0.67,0.75,0.692,0.673
0.107,0.672,0.673,0.672,0.608,0.67,0.75,0.692,0.672
0.107,0.671,0.672,0.671,0.608,0.669,0.75,0.692,0.671
0.107,0.67,0.671,0.67,0.607,0.668,0.75,0.691,0.67
0.107,0.67,0.67,0.669,0.607,0.667,0.75,0.69,0.669
0.088,0.67,0.669,0.668,0.596,0.667,0.75,0.69,0.668
0.086,0.639,0.668,0.667,0.595,0.666,0.75,0.684,0.667
0.086,0.638,0.667,0.666,0.594,0.665,0.744,0.683,0.666
0.086,0.638,0.666,0.665,0.593,0.664,0.74,0.683,0.665
0.086,0.637,0.665,0.664,0.593,0.663,0.74,0.682,0.664
0.086,0.636,0.664,0.663,0.592,0.663,0.721,0.682,0.663
0.086,0.635,0.663,0.662,0.591,0.658,0.721,0.681,0.662
0.086,0.634,0.662,0.66,0.591,0.657,0.721,0.68,0.66
0.086,0.631,0.661,0.659,0.59,0.656,0.721,0.679,0.659
0.086,0.63,0.66,0.658,0.589,0.655,0.721,0.678,0.658
0.085,0.63,0.659,0.657,0.589,0.654,0.698,0.677,0.657
0.085,0.628,0.658,0.656,0.589,0.653,0.698,0.677,0.656
0.085,0.627,0.657,0.655,0.588,0.652,0.698,0.677,0.655
0.085,0.627,0.656,0.654,0.588,0.652,0.698,0.677,0.654
0.085,0.626,0.655,0.653,0.587,0.649,0.698,0.676,0.653
0.085,0.625,0.654,0.652,0.586,0.648,0.698,0.675,0.652
0.085,0.625,0.653,0.651,0.586,0.648,0.698,0.674,0.651
0.085,0.624,0.652,0.65,0.586,0.648,0.698,0.673,0.65
0.085,0.623,0.651,0.647,0.585,0.644,0.698,0.672,0.647
0.085,0.622,0.65,0.646,0.585,0.643,0.698,0.671,0.646
0.085,0.621,0.649,0.645,0.585,0.642,0.698,0.67,0.645
0.079,0.621,0.648,0.644,0.584,0.641,0.689,0.67,0.644
0.079,0.618,0.647,0.643,0.583,0.64,0.689,0.669,0.643
0.079,0.617,0.646,0.642,0.582,0.639,0.689,0.668,0.642
0.078,0.617,0.645,0.64,0.581,0.638,0.689,0.668,0.64
0.078,0.616,0.644,0.639,0.58,0.637,0.689,0.667,0.639
0.078,0.615,0.643,0.638,0.58,0.636,0.689,0.666,0.638
0.078,0.614,0.642,0.637,0.58,0.635,0.689,0.665,0.637
0.078,0.613,0.641,0.636,0.58,0.635,0.689,0.664,0.636
0.078,0.612,0.64,0.635,0.579,0.634,0.689,0.663,0.635
0.078,0.612,0.639,0.634,0.579,0.631,0.689,0.662,0.634
0.078,0.611,0.638,0.633,0.579,0.63,0.689,0.661,0.633
0.031,0.61,0.637,0.632,0.579,0.629,0.689,0.661,0.632
0.031,0.609,0.636,0.631,0.579,0.628,0.689,0.66,0.631
0.031,0.604,0.635,0.63,0.578,0.627,0.689,0.659,0.63
0.031,0.603,0.323,0.629,0.577,0.626,0.689,0.658,0.629
0.031,0.603,0.322,0.628,0.576,0.625,0.689,0.657,0.628
0.031,0.602,0.322,0.627,0.575,0.624,0.689,0.656,0.627
0.031,0.601,0.322,0.626,0.574,0.623,0.689,0.655,0.626
0.031,0.601,0.321,0.625,0.573,0.622,0.689,0.654,0.625
0.031,0.601,0.32,0.624,0.573,0.621,0.689,0.654,0.624
0.031,0.595,0.317,0.623,0.572,0.621,0.689,0.654,0.623
0.031,0.594,0.317,0.622,0.571,0.62,0.689,0.654,0.622
0.031,0.593,0.253,0.621,0.57,0.619,0.689,0.653,0.621
0.031,0.592,0.252,0.62,0.569,0.618,0.689,0.652,0.62
0.031,0.591,0.252,0.619,0.568,0.617,0.681,0.651,0.619
0.031,0.59,0.251,0.618,0.567,0.616,0.681,0.646,0.618
0.031,0.589,0.251,0.617,0.566,0.615,0.681,0.645,0.617
0.031,0.588,0.251,0.616,0.565,0.614,0.681,0.644,0.616
0.031,0.587,0.251,0.615,0.565,0.613,0.681,0.643,0.615
0.031,0.586,0.251,0.614,0.565,0.612,0.681,0.643,0.614
0.031,0.586,0.251,0.613,0.564,0.611,0.681,0.642,0.613
0.031,0.585,0.251,0.612,0.563,0.61,0.681,0.641,0.612
0.031,0.585,0.251,0.611,0.562,0.609,0.681,0.64,0.611
0.023,0.581,0.251,0.61,0.562,0.608,0.681,0.639,0.61
0.023,0.581,0.251,0.61,0.536,0.607,0.681,0.638,0.61
0.023,0.58,0.251,0.609,0.535,0.606,0.681,0.634,0.609
0.023,0.58,0.25,0.608,0.535,0.605,0.681,0.633,0.608
0.023,0.579,0.249,0.607,0.535,0.604,0.681,0.633,0.607
0.023,0.578,0.245,0.606,0.534,0.603,0.681,0.632,0.606
0.023,0.577,0.245,0.605,0.533,0.602,0.681,0.632,0.605
0.023,0.576,0.245,0.604,0.532,0.601,0.677,0.631,0.604
0.023,0.572,0.245,0.603,0.532,0.596,0.677,0.63,0.603
0.023,0.571,0.244,0.602,0.531,0.595,0.677,0.629,0.602
0.023,0.57,0.244,0.601,0.531,0.594,0.677,0.628,0.601
0.016,0.569,0.244,0.43,0.53,0.593,0.674,0.627,0.43
0.016,0.558,0.244,0.429,0.529,0.592,0.674,0.626,0.429
0.016,0.557,0.244,0.428,0.528,0.592,0.674,0.626,0.428
0.016,0.556,0.243,0.427,0.527,0.591,0.674,0.625,0.427
0.016,0.555,0.243,0.425,0.526,0.591,0.674,0.625,0.425
0.016,0.554,0.242,0.424,0.525,0.59,0.674,0.625,0.424
0.016,0.554,0.242,0.421,0.524,0.589,0.669,0.624,0.421
