_back,_rand,_degree,_adpDegree,_FD,_MS,_PR,_DND,_Core
0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91
0.909,0.909,0.909,0.909,0.909,0.909,0.91,0.91,0.909
0.908,0.908,0.908,0.908,0.908,0.908,0.91,0.909,0.908
0.907,0.907,0.907,0.907,0.907,0.906,0.91,0.908,0.907
0.906,0.906,0.906,0.906,0.907,0.905,0.906,0.907,0.906
0.905,0.905,0.905,0.905,0.906,0.904,0.906,0.906,0.905
0.904,0.903,0.904,0.904,0.905,0.903,0.896,0.905,0.904
0.903,0.902,0.903,0.903,0.904,0.902,0.896,0.904,0.903
0.902,0.901,0.902,0.902,0.903,0.901,0.896,0.903,0.902
0.901,0.9,0.901,0.901,0.902,0.9,0.896,0.902,0.901
0.9,0.899,0.9,0.9,0.902,0.899,0.896,0.901,0.9
0.899,0.898,0.899,0.899,0.901,0.898,0.896,0.9,0.899
0.898,0.897,0.898,0.898,0.9,0.897,0.896,0.9,0.898
0.897,0.896,0.897,0.897,0.899,0.896,0.896,0.899,0.897
0.896,0.895,0.896,0.896,0.898,0.895,0.892,0.898,0.896
0.895,0.894,0.895,0.895,0.897,0.894,0.892,0.897,0.895
0.894,0.893,0.894,0.894,0.896,0.893,0.892,0.896,0.894
0.893,0.892,0.893,0.893,0.895,0.892,0.888,0.895,0.893
0.892,0.89,0.892,0.892,0.894,0.891,0.888,0.892,0.892
0.891,0.889,0.891,0.891,0.893,0.89,0.888,0.891,0.891
0.89,0.889,0.89,0.89,0.893,0.889,0.88,0.89,0.89
0.889,0.884,0.889,0.889,0.892,0.888,0.878,0.889,0.889
0.888,0.883,0.888,0.888,0.892,0.887,0.875,0.887,0.888
0.887,0.882,0.887,0.887,0.891,0.886,0.875,0.887,0.887
0.886,0.881,0.886,0.886,0.89,0.885,0.875,0.886,0.886
0.885,0.88,0.885,0.885,0.889,0.884,0.875,0.885,0.885
0.884,0.879,0.884,0.884,0.888,0.883,0.873,0.884,0.884
0.883,0.878,0.883,0.883,0.887,0.882,0.873,0.883,0.883
0.882,0.877,0.882,0.882,0.886,0.881,0.868,0.882,0.882
0.881,0.876,0.881,0.881,0.885,0.88,0.859,0.881,0.881
0.88,0.875,0.88,0.88,0.884,0.879,0.859,0.881,0.88
0.879,0.874,0.879,0.879,0.883,0.878,0.857,0.88,0.879
0.878,0.873,0.878,0.878,0.882,0.877,0.857,0.879,0.878
0.877,0.872,0.877,0.877,0.881,0.876,0.857,0.878,0.877
0.876,0.871,0.876,0.876,0.88,0.875,0.857,0.878,0.876
0.875,0.87,0.875,0.875,0.879,0.872,0.857,0.877,0.875
0.874,0.869,0.874,0.874,0.878,0.871,0.857,0.876,0.874
0.873,0.868,0.873,0.873,0.877,0.87,0.856,0.876,0.873
0.871,0.867,0.872,0.872,0.876,0.869,0.853,0.875,0.872
0.87,0.866,0.871,0.871,0.875,0.868,0.852,0.874,0.871
0.869,0.865,0.87,0.87,0.874,0.867,0.852,0.873,0.87
0.868,0.864,0.869,0.869,0.873,0.866,0.85,0.872,0.869
0.867,0.863,0.868,0.868,0.872,0.865,0.85,0.871,0.868
0.866,0.858,0.867,0.867,0.871,0.864,0.85,0.87,0.867
0.865,0.858,0.866,0.866,0.87,0.863,0.85,0.869,0.866
0.864,0.857,0.865,0.865,0.869,0.862,0.845,0.868,0.865
0.863,0.856,0.864,0.864,0.868,0.861,0.845,0.867,0.864
0.862,0.855,0.863,0.863,0.867,0.86,0.842,0.866,0.863
0.861,0.854,0.862,0.862,0.866,0.859,0.842,0.865,0.862
0.86,0.853,0.861,0.861,0.865,0.858,0.839,0.864,0.861
0.859,0.853,0.86,0.86,0.864,0.857,0.838,0.863,0.86
0.858,0.852,0.859,0.859,0.863,0.848,0.831,0.862,0.859
0.857,0.851,0.858,0.858,0.862,0.847,0.831,0.861,0.858
0.856,0.851,0.857,0.857,0.861,0.846,0.831,0.86,0.857
0.855,0.85,0.856,0.856,0.86,0.845,0.829,0.859,0.856
0.854,0.849,0.855,0.855,0.859,0.844,0.825,0.858,0.855
0.853,0.848,0.854,0.854,0.858,0.843,0.824,0.857,0.854
0.852,0.847,0.853,0.853,0.857,0.842,0.821,0.856,0.853
0.851,0.847,0.852,0.852,0.856,0.841,0.821,0.855,0.852
0.85,0.846,0.851,0.851,0.855,0.841,0.821,0.854,0.851
0.849,0.846,0.85,0.85,0.852,0.84,0.821,0.853,0.85
0.848,0.845,0.849,0.849,0.851,0.838,0.821,0.852,0.849
0.847,0.844,0.848,0.848,0.851,0.837,0.816,0.851,0.848
0.846,0.843,0.847,0.847,0.85,0.835,0.816,0.85,0.847
