_back,_rand,_degree,_adpDegree,_FD,_MS,_PR,_DND,_Core
0.865,0.865,0.865,0.865,0.865,0.865,0.865,0.865,0.865
0.864,0.864,0.864,0.864,0.864,0.864,0.865,0.864,0.864
0.863,0.863,0.863,0.863,0.864,0.863,0.865,0.863,0.863
0.862,0.862,0.862,0.862,0.863,0.862,0.865,0.862,0.862
0.861,0.861,0.861,0.861,0.862,0.861,0.859,0.861,0.861
0.86,0.861,0.86,0.86,0.861,0.86,0.859,0.86,0.86
0.859,0.86,0.859,0.859,0.86,0.859,0.851,0.859,0.859
0.858,0.859,0.858,0.858,0.859,0.858,0.851,0.858,0.858
0.857,0.858,0.857,0.857,0.858,0.857,0.851,0.857,0.857
0.856,0.857,0.856,0.856,0.857,0.856,0.851,0.856,0.856
0.855,0.854,0.855,0.855,0.856,0.855,0.851,0.855,0.855
0.849,0.853,0.854,0.854,0.855,0.854,0.851,0.854,0.854
0.848,0.852,0.853,0.853,0.855,0.853,0.851,0.853,0.853
0.847,0.851,0.852,0.852,0.854,0.852,0.851,0.852,0.852
0.846,0.85,0.851,0.851,0.848,0.851,0.851,0.851,0.851
0.845,0.849,0.85,0.85,0.847,0.85,0.838,0.851,0.85
0.844,0.848,0.849,0.849,0.846,0.849,0.838,0.85,0.849
0.843,0.847,0.848,0.848,0.845,0.848,0.838,0.849,0.848
0.784,0.846,0.847,0.847,0.844,0.847,0.838,0.848,0.847
0.783,0.845,0.846,0.846,0.843,0.846,0.838,0.847,0.846
0.778,0.843,0.845,0.845,0.842,0.845,0.838,0.847,0.845
0.777,0.843,0.844,0.844,0.841,0.844,0.832,0.846,0.844
0.776,0.842,0.843,0.843,0.84,0.843,0.832,0.845,0.843
0.775,0.841,0.842,0.842,0.839,0.842,0.832,0.844,0.842
0.774,0.84,0.841,0.841,0.838,0.841,0.82,0.843,0.841
0.773,0.839,0.84,0.84,0.836,0.84,0.82,0.842,0.84
0.772,0.838,0.839,0.839,0.835,0.839,0.82,0.841,0.839
0.771,0.837,0.838,0.838,0.834,0.838,0.82,0.84,0.838
0.77,0.836,0.837,0.837,0.833,0.837,0.82,0.839,0.837
0.769,0.836,0.836,0.836,0.832,0.835,0.82,0.838,0.836
0.768,0.835,0.835,0.835,0.832,0.834,0.82,0.837,0.835
0.767,0.834,0.834,0.834,0.83,0.833,0.82,0.836,0.834
0.766,0.833,0.833,0.833,0.829,0.832,0.82,0.835,0.833
0.765,0.832,0.832,0.832,0.829,0.831,0.82,0.827,0.832
0.764,0.83,0.831,0.831,0.829,0.83,0.82,0.826,0.831
0.763,0.83,0.83,0.83,0.828,0.829,0.815,0.825,0.83
0.762,0.83,0.829,0.829,0.827,0.828,0.815,0.824,0.829
0.761,0.829,0.828,0.828,0.826,0.825,0.813,0.824,0.828
