_back,_rand,_degree,_adpDegree,_FD,_MS,_PR,_DND,_Core
0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999
0.998,0.998,0.998,0.998,0.998,0.998,0.998,0.998,0.998
0.997,0.997,0.997,0.997,0.996,0.997,0.997,0.997,0.997
0.996,0.996,0.996,0.996,0.995,0.996,0.996,0.996,0.996
0.995,0.995,0.995,0.995,0.994,0.995,0.995,0.995,0.995
0.994,0.994,0.994,0.994,0.993,0.994,0.994,0.994,0.994
0.993,0.993,0.993,0.993,0.992,0.993,0.992,0.993,0.993
0.992,0.992,0.992,0.992,0.991,0.992,0.991,0.992,0.992
0.991,0.991,0.991,0.991,0.99,0.991,0.99,0.991,0.991
0.99,0.99,0.99,0.99,0.989,0.99,0.988,0.99,0.99
0.989,0.989,0.989,0.989,0.988,0.989,0.987,0.989,0.989
0.988,0.988,0.988,0.988,0.987,0.988,0.985,0.988,0.988
0.987,0.987,0.987,0.987,0.986,0.987,0.983,0.987,0.987
0.986,0.986,0.986,0.986,0.985,0.986,0.982,0.986,0.986
0.985,0.985,0.985,0.985,0.984,0.985,0.981,0.985,0.985
0.984,0.984,0.984,0.984,0.983,0.984,0.981,0.984,0.984
0.983,0.983,0.983,0.983,0.982,0.983,0.98,0.983,0.983
0.982,0.982,0.982,0.982,0.981,0.982,0.979,0.982,0.982
0.981,0.981,0.981,0.981,0.98,0.981,0.978,0.981,0.981
0.98,0.98,0.98,0.98,0.979,0.98,0.977,0.98,0.98
0.979,0.979,0.979,0.979,0.978,0.979,0.975,0.979,0.979
0.978,0.978,0.978,0.978,0.977,0.978,0.974,0.978,0.978
0.977,0.977,0.977,0.977,0.976,0.977,0.973,0.977,0.977
0.976,0.976,0.976,0.976,0.975,0.976,0.972,0.976,0.976
0.975,0.975,0.975,0.975,0.974,0.975,0.971,0.975,0.975
0.974,0.974,0.974,0.974,0.973,0.974,0.97,0.974,0.974
0.973,0.973,0.973,0.973,0.972,0.973,0.969,0.973,0.973
0.972,0.972,0.972,0.972,0.971,0.972,0.967,0.972,0.972
0.971,0.971,0.971,0.971,0.97,0.971,0.966,0.971,0.971
0.97,0.97,0.97,0.97,0.969,0.97,0.965,0.97,0.97
0.969,0.969,0.969,0.969,0.968,0.969,0.963,0.969,0.969
0.968,0.968,0.968,0.968,0.967,0.968,0.962,0.968,0.968
0.967,0.967,0.967,0.967,0.966,0.967,0.961,0.967,0.967
0.966,0.966,0.966,0.966,0.965,0.966,0.96,0.966,0.966
0.965,0.965,0.965,0.965,0.964,0.965,0.959,0.965,0.965
0.964,0.964,0.964,0.964,0.963,0.964,0.958,0.964,0.964
0.963,0.963,0.963,0.963,0.962,0.963,0.957,0.963,0.963
0.962,0.962,0.962,0.962,0.961,0.962,0.956,0.962,0.962
0.961,0.961,0.961,0.961,0.96,0.961,0.955,0.961,0.961
0.96,0.96,0.96,0.96,0.959,0.96,0.954,0.96,0.96
0.959,0.959,0.959,0.959,0.958,0.959,0.953,0.959,0.959
0.958,0.958,0.958,0.958,0.957,0.958,0.952,0.958,0.958
0.957,0.957,0.957,0.957,0.956,0.957,0.951,0.957,0.957
0.956,0.956,0.956,0.956,0.955,0.956,0.949,0.956,0.956
0.955,0.955,0.955,0.955,0.954,0.955,0.948,0.955,0.955
0.954,0.954,0.954,0.954,0.953,0.954,0.947,0.953,0.954
0.953,0.953,0.953,0.953,0.952,0.953,0.946,0.952,0.953
0.952,0.952,0.952,0.952,0.951,0.952,0.945,0.951,0.952
0.951,0.951,0.951,0.951,0.95,0.951,0.944,0.95,0.951
0.95,0.95,0.95,0.95,0.949,0.95,0.943,0.949,0.95
0.949,0.949,0.949,0.949,0.948,0.949,0.942,0.948,0.949
0.948,0.948,0.948,0.948,0.947,0.948,0.941,0.947,0.948
0.947,0.947,0.947,0.947,0.946,0.947,0.94,0.946,0.947
0.946,0.946,0.946,0.946,0.945,0.946,0.939,0.945,0.946
0.945,0.945,0.945,0.945,0.944,0.945,0.937,0.944,0.945
0.944,0.944,0.944,0.944,0.943,0.944,0.935,0.943,0.944
0.943,0.943,0.943,0.943,0.942,0.943,0.934,0.942,0.943
0.942,0.942,0.942,0.942,0.941,0.942,0.933,0.941,0.942
0.941,0.941,0.941,0.941,0.94,0.941,0.932,0.94,0.941
0.94,0.94,0.94,0.94,0.939,0.94,0.932,0.939,0.94
0.939,0.939,0.939,0.939,0.938,0.939,0.931,0.938,0.939
0.938,0.938,0.938,0.938,0.937,0.938,0.93,0.937,0.938
0.937,0.937,0.937,0.937,0.936,0.937,0.928,0.936,0.937
0.936,0.936,0.936,0.936,0.935,0.936,0.927,0.935,0.936
0.935,0.935,0.935,0.935,0.934,0.934,0.926,0.934,0.935
0.934,0.934,0.934,0.934,0.933,0.933,0.925,0.933,0.934
0.933,0.933,0.933,0.933,0.932,0.932,0.923,0.932,0.933
0.932,0.932,0.932,0.932,0.931,0.931,0.922,0.931,0.932
0.931,0.931,0.931,0.931,0.93,0.93,0.921,0.93,0.931
0.93,0.93,0.93,0.93,0.929,0.929,0.92,0.929,0.93
0.929,0.929,0.929,0.929,0.928,0.928,0.919,0.928,0.929
0.928,0.928,0.928,0.928,0.927,0.927,0.918,0.927,0.928
0.927,0.927,0.927,0.927,0.926,0.926,0.917,0.926,0.927
0.926,0.926,0.926,0.926,0.925,0.925,0.916,0.925,0.926
0.925,0.925,0.925,0.925,0.924,0.924,0.915,0.923,0.925
0.924,0.924,0.924,0.924,0.923,0.923,0.914,0.922,0.924
0.923,0.923,0.923,0.923,0.922,0.922,0.913,0.921,0.923
0.922,0.922,0.922,0.922,0.921,0.921,0.912,0.92,0.922
0.921,0.921,0.921,0.921,0.92,0.92,0.911,0.919,0.921
0.92,0.92,0.92,0.92,0.919,0.919,0.91,0.918,0.92
0.919,0.919,0.919,0.919,0.918,0.918,0.909,0.917,0.919
0.918,0.918,0.918,0.918,0.917,0.917,0.909,0.916,0.918
0.917,0.917,0.917,0.917,0.916,0.916,0.907,0.915,0.917
0.916,0.916,0.916,0.916,0.915,0.915,0.906,0.914,0.916
0.915,0.915,0.915,0.915,0.914,0.914,0.905,0.913,0.915
0.914,0.914,0.914,0.914,0.913,0.913,0.904,0.912,0.914
0.912,0.913,0.913,0.913,0.912,0.912,0.903,0.911,0.913
0.911,0.912,0.912,0.912,0.911,0.911,0.902,0.91,0.912
0.91,0.911,0.911,0.911,0.91,0.91,0.901,0.909,0.911
0.909,0.91,0.91,0.91,0.909,0.909,0.9,0.908,0.91
0.908,0.909,0.909,0.909,0.908,0.908,0.899,0.907,0.909
0.907,0.908,0.908,0.908,0.907,0.907,0.898,0.906,0.908
0.906,0.907,0.907,0.907,0.906,0.906,0.897,0.905,0.907
0.905,0.906,0.906,0.906,0.905,0.905,0.896,0.904,0.906
0.904,0.905,0.905,0.905,0.904,0.904,0.895,0.903,0.905
0.903,0.904,0.904,0.904,0.903,0.903,0.894,0.902,0.904
0.902,0.903,0.903,0.903,0.902,0.902,0.893,0.901,0.903
0.901,0.902,0.902,0.902,0.901,0.901,0.892,0.9,0.902
0.9,0.901,0.901,0.901,0.9,0.9,0.891,0.899,0.901
0.899,0.9,0.9,0.9,0.899,0.899,0.89,0.898,0.9
0.898,0.899,0.899,0.899,0.898,0.898,0.889,0.897,0.899
0.897,0.898,0.898,0.898,0.897,0.897,0.888,0.896,0.898
0.896,0.897,0.897,0.897,0.896,0.896,0.886,0.895,0.897
0.895,0.896,0.896,0.896,0.895,0.895,0.884,0.894,0.896
0.894,0.895,0.895,0.895,0.894,0.894,0.884,0.893,0.895
0.893,0.894,0.894,0.894,0.893,0.893,0.883,0.892,0.894
0.892,0.893,0.893,0.893,0.892,0.892,0.882,0.891,0.893
0.891,0.892,0.892,0.892,0.891,0.891,0.881,0.89,0.892
0.89,0.891,0.891,0.891,0.89,0.89,0.88,0.889,0.891
0.889,0.89,0.889,0.89,0.889,0.889,0.878,0.888,0.89
0.888,0.889,0.888,0.889,0.888,0.888,0.877,0.887,0.889
0.886,0.888,0.887,0.888,0.887,0.887,0.875,0.886,0.888
0.885,0.887,0.886,0.887,0.886,0.886,0.874,0.885,0.887
0.884,0.886,0.885,0.886,0.885,0.885,0.873,0.884,0.886
0.883,0.885,0.884,0.885,0.884,0.884,0.872,0.883,0.885
0.882,0.884,0.883,0.884,0.883,0.883,0.871,0.882,0.884
0.881,0.883,0.882,0.883,0.882,0.882,0.87,0.881,0.883
0.88,0.882,0.881,0.882,0.881,0.881,0.869,0.88,0.882
0.879,0.881,0.88,0.881,0.88,0.88,0.867,0.879,0.881
0.878,0.88,0.879,0.88,0.879,0.879,0.866,0.878,0.88
0.877,0.879,0.878,0.879,0.878,0.878,0.865,0.877,0.879
0.876,0.878,0.877,0.878,0.877,0.877,0.863,0.876,0.878
0.875,0.877,0.876,0.877,0.876,0.876,0.862,0.875,0.877
0.873,0.876,0.875,0.876,0.875,0.875,0.861,0.874,0.876
0.872,0.875,0.874,0.875,0.874,0.874,0.86,0.873,0.875
0.871,0.874,0.873,0.874,0.873,0.873,0.858,0.872,0.874
0.87,0.873,0.872,0.873,0.872,0.872,0.857,0.871,0.873
0.869,0.872,0.871,0.872,0.871,0.871,0.856,0.87,0.872
0.868,0.871,0.87,0.871,0.87,0.87,0.855,0.869,0.871
0.867,0.87,0.869,0.87,0.869,0.869,0.854,0.868,0.87
0.866,0.869,0.868,0.869,0.868,0.868,0.853,0.867,0.869
0.865,0.868,0.867,0.868,0.867,0.867,0.851,0.866,0.868
0.864,0.867,0.866,0.867,0.866,0.866,0.85,0.865,0.867
0.863,0.866,0.865,0.866,0.865,0.865,0.849,0.864,0.866
0.862,0.865,0.864,0.865,0.864,0.864,0.848,0.863,0.865
0.861,0.864,0.863,0.864,0.863,0.863,0.847,0.862,0.864
0.86,0.863,0.862,0.863,0.862,0.862,0.846,0.861,0.863
0.859,0.862,0.861,0.862,0.861,0.861,0.845,0.86,0.862
0.858,0.861,0.86,0.861,0.86,0.86,0.844,0.859,0.861
0.857,0.86,0.859,0.86,0.859,0.859,0.843,0.858,0.86
0.856,0.859,0.858,0.859,0.858,0.858,0.842,0.857,0.859
0.855,0.858,0.857,0.858,0.857,0.857,0.84,0.856,0.858
0.854,0.857,0.856,0.857,0.856,0.856,0.839,0.855,0.857
0.853,0.856,0.855,0.856,0.855,0.855,0.838,0.854,0.856
0.852,0.855,0.854,0.855,0.854,0.854,0.837,0.853,0.855
0.851,0.854,0.853,0.854,0.853,0.853,0.836,0.852,0.854
0.85,0.853,0.852,0.853,0.852,0.852,0.835,0.851,0.853
0.848,0.852,0.851,0.852,0.851,0.851,0.834,0.85,0.852
0.847,0.851,0.85,0.851,0.85,0.85,0.832,0.849,0.851
0.846,0.85,0.849,0.85,0.849,0.849,0.831,0.848,0.85
0.845,0.849,0.848,0.849,0.848,0.848,0.83,0.847,0.849
0.844,0.848,0.847,0.848,0.847,0.847,0.829,0.846,0.848
0.843,0.847,0.846,0.847,0.846,0.846,0.829,0.845,0.847
0.842,0.846,0.845,0.846,0.845,0.845,0.828,0.844,0.846
0.841,0.845,0.844,0.845,0.844,0.844,0.826,0.843,0.845
0.84,0.844,0.843,0.844,0.843,0.843,0.825,0.842,0.844
0.839,0.843,0.842,0.843,0.842,0.842,0.824,0.841,0.843
0.838,0.842,0.841,0.842,0.841,0.841,0.823,0.84,0.842
0.837,0.841,0.84,0.841,0.84,0.84,0.821,0.839,0.841
0.835,0.84,0.839,0.84,0.839,0.839,0.82,0.838,0.84
0.834,0.839,0.838,0.839,0.838,0.838,0.82,0.837,0.839
0.833,0.838,0.837,0.838,0.837,0.837,0.819,0.836,0.838
0.832,0.837,0.836,0.837,0.836,0.836,0.818,0.835,0.837
0.831,0.836,0.835,0.836,0.835,0.835,0.817,0.834,0.836
0.83,0.835,0.834,0.835,0.834,0.834,0.816,0.833,0.835
0.829,0.834,0.833,0.834,0.833,0.833,0.815,0.832,0.834
0.828,0.833,0.832,0.833,0.832,0.832,0.814,0.831,0.833
0.827,0.832,0.831,0.832,0.831,0.831,0.813,0.83,0.832
0.826,0.831,0.83,0.831,0.83,0.83,0.812,0.829,0.831
0.825,0.83,0.829,0.83,0.829,0.829,0.81,0.828,0.83
0.824,0.829,0.828,0.829,0.828,0.828,0.809,0.827,0.829
0.823,0.828,0.827,0.828,0.827,0.827,0.808,0.826,0.828
0.822,0.827,0.826,0.827,0.826,0.826,0.807,0.825,0.827
0.821,0.826,0.825,0.826,0.825,0.825,0.806,0.824,0.826
0.82,0.825,0.824,0.825,0.823,0.824,0.805,0.823,0.825
0.819,0.824,0.823,0.824,0.822,0.823,0.804,0.822,0.824
0.818,0.823,0.822,0.823,0.821,0.822,0.803,0.821,0.823
0.817,0.822,0.821,0.822,0.82,0.821,0.801,0.82,0.822
0.816,0.821,0.82,0.821,0.819,0.82,0.799,0.819,0.821
0.815,0.82,0.819,0.82,0.818,0.819,0.798,0.818,0.82
0.814,0.819,0.818,0.819,0.817,0.818,0.796,0.817,0.819
0.813,0.818,0.817,0.818,0.816,0.817,0.795,0.816,0.818
0.812,0.817,0.816,0.817,0.815,0.816,0.794,0.815,0.817
0.811,0.816,0.815,0.816,0.813,0.815,0.792,0.814,0.816
0.81,0.815,0.814,0.815,0.812,0.814,0.791,0.813,0.815
0.809,0.814,0.813,0.814,0.811,0.813,0.79,0.812,0.814
0.808,0.813,0.812,0.813,0.81,0.812,0.788,0.811,0.813
0.807,0.812,0.811,0.812,0.809,0.811,0.787,0.81,0.812
0.806,0.811,0.81,0.811,0.808,0.81,0.786,0.809,0.811
0.805,0.81,0.809,0.81,0.807,0.809,0.785,0.808,0.81
0.804,0.809,0.808,0.809,0.805,0.808,0.784,0.807,0.809
0.803,0.808,0.807,0.808,0.804,0.807,0.782,0.806,0.808
0.802,0.807,0.806,0.807,0.803,0.806,0.78,0.806,0.807
0.801,0.806,0.805,0.806,0.803,0.805,0.779,0.805,0.806
0.8,0.805,0.804,0.805,0.802,0.804,0.778,0.804,0.805
0.799,0.804,0.803,0.804,0.801,0.803,0.777,0.803,0.804
0.798,0.803,0.802,0.802,0.8,0.802,0.776,0.802,0.802
0.797,0.802,0.801,0.801,0.799,0.801,0.775,0.8,0.801
0.796,0.801,0.8,0.8,0.798,0.8,0.773,0.799,0.8
0.795,0.8,0.799,0.799,0.797,0.799,0.772,0.798,0.799
0.794,0.799,0.798,0.798,0.796,0.798,0.771,0.797,0.798
0.793,0.798,0.797,0.797,0.795,0.797,0.771,0.796,0.797
0.792,0.797,0.796,0.796,0.794,0.796,0.77,0.795,0.796
0.791,0.796,0.795,0.795,0.793,0.795,0.769,0.794,0.795
0.79,0.795,0.794,0.794,0.792,0.794,0.768,0.793,0.794
0.789,0.794,0.793,0.793,0.791,0.793,0.766,0.792,0.793
0.788,0.793,0.792,0.792,0.79,0.792,0.765,0.791,0.792
0.787,0.792,0.791,0.791,0.789,0.791,0.763,0.79,0.791
0.786,0.791,0.79,0.79,0.788,0.79,0.763,0.789,0.79
0.785,0.79,0.789,0.789,0.787,0.789,0.762,0.788,0.789
0.784,0.789,0.788,0.788,0.786,0.788,0.76,0.787,0.788
0.782,0.788,0.787,0.787,0.785,0.787,0.76,0.786,0.787
0.781,0.787,0.786,0.786,0.784,0.786,0.759,0.785,0.786
0.78,0.786,0.785,0.785,0.783,0.785,0.758,0.784,0.785
0.779,0.785,0.784,0.784,0.782,0.784,0.757,0.783,0.784
0.778,0.784,0.783,0.783,0.781,0.783,0.756,0.782,0.783
0.777,0.783,0.782,0.782,0.78,0.782,0.755,0.781,0.782
0.776,0.782,0.781,0.781,0.779,0.781,0.753,0.78,0.781
0.775,0.781,0.78,0.78,0.778,0.78,0.751,0.779,0.78
0.774,0.78,0.779,0.779,0.777,0.779,0.751,0.778,0.779
0.773,0.779,0.778,0.778,0.776,0.778,0.748,0.777,0.778
0.772,0.778,0.777,0.777,0.775,0.776,0.748,0.776,0.777
0.771,0.777,0.776,0.776,0.774,0.775,0.747,0.775,0.776
0.77,0.776,0.775,0.775,0.773,0.774,0.746,0.774,0.775
0.769,0.775,0.774,0.774,0.772,0.773,0.745,0.773,0.774
0.768,0.774,0.773,0.773,0.771,0.772,0.741,0.772,0.773
0.767,0.773,0.772,0.772,0.77,0.771,0.74,0.771,0.772
0.766,0.772,0.771,0.771,0.769,0.77,0.739,0.77,0.771
0.765,0.771,0.77,0.77,0.768,0.769,0.739,0.769,0.77
0.764,0.77,0.769,0.769,0.767,0.768,0.737,0.768,0.769
0.763,0.769,0.768,0.768,0.766,0.767,0.736,0.767,0.768
0.762,0.768,0.767,0.767,0.765,0.766,0.735,0.766,0.767
0.761,0.767,0.766,0.766,0.764,0.765,0.734,0.765,0.766
0.76,0.766,0.765,0.765,0.763,0.764,0.733,0.764,0.765
0.759,0.765,0.764,0.764,0.762,0.763,0.732,0.763,0.764
0.758,0.764,0.763,0.763,0.761,0.762,0.73,0.762,0.763
0.757,0.763,0.762,0.762,0.76,0.761,0.728,0.761,0.762
0.756,0.762,0.761,0.761,0.759,0.76,0.727,0.76,0.761
0.755,0.761,0.76,0.76,0.758,0.759,0.725,0.759,0.76
0.754,0.76,0.759,0.759,0.757,0.758,0.725,0.758,0.759
0.753,0.759,0.758,0.758,0.756,0.756,0.725,0.757,0.758
0.752,0.758,0.757,0.757,0.755,0.755,0.725,0.756,0.757
0.751,0.757,0.756,0.756,0.754,0.754,0.724,0.755,0.756
0.75,0.756,0.755,0.755,0.753,0.753,0.723,0.753,0.755
0.749,0.755,0.754,0.754,0.752,0.752,0.722,0.752,0.754
0.748,0.754,0.753,0.753,0.751,0.75,0.721,0.751,0.753
0.746,0.753,0.752,0.752,0.75,0.749,0.72,0.75,0.752
0.745,0.752,0.751,0.751,0.749,0.748,0.719,0.749,0.751
0.744,0.751,0.75,0.75,0.748,0.747,0.717,0.748,0.75
0.743,0.75,0.749,0.749,0.747,0.746,0.716,0.747,0.749
0.742,0.749,0.748,0.748,0.746,0.745,0.715,0.746,0.748
0.741,0.748,0.747,0.747,0.745,0.743,0.713,0.745,0.747
0.74,0.747,0.746,0.746,0.744,0.742,0.712,0.744,0.746
0.739,0.746,0.745,0.745,0.743,0.741,0.71,0.743,0.745
0.738,0.745,0.744,0.744,0.742,0.74,0.709,0.742,0.744
0.737,0.744,0.743,0.743,0.741,0.739,0.708,0.741,0.743
0.736,0.743,0.742,0.742,0.74,0.737,0.706,0.74,0.742
0.735,0.742,0.741,0.741,0.739,0.736,0.705,0.739,0.741
0.734,0.741,0.74,0.74,0.738,0.735,0.705,0.738,0.74
0.733,0.74,0.739,0.739,0.737,0.733,0.705,0.737,0.739
0.731,0.739,0.738,0.738,0.736,0.732,0.703,0.736,0.738
0.73,0.738,0.737,0.737,0.735,0.731,0.703,0.735,0.737
0.729,0.737,0.736,0.736,0.734,0.73,0.701,0.734,0.736
0.728,0.736,0.735,0.735,0.733,0.729,0.7,0.733,0.735
0.727,0.735,0.734,0.734,0.732,0.728,0.7,0.732,0.734
0.726,0.734,0.733,0.733,0.731,0.727,0.699,0.731,0.733
0.725,0.733,0.732,0.732,0.73,0.726,0.698,0.73,0.732
0.724,0.732,0.731,0.731,0.729,0.725,0.696,0.729,0.731
0.723,0.731,0.73,0.73,0.728,0.724,0.695,0.728,0.73
0.722,0.73,0.729,0.729,0.727,0.723,0.694,0.727,0.729
0.721,0.729,0.728,0.728,0.726,0.722,0.693,0.726,0.728
0.72,0.728,0.727,0.727,0.725,0.721,0.692,0.725,0.727
0.719,0.727,0.726,0.726,0.724,0.72,0.691,0.724,0.726
0.718,0.726,0.725,0.725,0.723,0.719,0.69,0.723,0.725
0.717,0.725,0.724,0.724,0.722,0.718,0.688,0.722,0.724
0.716,0.724,0.723,0.722,0.721,0.717,0.687,0.721,0.722
0.715,0.723,0.722,0.721,0.72,0.716,0.686,0.72,0.721
0.713,0.722,0.721,0.72,0.719,0.715,0.685,0.719,0.72
0.712,0.721,0.72,0.719,0.718,0.714,0.683,0.718,0.719
0.711,0.72,0.719,0.718,0.717,0.713,0.681,0.717,0.718
0.71,0.719,0.718,0.717,0.716,0.712,0.68,0.716,0.717
0.709,0.718,0.717,0.716,0.715,0.711,0.679,0.715,0.716
0.708,0.717,0.716,0.715,0.714,0.71,0.677,0.714,0.715
0.707,0.716,0.715,0.714,0.713,0.709,0.676,0.713,0.714
0.706,0.715,0.714,0.713,0.712,0.708,0.675,0.712,0.713
0.705,0.714,0.713,0.712,0.71,0.707,0.674,0.711,0.712
0.703,0.713,0.712,0.711,0.709,0.706,0.672,0.71,0.711
0.702,0.712,0.711,0.71,0.708,0.705,0.671,0.709,0.71
0.701,0.711,0.709,0.709,0.707,0.704,0.669,0.708,0.709
0.7,0.71,0.708,0.708,0.706,0.703,0.668,0.707,0.708
0.699,0.709,0.707,0.706,0.705,0.702,0.666,0.706,0.706
0.698,0.708,0.706,0.705,0.704,0.701,0.665,0.705,0.705
0.697,0.707,0.705,0.704,0.703,0.7,0.664,0.704,0.704
0.696,0.706,0.704,0.702,0.702,0.699,0.663,0.703,0.702
0.695,0.705,0.703,0.701,0.701,0.698,0.661,0.702,0.701
0.694,0.704,0.702,0.7,0.7,0.697,0.659,0.701,0.7
0.693,0.703,0.701,0.699,0.698,0.696,0.658,0.7,0.699
0.692,0.702,0.7,0.698,0.697,0.695,0.657,0.699,0.698
0.691,0.701,0.699,0.696,0.696,0.693,0.656,0.698,0.696
0.69,0.7,0.698,0.695,0.695,0.692,0.654,0.697,0.695
0.689,0.699,0.697,0.694,0.694,0.691,0.654,0.696,0.694
0.687,0.698,0.696,0.693,0.693,0.69,0.654,0.695,0.693
0.686,0.697,0.695,0.692,0.692,0.689,0.653,0.694,0.692
0.685,0.696,0.694,0.69,0.691,0.688,0.652,0.693,0.69
0.684,0.695,0.693,0.689,0.69,0.687,0.651,0.692,0.689
0.683,0.694,0.692,0.688,0.689,0.686,0.65,0.691,0.688
