_back,_rand,_degree,_adpDegree,_FD,_MS,_PR,_DND,_Core
0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82
0.819,0.819,0.819,0.819,0.82,0.819,0.82,0.819,0.819
0.818,0.818,0.818,0.818,0.82,0.818,0.82,0.818,0.818
0.817,0.817,0.817,0.817,0.82,0.817,0.82,0.817,0.817
0.816,0.816,0.816,0.816,0.82,0.816,0.82,0.816,0.816
0.815,0.815,0.815,0.815,0.82,0.815,0.82,0.815,0.815
0.814,0.814,0.814,0.814,0.819,0.814,0.82,0.814,0.814
0.813,0.813,0.813,0.813,0.818,0.814,0.82,0.814,0.813
0.812,0.812,0.812,0.812,0.817,0.813,0.82,0.814,0.812
0.811,0.812,0.811,0.811,0.816,0.812,0.82,0.813,0.811
0.81,0.812,0.81,0.81,0.816,0.811,0.82,0.812,0.81
0.736,0.811,0.809,0.809,0.816,0.81,0.82,0.811,0.809
0.735,0.81,0.808,0.808,0.815,0.809,0.82,0.81,0.808
0.734,0.809,0.807,0.807,0.814,0.808,0.815,0.809,0.807
0.733,0.809,0.806,0.806,0.813,0.807,0.815,0.809,0.806
0.732,0.809,0.805,0.805,0.811,0.806,0.815,0.808,0.805
0.731,0.809,0.804,0.804,0.811,0.805,0.798,0.807,0.804
0.73,0.808,0.803,0.803,0.81,0.804,0.798,0.806,0.803
0.729,0.808,0.802,0.802,0.809,0.803,0.798,0.805,0.802
0.728,0.807,0.801,0.801,0.807,0.802,0.798,0.804,0.801
0.727,0.806,0.8,0.8,0.807,0.801,0.798,0.803,0.8
0.726,0.805,0.799,0.799,0.804,0.8,0.798,0.802,0.799
0.725,0.804,0.798,0.798,0.803,0.799,0.798,0.801,0.798
0.724,0.803,0.797,0.797,0.803,0.798,0.798,0.8,0.797
0.723,0.802,0.796,0.796,0.802,0.797,0.798,0.8,0.796
0.722,0.772,0.795,0.795,0.801,0.796,0.798,0.8,0.795
0.721,0.771,0.794,0.794,0.799,0.795,0.749,0.799,0.794
0.72,0.77,0.793,0.793,0.798,0.794,0.749,0.798,0.793
0.719,0.769,0.792,0.792,0.797,0.793,0.749,0.794,0.792
0.718,0.748,0.791,0.791,0.796,0.792,0.749,0.794,0.791
0.717,0.748,0.79,0.79,0.795,0.791,0.749,0.793,0.79
0.716,0.747,0.789,0.789,0.794,0.79,0.749,0.793,0.789
0.715,0.746,0.788,0.788,0.72,0.789,0.749,0.792,0.788
0.714,0.745,0.787,0.787,0.719,0.788,0.749,0.792,0.787
0.713,0.744,0.786,0.786,0.718,0.787,0.749,0.791,0.786
0.712,0.743,0.785,0.785,0.717,0.786,0.749,0.791,0.785
0.711,0.743,0.784,0.784,0.716,0.785,0.749,0.79,0.784
0.71,0.742,0.783,0.783,0.715,0.784,0.749,0.789,0.783
0.709,0.741,0.782,0.782,0.714,0.783,0.749,0.789,0.782
0.708,0.74,0.781,0.781,0.713,0.782,0.749,0.788,0.781
0.707,0.74,0.78,0.78,0.712,0.781,0.749,0.787,0.78
0.706,0.739,0.779,0.779,0.711,0.78,0.749,0.786,0.779
0.705,0.739,0.778,0.778,0.711,0.779,0.749,0.785,0.778
0.704,0.739,0.777,0.777,0.71,0.778,0.749,0.784,0.777
0.698,0.738,0.776,0.776,0.71,0.777,0.749,0.776,0.776
0.697,0.737,0.775,0.775,0.709,0.776,0.749,0.776,0.775
0.696,0.737,0.774,0.774,0.709,0.775,0.749,0.775,0.774
0.695,0.736,0.773,0.773,0.708,0.774,0.749,0.774,0.773
0.694,0.735,0.772,0.772,0.707,0.773,0.749,0.774,0.772
0.693,0.734,0.771,0.771,0.706,0.772,0.749,0.774,0.771
0.692,0.733,0.77,0.77,0.705,0.771,0.749,0.773,0.77
0.691,0.732,0.769,0.769,0.704,0.77,0.749,0.772,0.769
0.69,0.731,0.768,0.768,0.704,0.769,0.749,0.771,0.768
0.689,0.731,0.767,0.767,0.703,0.768,0.749,0.77,0.767
0.688,0.731,0.766,0.766,0.702,0.767,0.749,0.769,0.766
0.687,0.73,0.765,0.765,0.701,0.766,0.749,0.768,0.765
0.686,0.73,0.764,0.764,0.7,0.765,0.749,0.768,0.764
0.685,0.728,0.763,0.763,0.698,0.764,0.749,0.768,0.763
0.685,0.728,0.762,0.762,0.697,0.763,0.749,0.764,0.762
0.684,0.727,0.761,0.761,0.696,0.762,0.749,0.763,0.761
0.683,0.726,0.76,0.76,0.696,0.761,0.749,0.762,0.76
0.682,0.725,0.759,0.759,0.695,0.76,0.749,0.726,0.759
0.681,0.723,0.758,0.758,0.693,0.76,0.749,0.725,0.758
0.68,0.722,0.757,0.757,0.692,0.76,0.749,0.724,0.757
0.679,0.721,0.756,0.756,0.692,0.759,0.749,0.724,0.756
0.678,0.721,0.755,0.755,0.691,0.758,0.749,0.723,0.755
0.677,0.72,0.754,0.754,0.691,0.757,0.749,0.722,0.754
